%%index real_part   imaginary_part
11067 11067 11067
1 4.39 14.13
2 50.83 35.01
3 42.72 14.96
4 8.8 10.44
5 18.27 21.55
6 49.62 11.45
7 45.24 50.08
8 54.8 17.49
9 7.76 27.45
10 23.38 10.08
11 42.12 32.04
12 41.49 33.5
13 13.77 17.54
14 40.6 9.32
15 16.23 10.03
16 47.68 37.37
17 40.91 20.63
18 4.11 12.04
19 22.48 28.63
20 50.19 36.43
21 47.88 9.27
22 4.36 13.33
23 30.82 38.13
24 34.1 4.16
25 37.77 7.11
26 39.15 26.01
27 4.51 48.41
28 34.48 25.64
29 3.48 41.8
30 51.83 20.08
31 25.97 43.24
32 8.87 13.03
33 25.07 11.88
34 40.52 36.5
35 41.45 16.07
36 25.35 4.23
37 17.56 2.86
38 9.51 53.23
39 25.91 16.9
40 24.01 43.61
41 38.14 8.68
42 2.1 8.16
43 2.32 11.17
44 52.97 5.1
45 25.18 29.33
46 17.57 18.32
47 31.36 51.15
48 8.04 49.96
49 31.46 24.95
50 41.03 17.08
51 44.83 41.43
52 44.29 34.9
53 33.13 7.39
54 24.29 22.32
55 10.94 4.04
56 36.25 16.83
57 24.99 17.6
58 28.78 6.87
59 11.97 27.32
60 25.17 26.75
61 13.6 5.67
62 1.82 42.74
63 37.7 44.96
64 38.43 33.38
65 18.98 37.68
66 47.63 24.46
67 27.88 8.81
68 16.2 5.45
69 27.77 6.01
70 33.58 9.02
71 25.85 7.23
72 24.84 38.35
73 13.74 19.36
74 15.2 22.14
75 48.89 49.23
76 54.9 40.37
77 51.63 31.01
78 20.97 1.72
79 3.63 2.85
80 9.05 27.93
81 20.91 22.61
82 54.95 1.69
83 7.14 48.8
84 23.33 39.67
85 48.69 34.91
86 42.15 1.91
87 8.78 43.06
88 7.43 35.51
89 2.65 22.52
90 16.75 22.63
91 31.53 20.06
92 51.08 16.65
93 41.9 28.16
94 31.02 40.57
95 13.5 14.05
96 5.18 40.07
97 10.28 34.42
98 51.74 5.13
99 44.81 17.42
100 20.86 20.07
101 45.51 7.02
102 50.09 31.53
103 35.56 54.29
104 45.34 2.52
105 48.67 38.21
106 26.79 7.09
107 47.27 25.2
108 21.89 22.87
109 31.97 2.69
110 40.26 52.91
111 6.5 45.47
112 48.41 45.44
113 19.1 16.79
114 2.73 13.67
115 33.75 8.91
116 15.93 23.59
117 23.64 24.26
118 47.07 11.02
119 37.06 4.2
120 10.93 37.41
121 13.03 54.26
122 47.98 37.73
123 5.6 28.82
124 0.03 14.87
125 12.78 6.09
126 51.57 40.29
127 54.25 19.29
128 4.6 13.5
129 27.18 18.35
130 50.78 7.33
131 30.93 29.45
132 53.71 11.72
133 46.26 23.09
134 50.82 45.78
135 51.72 51.85
136 51.11 6.75
137 44.48 9.75
138 7.09 44.09
139 27.49 18.61
140 24.7 7.12
141 15.93 40.27
142 28.08 44.79
143 26.82 15.18
144 2.06 32.68
145 40.02 54
146 28.45 52.84
147 9.56 39.47
148 31.08 50.68
149 9.98 24.35
150 21.2 26.9
151 33.66 6.7
152 39.97 40.83
153 53.44 46.66
154 10.27 47.06
155 22.7 25.93
156 34.73 3.5
157 48.29 38.63
158 22.34 7.81
159 9.02 20.11
160 42.63 24.4
161 22.24 17.56
162 2.03 16.08
163 35.28 0.33
164 48.2 33.11
165 5.02 45.27
166 20.49 37.92
167 23.75 7.2
168 53.86 28.99
169 44.57 45.71
170 40.17 9.14
171 36.16 12.28
172 19.43 43.42
173 19.75 29.45
174 18.09 41.77
175 34.69 28.77
176 46.33 5.72
177 45.33 25.46
178 25.79 16.88
179 50 25.61
180 39.4 18.99
181 1.91 23.54
182 30.74 4.9
183 33.89 49.18
184 8.41 53.12
185 30.78 23.46
186 4.26 17.1
187 5.52 11.94
188 41.4 23.7
189 33.99 25.28
190 54.05 28.01
191 33.73 37.21
192 7.67 13.91
193 30.79 24.06
194 18.2 1.98
195 44.49 49.31
196 17.85 2.6
197 31.02 14.92
198 9.1 17.11
199 38.76 33.43
200 25.42 41.03
201 3.14 14.54
202 26.49 29.68
203 21.9 8.66
204 2.46 36.41
205 9.42 24.42
206 6.63 1.52
207 38.95 11.67
208 35.74 37.82
209 39.8 14.74
210 9.06 53.94
211 25.06 29.29
212 44.21 50.43
213 36.07 1.09
214 3.04 21.83
215 31.38 19.83
216 2.89 28.46
217 26.67 34.52
218 11.71 52.9
219 2.83 17.09
220 41.51 14.17
221 39.21 12.25
222 47.45 16.66
223 23 23.16
224 6.43 28.19
225 50.65 7.8
226 5.61 39.01
227 2.96 44.23
228 45.32 18.34
229 8.69 7.55
230 27.38 16.89
231 45.35 40.08
232 43.12 53.8
233 51.7 17.02
234 34.12 23.35
235 6.05 54.54
236 35.31 44.15
237 29.34 13.78
238 5.47 27.76
239 24.47 52.34
240 28.67 11.9
241 19.43 20.12
242 9.36 34.28
243 21.15 22.39
244 29.95 23.2
245 40.09 29.84
246 38.44 25.85
247 24.65 53.97
248 39.51 50.09
249 18.44 44.88
250 12.94 18.63
251 31.31 48.01
252 6.8 48.25
253 44.54 29.17
254 26.51 12.27
255 47.69 14.01
256 2.66 23.7
257 26.51 12.12
258 3.03 12.02
259 3.74 47.66
260 46.02 32.98
261 27.36 12.36
262 11.33 29.47
263 48.08 20.53
264 10.41 50.84
265 38 11.52
266 4.54 23.35
267 40.13 37.83
268 12 34.86
269 47.13 29.67
270 43.68 7.03
271 30.74 39.82
272 20.46 46.34
273 26.88 25.77
274 18.43 23.49
275 25 54.15
276 11.51 32.97
277 30.96 52.36
278 17.89 46.36
279 10.72 24.04
280 35.57 51.83
281 20.18 17.24
282 23.59 8.63
283 43.49 28.83
284 3.5 35.59
285 11.15 4.14
286 12.48 47.19
287 7.05 10.41
288 36.18 32.94
289 24.95 33.94
290 1.61 23.13
291 1.1 49.95
292 47.31 13.12
293 28 32.07
294 1.11 33.73
295 30.56 7.24
296 24.49 5.2
297 37.35 19.26
298 48.1 48.08
299 52.2 49.36
300 53.5 51.6
301 12.31 31.87
302 42.28 10.98
303 12.44 19.37
304 21.83 23.46
305 46.59 37.4
306 0.87 23.44
307 5.08 16.21
308 48.28 48.19
309 50.44 1.6
310 8.84 17.92
311 46.64 26
312 45.26 1.85
313 49.94 29
314 23.36 38.36
315 3.49 15.66
316 47.53 45.39
317 1.37 15.8
318 3.69 3.33
319 50.31 37.34
320 19.74 25.52
321 17.48 10.42
322 26.63 20.61
323 37.32 46.08
324 47.68 43.44
325 6.36 32.76
326 27.28 1.53
327 3.38 53
328 50.52 41.07
329 47.95 21.84
330 6.02 18.89
331 9.28 51.44
332 35.77 22.07
333 25.4 34.17
334 16.51 39.46
335 33.51 44.23
336 54.65 4.77
337 48.91 19.51
338 10.6 26.29
339 14.73 54.75
340 32.52 3.28
341 28.33 44.61
342 11.13 28.32
343 14.39 0.24
344 45.6 6.66
345 25.55 30.87
346 27.31 20.15
347 42.22 3.35
348 6.04 31.6
349 16.07 36.15
350 25.38 46.08
351 50.85 18.1
352 37.61 48.56
353 19.85 44.76
354 44.52 16.73
355 43.54 3.1
356 47.71 45.56
357 42.4 16.87
358 40.63 3.84
359 34.02 25.32
360 1.19 54.76
361 19.91 28.09
362 31.44 28.5
363 28.63 30.65
364 35.32 6.01
365 52.09 44.7
366 31.32 5.71
367 22.79 47.94
368 6.23 37.45
369 54.19 42.64
370 14.26 19.27
371 33.35 42.73
372 28.12 30.49
373 2.85 44.27
374 14.59 13.76
375 13.52 36.88
376 9.97 15.78
377 12.81 1.95
378 32.6 9.94
379 15.95 41.44
380 54.66 36.45
381 42.16 36.56
382 53.02 30.98
383 36.95 33.47
384 21.11 4.25
385 47.04 36.14
386 23.87 3.89
387 34.38 48.91
388 38.19 20.52
389 34.28 5.75
390 42.63 21.3
391 37.09 16.32
392 41.79 21.13
393 31.07 18.42
394 28.38 42.91
395 24.36 15.54
396 52.1 28.04
397 27.54 35.04
398 13.51 50.12
399 22.9 9.49
400 45.64 3.14
401 7.03 38.46
402 0.9 38.03
403 3.55 9.93
404 15.69 39.09
405 28.91 6.35
406 46.19 26.84
407 47.97 11
408 52.94 1.5
409 44.42 24.04
410 8.1 26.32
411 54.36 37.3
412 17.35 5.2
413 23.85 50.42
414 4.92 30.86
415 2.53 15.27
416 53.73 19.08
417 25.63 33.08
418 11.54 54.63
419 7.24 52.71
420 27.58 27.23
421 54.07 36.16
422 15.68 42.3
423 43.8 15.57
424 39.61 13.63
425 39.95 1.74
426 39.05 16.24
427 21.44 7.84
428 26.78 24.92
429 24.3 13.81
430 29.08 0.22
431 19.3 26.83
432 4.92 27.82
433 50.97 13.46
434 34.69 16.46
435 12.21 3.22
436 39.38 7.27
437 49.57 34.8
438 50.37 23.58
439 37.21 6.9
440 32.16 3.51
441 19.75 45.69
442 22.05 16.21
443 41.13 9.71
444 23.53 48.83
445 49.06 10.44
446 5.79 52.61
447 48.95 36.88
448 18.86 34.23
449 50.69 44.93
450 16.67 53.55
451 5.83 31.42
452 34.75 24.57
453 48.15 23.92
454 54.34 30.12
455 2.15 30.37
456 44.58 31.51
457 16.24 45.42
458 0.14 11.63
459 28.98 2.38
460 36.34 47.19
461 13.32 46.56
462 51.97 10.65
463 44.89 7.28
464 20.73 15.83
465 37.91 9.1
466 40.53 37.4
467 6.97 43.74
468 36.18 20.28
469 18.92 23.64
470 22.53 35.53
471 35.56 21.08
472 35.02 12.11
473 47.26 51.8
474 54.18 35.16
475 50.87 44.77
476 4.85 4.04
477 14.7 9.2
478 40 1.82
479 41.18 28.11
480 37.21 29.25
481 35.17 24.09
482 36.35 22.74
483 11.54 42.14
484 34.3 17.53
485 21.58 30.47
486 20.07 1.84
487 37.47 2.14
488 22.47 0.09
489 3.78 29.74
490 43.03 45.17
491 49.22 23.17
492 32.37 47.88
493 49.71 32.44
494 5.55 40.89
495 15.14 4.41
496 28.5 42.76
497 34.03 50.31
498 5.97 9.85
499 50.9 14.09
500 44.56 8.8
501 10.64 41.01
502 11.67 33.15
503 1.77 48.11
504 46.37 34.14
505 24.32 29.07
506 52.24 34.4
507 50.81 42.06
508 19.5 53.14
509 7.55 45.52
510 49.93 48.57
511 36.33 22.7
512 41.53 46.95
513 25.32 38.88
514 52.98 16.03
515 24.83 21.22
516 30.75 11.06
517 12.74 3.99
518 52.1 42.43
519 45.09 14.51
520 12.1 12
521 14.92 14.41
522 1.47 9.34
523 31 10.73
524 24.77 44.49
525 38.06 38.56
526 29.78 43.22
527 35.17 42.92
528 26.8 39.83
529 0.86 5.49
530 50.24 48.3
531 4.37 49.21
532 53.2 25.99
533 36.94 17.11
534 0.14 50.31
535 30.83 27.04
536 41.45 35.76
537 45.1 45.75
538 1.49 11.45
539 0.94 44.63
540 28.19 26.26
541 14.49 39.01
542 50.45 26.49
543 11.32 49.66
544 23.68 22.25
545 39.08 12.19
546 6.4 18.92
547 13.43 43.45
548 29.08 4.61
549 23.44 50.38
550 22.42 52.74
551 33.5 54.27
552 45.02 32.39
553 43.84 47.12
554 36.75 46.51
555 41.3 13.31
556 20.84 33.46
557 4.95 0.79
558 18.97 16.29
559 7.06 39.8
560 51.99 42.65
561 6.57 46.14
562 3.11 26.91
563 0.04 43.53
564 38.91 32.19
565 53.45 47
566 46.27 29.85
567 30.76 0.47
568 47.6 4.82
569 19.85 43.13
570 1.44 52.87
571 54.86 6.15
572 30.46 45.8
573 7.09 28.33
574 13.13 49.44
575 37.09 14.15
576 28.82 33.64
577 5.56 12.19
578 0.72 31.93
579 32.65 29.12
580 21.13 8.15
581 6.52 31.1
582 31.58 35.92
583 40.74 37.28
584 25.41 47.7
585 45.57 29.12
586 35.27 50.37
587 41.17 13.95
588 42.29 10.74
589 28.7 48.26
590 30.94 0.42
591 34.07 34.31
592 46.5 28.28
593 5.21 8.15
594 37.27 15.74
595 47.41 37.86
596 37.49 26.92
597 7.85 53.93
598 4.74 14.07
599 30.29 17.11
600 46.23 30.15
601 25.53 44.38
602 3.34 26.51
603 5.77 11.7
604 28.49 45.63
605 14.57 2.99
606 37.3 27.95
607 1.23 17.16
608 48.83 52.33
609 36.59 6.44
610 12.83 54.63
611 26.55 29.01
612 51.46 50.32
613 32.91 34.4
614 51.52 1.2
615 54.88 8.2
616 52.58 42.75
617 37.78 25.41
618 5.63 24.44
619 38.59 12.07
620 15.06 2.64
621 30.59 53.17
622 38.85 52.37
623 18.22 0.34
624 30.31 32.69
625 32.32 54.81
626 52.34 43.14
627 6.98 27.39
628 6.8 48.81
629 18.53 8.41
630 16.61 26.84
631 38.11 18.41
632 12.34 37.71
633 7.16 44.42
634 1.49 17.98
635 44.14 45.75
636 12.44 40.08
637 5.97 19.74
638 43.6 51.3
639 52.51 24.19
640 47.52 18.91
641 30.57 29.83
642 2.22 44.87
643 7.2 6.07
644 14.48 32.54
645 27.9 25.73
646 12.67 54.61
647 37.33 11.02
648 23.96 25.01
649 42.99 13.01
650 27.28 48.97
651 34.05 32.14
652 20.4 39.73
653 4.55 40.02
654 32.73 32.52
655 19.96 2.06
656 0.41 25.26
657 38.65 50.53
658 1.61 26.15
659 27.22 45.85
660 16.58 39.61
661 39.23 0.12
662 34.66 29.25
663 22.79 45.08
664 26.61 3.62
665 52.6 10.78
666 11.44 53.89
667 7.14 0.17
668 8.72 0.36
669 1.41 35.21
670 5.79 9.97
671 35.23 21.37
672 16.9 6.2
673 0.88 18.88
674 33.25 42.03
675 50.17 28.1
676 28.22 18.36
677 47.61 2.92
678 48 7.89
679 35.03 38.92
680 18.23 43.13
681 10.54 1.15
682 24.85 53.19
683 53.56 41.21
684 21.42 33.57
685 43.54 23.49
686 44.86 27.22
687 1.94 47.3
688 34.7 30.28
689 40.84 2.82
690 30.92 12.96
691 31.32 36.01
692 38.93 27.67
693 4.08 47.45
694 31.38 0.45
695 43.58 39.11
696 8.79 49.61
697 47.8 22.64
698 8.85 33.64
699 35.73 14.88
700 6.89 30.28
701 26.02 24.27
702 40.09 51.75
703 27.04 51.48
704 54.31 19.8
705 1.28 36.4
706 17.41 53.75
707 26.42 32.6
708 48.57 24.86
709 25.31 30.5
710 38.14 48.47
711 43.08 37.41
712 5.05 15.45
713 49.09 4.41
714 42.81 13.91
715 12.71 29.82
716 22.61 49.71
717 46.46 38.73
718 35.21 7.71
719 51.03 42.02
720 23.42 3.04
721 1.8 52.31
722 53.43 9.35
723 34.21 51.74
724 50.77 15.52
725 9 28.04
726 33.97 2.43
727 17.88 52.08
728 25.01 39.03
729 21.46 35.49
730 10.31 36.35
731 31.06 34.17
732 41.42 1.44
733 32.67 46.04
734 1.59 45.15
735 48.2 52.22
736 18.05 48.53
737 2.89 18.52
738 15.26 16.48
739 32.01 5.62
740 2.19 34.55
741 36.98 9.53
742 30.13 36.16
743 20.19 23.38
744 3.87 0.15
745 36.5 10.17
746 44.34 37.7
747 39.15 36.08
748 27.12 30.76
749 20.92 40.34
750 37.57 52.23
751 45.77 37.64
752 1.16 0.62
753 40.63 17.18
754 46.32 39.94
755 43.02 41.16
756 50.69 48.51
757 53.2 25
758 48.39 25.82
759 49.49 41.91
760 52.09 52.26
761 34.97 54.51
762 35.59 41.43
763 40.72 42.64
764 51.5 31.24
765 28.47 6.64
766 12.8 34.07
767 3.22 19.24
768 4.94 13.96
