%%index real_part   imaginary_part
2844 2844 2844
1 34.65 30.98
2 6 31.43
3 27.57 32.12
4 26.51 0.31
5 3.27 34.33
6 14.36 29.87
7 12.82 25.05
8 31.37 5.89
9 31.22 17.07
10 21.04 27.39
11 12.52 21.8
12 28.64 24.59
13 16.33 3.19
14 9.1 12.71
15 4.5 3.29
16 34.8 34.35
17 29.31 2.67
18 34.79 3.8
19 4.63 19.88
20 17.73 24.3
21 17.7 8.42
22 33.47 32.62
23 1.51 31.04
24 11.11 28.36
25 19.27 32.73
26 18.05 32.15
27 20.26 32.32
28 35.51 10.22
29 22.93 36.6
30 3.41 8.13
31 5.48 27.95
32 30.62 1.21
33 5.53 34.79
34 18.19 28.93
35 16.76 10.16
36 19.1 36.45
37 32.07 34.46
38 28.5 15.58
39 7.46 33.58
40 29.84 2.62
41 35.29 26.74
42 22.58 11.41
43 21.63 18.56
44 18.68 21.61
45 29.74 8.09
46 36.04 22.09
47 23.31 35.74
48 34.06 30.19
49 22.64 28.84
50 2.53 15.77
51 15.22 2.4
52 36.86 21.63
53 0.73 10.81
54 7.92 28.89
55 32.03 8.72
56 35.98 1.28
57 12.69 30.32
58 12.4 21.56
59 6.17 34.33
60 5.42 31.08
61 16.7 36.43
62 35.17 4.98
63 35.69 3.53
64 32.89 32.23
65 11.01 21.34
66 24.26 35.42
67 20.58 26.75
68 1.09 24.65
69 16.54 21.83
70 30.55 9.01
71 10.29 11.57
72 5.41 30.05
73 14.61 22.98
74 20.83 17.82
75 12.42 21.3
76 20.73 26.25
77 31.76 29.64
78 33.17 19.43
79 14.66 30.45
80 15.31 29.07
81 27.49 26.19
82 16.47 2.58
83 27.23 11.59
84 33.43 17.56
85 26.57 6.77
86 18.86 27.5
87 20.56 0.38
88 23.88 24.79
89 5.61 35.69
90 20 7.72
91 34.49 18.56
92 11.72 4.25
93 23.68 29.77
94 23.23 7.9
95 36.97 1.87
96 28.06 2.06
97 4.64 27.98
98 3.1 7.53
99 25.09 31.87
100 2.16 0.05
101 27.55 15.18
102 16.08 21.54
103 9.34 11.63
104 10.33 3.49
105 11.21 15.47
106 34.03 30.85
107 35.1 9.22
108 2 8.76
109 17.18 22.31
110 24.18 25.75
111 27.81 17.67
112 8.65 15.76
113 23.3 32.98
114 28.37 12.27
115 12.32 11.91
116 27.62 30.54
117 15.08 3.4
118 15.03 7.22
119 10.71 24.42
120 2.9 25.88
121 19.73 22.44
122 31.67 0.45
123 9.73 18.36
124 4.19 34.19
125 23.46 26.91
126 8.1 28.37
127 7.13 14.79
128 11.29 16.76
129 29.55 30.95
130 6.39 2.67
131 33.21 4.88
