%%index real_part   imaginary_part
15788 15788 15788
1 56.46 70.69
2 19 1.04
3 74.49 44
4 32.73 20.25
5 9.24 35.86
6 54.32 72.79
7 22.47 40.11
8 8.53 27.23
9 71.61 60.6
10 30.42 26.02
11 36.66 67.49
12 7.35 11.78
13 75.98 74.02
14 72.89 41.17
15 37.79 85.61
16 45.82 89.78
17 90.83 3.25
18 47.25 64.82
19 85.08 54.84
20 71.22 60.5
21 22.81 3.32
22 43.43 34.54
23 42.29 25.81
24 86.41 32.48
25 58.51 22.9
26 90.4 25.83
27 18.13 4.17
28 58.71 6.75
29 28.44 3.11
30 69.24 21.12
31 19.91 46.76
32 50.01 24.06
33 88.89 0.26
34 35.62 77.79
35 27.81 63.49
36 47.33 15.85
37 50.39 50.63
38 76.44 71.28
39 12.76 1.69
40 5.11 52.37
41 58.72 51.79
42 36.48 4.51
43 82.79 57.38
44 41.01 4.19
45 25.32 0.75
46 47.51 19.26
47 43.32 25.75
48 26.01 78.05
49 64.84 21.73
50 65.74 61.63
51 58 1.65
52 52.28 22.07
53 2.35 17.4
54 90.61 18.24
55 70.61 86.64
56 47.43 4.72
57 80.76 18.86
58 76.24 83.92
59 68.63 53.07
60 34.34 26.25
61 26.03 74.47
62 9.22 81.86
63 68.91 69.36
64 71.61 15.75
65 57.91 23.27
66 24.92 46.36
67 68.43 24.91
68 22.83 57.73
69 56.49 51.31
70 46.95 2.96
71 7.69 16.63
72 35.49 74.9
73 67.82 68.97
74 11.56 1.25
75 27.5 25.98
76 9.45 45.9
77 17.28 34.06
78 12.42 90.2
79 86.47 86.19
80 89.98 64.55
81 19.91 33.9
82 39.34 23.91
83 62.16 68.87
84 9.7 42.69
85 45.66 8.17
86 24.8 56.65
87 40.55 53.35
88 11.84 60.29
89 61.54 88.9
90 23.88 23.4
91 49.82 69.57
92 12.63 13.85
93 84.57 67.11
94 62.3 5.57
95 70.12 80.05
96 3.47 41.81
97 46.24 70.56
98 28.95 42.81
99 66.03 17.4
100 25.57 38.65
101 75.82 20.69
102 54.56 50.38
103 0.19 5.89
104 3.79 66.4
105 70.32 42.26
106 20.83 8.19
107 22.05 29.14
108 5.25 13.98
109 0.07 87.14
110 56.71 48.08
111 89.89 50.71
112 10.79 60.19
113 83.52 45.13
114 43.05 39.74
115 58.91 58.55
116 79.24 49.14
117 8.52 24.25
118 30.15 23.32
119 89.72 80.24
120 12.02 33.94
121 42.14 49.56
122 78.71 13.37
123 27.35 44.71
124 40.85 83.96
125 21.56 27.42
126 78.13 78.09
127 47.28 20.45
128 46.1 88.93
129 18.19 20.32
130 78.88 89.15
131 47.3 57.63
132 81.88 47.64
133 70.97 36.34
134 6.1 21.03
135 54.98 50.21
136 8.78 18.12
137 31.49 77.64
138 11.87 87.49
139 60.97 39.36
140 66.78 33.24
141 20.33 82.54
142 83.51 34.44
143 12.89 48.13
144 68.46 19.14
145 17.29 31.08
146 88.71 36.86
147 84.5 45.11
148 61.98 79.6
149 81.15 44.99
150 4.21 68.08
151 86.21 25.65
152 12.29 12.99
153 81 7.22
154 46.59 4.68
155 18.45 50.97
156 23.03 2.89
157 37.33 19.3
158 67.44 87.07
159 15.21 50.22
160 61.83 44.9
161 81.76 13.02
162 58.14 59.54
163 28.66 55.78
164 9.78 9.64
165 77.72 18.82
166 44.47 13.99
167 7.5 53.45
168 41.2 37.29
169 22.49 88.5
170 28.99 87.79
171 90.68 40.94
172 40.77 32.55
173 28.62 17.54
174 67.76 17.21
175 42.63 24.35
176 37.37 19.11
177 78.66 13.91
178 50.21 76.03
179 66.19 87.84
180 87.18 59.99
181 54.5 52.92
182 86.89 21.18
183 58.47 62
184 40.02 37.09
185 14.4 61.48
186 11.43 49.54
187 82.09 85.61
188 12.15 32.72
189 49.93 0.23
190 5.1 60.43
191 79.55 73.08
192 67.51 22.99
193 79.55 47.73
194 44.57 26.72
195 86.72 54.74
196 16.66 21.28
197 42.46 30.74
198 1.75 84.08
199 10.69 81.45
200 51.93 22.29
201 71.83 25.1
202 19.71 43.88
203 76.6 43.44
204 24.19 31.86
205 72.81 16.05
206 89.13 29.29
207 52.29 61.36
208 18.09 65.64
209 1.37 40.84
210 4.58 43.19
211 44.99 68.61
212 8.35 1.77
213 85.85 87.45
214 77.9 81.62
215 84.44 77.06
216 11.16 19.35
217 63.24 45.79
218 89.24 30.87
219 43.25 29.36
220 45.42 22.43
221 32.25 25.07
222 66.95 24.07
223 70.24 84.54
224 34.38 85.05
225 17.76 52.13
226 29.74 19.48
227 21.25 62.75
228 39.72 18.61
229 80.76 87.62
230 73.69 7.14
231 26.49 74.2
232 28.99 65.37
