%%index real_part   imaginary_part
12311 12311 12311
1 67.09 25.89
2 50.83 30.85
3 51.77 19.2
4 75.22 25.87
5 77.01 23.33
6 22.84 70.3
7 17.51 3.59
8 45.99 77.24
9 4.3 53.68
10 87.27 84.29
11 64.41 60.04
12 14.85 77.02
13 24.5 26.24
14 74.19 76.51
15 42.16 34.55
16 60.44 14.53
17 24.91 0.78
18 87.5 2.79
19 8.19 76.68
20 79.53 74.72
21 36.54 85.2
22 68.32 14.37
23 3.61 33.58
24 66.78 5.83
25 2.12 75.43
26 47.47 66.05
27 34.6 66.53
28 4.78 41.84
29 30.36 59.1
30 5.65 58.49
31 73.03 52.04
32 52.82 45.61
33 48.41 9.94
34 66.14 52.32
35 18.56 36.12
36 33.32 57.67
37 72.04 55.11
38 68.21 81.16
39 86.99 55.17
40 22.13 46.99
41 25.05 1.11
42 47.17 49.12
43 70.49 59.65
44 30.75 51.95
45 22.44 12.85
46 44.41 15.93
47 61.54 74.99
48 64.45 9.24
49 41.08 1.47
50 37.59 42.59
51 12.26 59.65
52 6.28 50.44
53 43.6 63.82
54 10.52 74.49
55 33.48 22.12
56 23.23 32.65
57 81.77 38.05
58 9.7 70.4
59 13.87 43.78
60 36.15 19.98
61 35.91 15.84
62 2.83 80.57
63 69.33 76.97
64 78.45 67.29
65 1.4 22.41
66 61.58 7.56
67 58 13.67
68 57.01 67.86
69 33.87 81.13
70 15.25 67.53
71 79.7 46.88
72 84.93 18
73 0.41 53
74 8.78 6.64
75 6.14 81.8
76 9.64 44.94
77 37.51 42.05
78 31.02 80
79 38.81 18.84
80 20.77 0.99
81 76.08 40.21
82 33.4 82.36
83 41.74 46.08
84 39.21 69.94
85 49.47 55.14
86 14.02 33.98
87 51.99 20.7
88 73.7 10.95
89 85.11 31.92
90 25.72 62
91 18.94 3.25
92 24.82 14.89
93 6.89 35.97
94 34.33 35.37
95 36.36 25.22
96 65.43 34.63
97 8.51 24.44
98 50.05 78.36
99 60.3 50.25
100 84.91 68.78
101 14.77 1.29
102 21.99 10.93
103 1.41 46.28
104 78.2 75.21
105 49.22 86.52
106 1.78 83.44
107 10.33 47.68
108 63.18 26.6
109 61.97 84.74
110 21.96 77.03
111 23.66 77.86
112 81.82 66.92
113 57.28 11.69
114 61.95 23.39
115 4.18 29.58
116 30.87 38.38
117 49.32 86.47
118 44.75 32.39
119 19.6 30.25
120 28.77 14.47
121 9.91 48.34
122 75.55 10.07
123 16.2 87.77
124 84.51 30.25
125 19.28 57.69
126 27.07 18.48
127 64.92 22.47
128 34.16 20.9
129 44.29 34.2
130 63.78 75.63
131 26.02 27.99
132 26.46 74.17
133 18.56 54.86
134 85.11 50.73
135 65.2 17.69
136 45.55 25.88
137 15.48 75.12
138 74.89 33.1
139 63.35 11.2
140 68.89 50.92
141 48.92 62.16
142 84.63 7.97
143 8.39 25.84
144 60.04 10.31
145 85.95 32.2
146 60.2 15.34
147 69.04 3.49
148 58.35 66.18
149 28.92 67.12
150 84.81 34.98
151 40.38 6.12
152 60.76 21.89
153 54.99 55.86
154 67.06 27.17
155 78.1 9.87
156 51.55 27.48
157 14.97 39.02
158 64.87 48.18
159 38.01 23.36
160 35.08 16.43
161 11.3 15.48
162 18.97 7.28
163 52.99 80.34
164 59.46 56.84
165 3.82 81.91
166 67.55 35.8
167 57.69 44.21
168 79.59 40.32
169 47.01 4.2
170 81.59 38.18
171 65.66 37.11
172 55.66 45.14
173 72.84 80.63
174 83.51 12.05
175 28.48 22.86
176 38.34 30.59
177 17.4 19.3
178 11.64 36.84
179 73.2 70.39
180 43.82 50.63
181 65.95 77.03
182 12.76 2.89
183 43.21 15.16
184 86.88 4.35
185 22.05 69.75
186 18.86 80.48
187 37.62 87.71
188 59.86 54.04
189 66.09 22.47
190 24.85 55.37
191 65.49 74.1
192 5.4 42.71
193 59.07 82.89
194 44.8 84.57
195 47.2 44.28
196 12.83 68.14
197 71.03 4.67
198 19.83 25.59
199 9.46 5.77
200 75.52 18.71
201 78.71 31.52
202 10.75 73.9
203 39.95 28.34
204 30.33 70.62
205 37.99 18.04
206 4.14 34.7
207 56.93 83
208 77.89 77.07
209 73.64 28.01
210 72.29 14.21
211 82.35 12.36
212 17.03 85.12
213 2.23 65.39
214 71.16 16.38
215 14.61 11.69
216 22.73 58.68
217 24.1 5.33
218 13.19 33.49
219 16.11 64.05
220 82.1 23.04
221 57.74 33.62
222 28.63 65.76
223 54.83 26.67
224 34.2 86.04
225 12.26 19.99
226 32.35 18.49
227 83.13 74.13
228 31.04 49.38
229 65.76 85.36
230 76.58 14.2
231 52.4 59.9
232 65.23 11.31
233 44.8 76.51
234 32.08 78.42
235 13.46 40.43
236 74.06 26.18
237 71.47 50.72
238 56.91 82.21
239 80.25 17.82
240 37.82 3.12
241 1.13 72.03
242 58.17 49.69
243 78.6 63.79
244 61.15 68.73
245 82.94 35.88
246 7.78 29.25
247 40.57 26.86
248 82.89 73.01
249 42.95 64.89
250 17.33 26.98
251 32.68 56.41
252 86.65 70.91
253 65.12 83.67
254 81.02 35.09
255 17.73 36.89
256 20.93 30.84
257 60.05 18.86
258 82.65 58.62
259 39.35 50.65
260 86.54 35.33
261 64.58 13.81
262 20.2 6.32
263 58.86 84.67
264 61.57 15.09
265 21.59 13.81
266 49.75 58.42
267 20.85 33.8
268 29.47 27.92
269 63.01 85.97
270 34.86 22.49
271 32.85 80.74
272 11.61 35.31
273 73.45 72.43
274 35.08 73.78
275 21.11 24.81
276 18.14 13.14
277 19.47 65.22
278 61.89 38.34
279 32.96 57.85
280 71.66 14.98
281 52.92 34.07
282 67.87 33.41
283 61.34 73.77
284 51.26 76.87
285 78.88 15.87
286 8.62 86.13
287 12.96 3.26
288 75.69 87.75
289 73.53 86.42
290 2.75 2.29
291 15.44 74.17
292 30.91 20.89
293 38.76 14.43
294 72.28 4.8
295 87.31 51.24
296 85.31 55.94
297 68.88 52.23
298 38.01 44.71
299 33.58 21.74
300 37.61 68.79
301 46.44 3.98
302 7.24 25.75
303 25.5 59.41
304 37.35 82.93
305 85.23 78.56
306 44.25 40.1
307 40.51 80.19
308 6.62 54.68
309 59.48 79.27
310 22.03 78.9
311 26.36 38.31
312 70.07 19.35
313 64.06 74.76
314 8.5 87.6
315 68.39 77.16
316 81.14 25.64
317 30.91 26.84
318 86.25 67.91
319 42.36 35.94
320 6.02 35.6
321 55.22 19.11
322 11.3 50.27
323 16.95 7.73
324 66.53 17.92
325 8.82 55.95
326 73.79 0.56
327 87.43 14.71
328 1.47 55.86
329 55.46 43.01
330 32.17 77.5
331 82.66 35.85
332 62.69 4.84
333 72.75 25.57
334 41.03 40.46
335 55.58 27.11
336 46.23 47.05
337 76.84 22.8
338 10.06 57.53
339 54.98 73.31
340 41.27 56.11
341 36.19 43.32
342 58.03 6.58
343 62.44 35.63
344 78.64 39.03
345 28.53 9.42
346 45.27 2.34
347 7.18 2.71
348 7.8 87.49
349 19.47 59.45
350 86.56 48.84
351 7.89 75.06
352 77.38 24.31
353 61.37 84.74
354 70.05 66.96
355 35.07 7.87
356 51.19 2.84
357 9.42 71.27
358 86.42 0.75
359 39.78 71.86
360 60.8 56.58
361 58.92 47.83
362 50.54 18.08
363 85.09 45.62
364 17.07 58.34
365 19.18 16.56
366 71.14 83.16
367 86.99 27.08
368 3.34 60.53
369 39.49 60.36
370 68.23 73.39
371 76.24 54.09
372 16.88 10.95
373 11.7 65.18
374 28.57 15.3
375 71.88 31
376 78.83 1.37
377 86.97 22.33
378 67.95 20.89
379 79.23 84.06
380 80.15 85.03
381 80.19 77.94
382 84.54 63.29
383 15.34 79.18
384 31.07 87.88
385 52.79 34.36
386 0.45 78.82
387 69.29 41.03
388 18.22 84.85
389 12.15 80.99
390 3.51 46.79
391 27.68 63.55
392 85.88 82.34
393 15.23 26.66
394 22.72 45.36
395 42.39 73.99
396 43.45 14.87
397 57.69 14.1
398 72.8 39.99
399 19.39 73.03
400 19.39 15.87
401 74.22 72.18
402 4.74 87.36
403 84.21 55.51
404 28.03 2.48
405 28.79 75.88
406 30.96 31.54
407 5.41 56.47
408 83.13 28.84
409 53.72 20.64
410 74.15 85.38
411 79.77 8.11
412 1.73 9.12
413 28.63 49.46
414 34.5 74.54
415 69.93 48.02
416 11.73 33.41
417 12.3 35.67
418 3.19 83.99
419 65.99 8.51
420 84.4 10.74
421 42.28 6.78
422 42.77 27.36
423 35.72 47.69
424 47.86 17.43
425 14.81 1.45
426 77.08 13.53
427 22.66 6.58
428 56.05 78.82
429 44.88 51.29
430 78.84 70.07
431 83 26.81
432 62.49 70.09
433 45.6 7.3
434 15.82 45.2
435 55.94 23.59
436 30.37 79.74
437 86.62 77.74
438 16.96 52.66
439 70.09 13.86
440 82.83 44.34
441 57.87 84.9
442 71.01 71.92
443 42.26 60.05
444 2.87 18.58
445 0.65 66.66
446 72.99 61.23
447 43.32 63.17
448 70.48 27
449 72.2 0.92
450 4.03 65.82
451 37.08 19.66
452 76.93 13.92
453 66.58 35.7
454 49.56 5.89
455 29.75 48.68
456 25.1 23.92
457 7.84 87.62
458 39.2 75.63
