%%index real_part   imaginary_part
16619 16619 16619
1 76.65 55.3
2 44.24 61.38
3 68.2 0.12
4 43.21 158.66
5 11.75 139.29
6 151.44 119.05
7 63.88 81.3
8 121.08 163.06
9 50.4 118.29
10 86.21 53.9
11 130.21 73.37
12 82.03 64.77
13 131.87 16.02
14 60.43 63.81
15 106.23 170.13
16 47.43 75.95
17 137.33 156.41
18 156.53 65.19
19 45.86 1.05
20 140.34 173.26
21 87.83 57.61
22 112.43 113.78
23 98.85 151.71
24 92.01 55.51
25 109.41 149.25
26 44.62 151.74
27 38.51 61.62
28 51.17 100.17
29 137.5 170.39
30 162.52 111.6
31 161.07 65.74
32 44.15 5.47
33 70.66 120.4
34 94.98 174.2
35 169.47 90.04
36 147.65 57.32
37 144.63 79.3
38 26.54 55.6
39 111.11 39
40 10.25 118.55
41 92.29 16.05
42 51.19 28.39
43 102.08 104.33
44 96.72 102.36
45 9.49 61.59
46 100.85 54.76
47 60.23 170.56
48 86.49 118.52
49 114.72 104.41
50 16.46 3.47
51 60.79 79.71
52 132.54 137.63
53 15.24 0.94
54 39.94 159.08
55 73.15 99.87
56 115.92 23.71
57 52.1 138.96
58 65.29 167.12
59 65 127.71
60 162.82 135.53
61 12.29 74.49
62 40.58 85.67
63 177.71 72.52
64 176.94 100.59
65 104.06 87.95
66 167.67 166.92
67 126.55 138.37
68 112.84 122.21
69 76.81 141.79
70 63.67 152.78
71 176.5 149.96
72 110.92 153.11
73 142.23 24.12
74 151.83 149.74
75 107.27 2.76
76 50.77 110.17
77 17.84 119.57
78 165.61 91.35
79 165.46 169.07
80 79.03 138.07
81 126.99 91.52
82 25.42 68.7
83 164.43 49.07
84 12.86 138.26
85 113.04 63.24
86 8.72 50.05
87 176.69 85.06
88 109.19 93.16
89 64.9 114.44
90 117.2 56.54
91 166.72 145.7
92 60.79 167.98
93 54.85 158.08
94 149.16 48.4
95 160 42.32
96 133.84 50.19
97 92.41 82.51
98 131.58 132.78
99 66.56 78.84
100 115.6 117.97
101 141.54 153.13
102 60.19 124.32
103 13 140.23
104 76.68 142.9
105 21.45 77.91
106 45.61 167.4
107 157.38 10.17
108 168.25 106.4
109 128.32 34.24
110 76.56 139.41
111 163.12 83.84
112 166.36 5.92
113 112.23 77.53
114 129.89 119.94
115 33.43 0.79
116 127.44 41.01
117 138.85 174.98
118 110.73 9.64
119 152.54 151.86
120 51.77 160.93
121 150.34 147.51
122 157.68 70.9
123 150.82 129.72
