%%index real_part   imaginary_part
12245 12245 12245
1 54.12 49.3
2 39 26.88
3 2.02 0.88
4 22.51 31.77
5 30 25.51
6 38.25 16.65
7 53.66 43.28
8 7.88 25.83
9 47.2 47.24
10 12.78 56.13
11 50.82 15.89
12 52.67 40.22
13 27.81 4.47
14 35.56 54.73
15 4.93 24.36
16 16.66 49.28
17 19.16 29.57
18 30.45 26.19
19 28.48 48.7
20 17.21 23.48
21 10.65 1.48
22 15.28 25.98
23 22.33 34.83
24 52.6 23.16
25 49.82 12.53
26 28.43 35.9
27 19.12 43.64
28 48.12 51.62
29 49.35 17.45
30 12.33 54.2
31 46.48 24.8
32 54.37 29
33 25.71 36.17
34 55.39 55.34
35 49.34 54.19
36 55.67 43.13
37 12.11 30.51
38 35.87 13.95
39 7.63 34.45
40 46.98 31.47
41 10.37 0.45
42 14.62 45.93
43 11.07 0.01
44 44.98 5.74
45 2.94 30.94
46 55.74 0.31
47 56.83 19.94
48 26.63 23.63
49 21.97 53.06
50 50.25 25.03
51 11.16 41.83
52 15.35 19.44
53 3.91 50.79
54 28.24 51.22
55 53.21 39.07
56 10.04 45.75
57 5.2 34.1
58 34.11 24.66
59 0.92 16.28
60 17.74 49.61
61 49.92 31.38
62 51.33 16.49
63 10.64 20.28
64 16.34 48.48
65 16.51 32.62
66 44.97 37.12
67 27.08 55.19
68 48.99 30.84
69 25.06 31
70 40.59 47.75
71 36.5 48.79
72 25.89 21.15
73 45.82 12.23
74 56.03 30.52
75 23.13 17.26
76 48.65 16.77
77 33.26 43.58
78 6.86 13.5
79 4.98 14.43
80 17.57 23.2
81 30.84 49.02
82 47.21 5.54
83 36.39 0.93
84 31.93 9.72
85 0.48 31.97
86 51.29 43.04
87 7.19 7.5
88 19.73 20.18
89 21.23 23.53
90 40.8 46.28
91 6.06 44.36
92 1.46 2.97
93 43.99 9.84
94 24.27 8.32
95 2.05 48.97
96 11.51 41.84
97 47.39 32.89
98 33.82 29.25
99 38.97 54.3
100 56.79 36.27
101 49.83 9.97
102 17.48 51.08
103 41.79 27.55
104 51.08 7.73
105 24.54 6.02
106 20.9 5.4
107 35.89 30.6
108 40.44 22.37
109 1.21 22.88
110 14.86 35.24
111 20.08 3.26
112 6.68 53.89
113 26.14 37.99
114 5.81 11.02
115 17.82 8.12
116 45.61 5.61
117 56.69 10.65
118 38.2 33.61
119 41.35 41.48
120 18.02 2.81
121 8.21 8.89
122 10.01 38.93
123 4.3 44.11
124 37.51 20.97
125 56.21 33.03
126 36.3 22.89
127 19.79 46.82
128 27.81 13.5
129 24.52 45.93
130 24.57 33.63
131 9.76 42.34
132 53 13.19
133 46.8 9.45
134 21.46 4.72
135 7.53 1.67
136 38.08 39.48
137 21.41 15.75
138 30.38 48.09
139 39.59 53.23
140 29.27 38.41
141 4.31 38.8
142 28.62 36.09
143 49.59 24.1
144 13.03 26.96
145 31.11 17.11
146 2.46 37.61
147 21.32 40.87
148 20.84 25.98
149 30.7 11.12
150 40.32 42.3
151 24.79 38.24
152 24.51 21.4
153 40.02 16.72
154 12.96 25.41
155 6.82 22.61
156 31.93 12.75
157 48.84 11.13
158 35.23 31.08
159 1.04 41.43
160 29.06 18.79
161 26.92 2.67
162 43.54 2.04
163 28.02 48.24
164 29.88 7.38
165 49.69 29.25
166 38.01 40.72
167 32.65 45
168 4.72 5.52
169 1.45 15.67
170 8.8 45.2
171 0.95 8.27
172 46.93 11.25
173 42.33 49.79
174 4.74 52.68
175 14.47 13.89
176 16.56 33.81
177 6.37 11.91
178 3.15 3.1
179 38.01 4.92
180 34.17 3.56
181 44.28 1.22
182 46.22 42.7
183 48.22 19.93
184 6.12 50.94
185 39.15 20.19
186 28.46 42.44
187 53.7 10.62
188 3.42 45.91
189 41.6 39.03
190 52.93 8.16
191 12.49 56.07
192 10.99 12.49
193 43.12 18.87
194 23.79 41.66
195 15.74 51.65
196 52.87 28.48
197 14.18 3.03
198 50.48 42.09
199 6.55 32.92
200 53.11 27.13
201 12.57 16.22
202 26.85 52.09
203 41.01 9.27
204 18.83 0.79
205 8.95 53.13
206 52.2 14.76
207 54.77 48.97
208 38.36 33.71
209 45.9 11.41
210 6.06 5.15
211 4.15 4.64
212 35.19 1.93
213 14.54 18.33
214 21.77 56.2
215 26.33 21.1
216 7.84 17.88
217 40.49 38.9
218 18.7 34.69
219 35.48 52.02
220 48.15 37.53
221 22.81 14.96
222 34.45 13.88
223 47.59 48.1
224 2.52 15.81
225 48.48 7.01
226 11.66 36.1
227 38.04 52.63
228 41.48 46.85
229 16.57 23.1
230 44.2 6.25
231 51.65 42.9
232 52.33 22.57
233 27.78 35.14
234 30.17 14.03
235 51.56 33.79
236 19.27 48.84
237 5.72 17.37
238 8.47 53.72
239 40.05 23.84
240 30.85 38.51
241 17.62 31.53
242 27.16 42.51
243 2.89 55.66
244 21.76 39.16
245 45.41 19.46
246 32.89 36.49
