%%index real_part   imaginary_part
3596 3596 3596
1 43.02 17.76
2 26.85 59.76
3 -67.12 -16.85
4 -65.14 -40.35
5 -6.56 -9.73
6 -15.74 64.96
7 56.36 -25.17
8 11.09 -23.6
9 23.31 -16.72
10 -63.7 -34.99
11 -52.91 -40.94
12 5.72 -43.52
13 1.06 16.71
14 -7.12 54.7
15 -6.98 16.69
16 25.87 -15.22
17 24.7 -42.39
18 -11.95 -54.74
19 -4.27 18.43
20 23.55 4.84
21 58.25 -12.93
22 6.75 43.42
23 51.02 3.32
24 -43.45 -1.13
25 -22.01 -60.08
26 -63.95 41.86
27 -17.56 21.25
28 65.29 -8.76
29 -19.18 63.95
30 60.85 11.19
31 3.01 63.81
32 -44.1 -18.14
33 51.51 43.11
34 -0.1 30.24
35 -20.3 1.81
36 49.11 16.17
37 3.78 37.27
38 23.02 -51.55
39 6.01 -44.02
40 55.35 -59.26
41 -43.91 0.88
42 62.38 -33.19
43 54.13 -43.32
44 17.09 -7.06
45 -3.63 57.03
46 64.31 -24.21
47 59.47 63.48
48 -33.91 0.24
49 32.16 -64.88
50 32.24 -52.28
51 8.12 -25.14
52 -58.62 17.62
53 48.06 31.95
54 -47.24 -57.75
55 67.43 0.09
56 -51.02 54.21
57 1.45 -24.3
58 24.22 -63.1
59 -47.22 29.08
60 63.5 -43.14
61 -53.36 30.98
62 -6.29 53.87
63 -45.49 -10.59
64 54.29 -54.74
65 -19.42 -3.99
66 -30.66 47.51
67 58.86 19.26
68 -55.3 -40.97
69 -41.02 55.82
70 64.21 53.04
71 -67.17 13.25
72 -31.95 -52.24
73 -22.08 66.54
74 26.84 34.16
75 54.65 -15.11
76 19.34 -65.17
77 -60.04 11.2
78 37.72 -1.47
79 2.91 -33.39
80 -25.76 57.76
81 16.9 43.64
82 -5.88 -4.49
83 34.74 17.04
84 -47.21 17.97
85 10.24 38.54
86 -36.45 56.37
87 -65.78 -45.74
88 -50.43 14.43
89 34.86 14.6
90 -39.39 44.32
91 49.74 -31.74
92 -18.62 11.25
93 -21.92 -8.83
94 32.85 -1.25
95 58.49 65.22
96 -25.54 11.78
97 -12.77 -44.19
98 -16.99 29.82
99 -24.91 -67.22
100 14.79 4.4
101 3.31 66.6
102 21.47 38.32
103 -57.88 -24.41
104 58.24 18.87
105 34.09 -26.69
106 -26.61 60.86
107 21.59 -66.58
108 -13.6 -44.61
109 55.73 64.12
110 54.1 32.21
111 13.03 -2.46
112 64.33 17.32
113 -27.44 -24.55
114 15.09 9.1
115 20.54 16.11
116 -50.19 33.61
117 46.98 -58.18
118 35.71 48.6
119 -50.54 -63.06
120 43.91 -20.34
121 38.96 28.93
122 -5.34 62.27
123 -45.72 -42.58
124 -14.15 -8.89
125 -37.94 37.27
126 21.46 65.43
127 -40.45 61.92
128 -15.92 -59.24
129 -30.67 12.46
130 58.2 44.46
131 28.16 -6.89
132 66.76 -46.49
133 -54.37 -53.39
134 44.67 22.88
135 -14.84 -5.01
136 -2.58 57.17
