%%index real_part   imaginary_part
10036 10036 10036
1 -16.494 25.421
2 -51.668 -0.884
3 45.135 1.095
4 46.557 -13.699
5 -2.283 5.287
6 7.057 21.987
7 39.286 -12.361
8 -25.935 -2.844
9 44.804 -16.557
10 -32.173 -15.685
11 -12.773 4.748
12 -3.635 18.992
13 -9.204 39.138
14 -45.345 -2.205
15 46.763 -21.139
16 -26.713 -29.762
17 -31.954 -0.572
18 33.265 -29.717
19 -46.091 14.103
20 -29.109 1.354
21 35.059 -9.209
22 -22.285 -51.357
23 32.316 -32.069
24 -45.752 -3.014
25 -36.227 -27.779
26 -43.608 16.617
27 31.586 -20.019
28 -0.853 -35.643
29 -25.298 -42.268
30 -36.817 14.031
31 42.158 -18.485
32 -23.244 37.015
33 35.278 -21.597
34 -33.955 -8.22
35 -28.014 -0.677
36 -43.573 -31.026
37 -16.779 -4.186
38 -32.996 27.775
39 -9.377 38.151
40 17.592 -33.038
41 -36.744 -33.767
42 -33.458 9.936
43 26.262 8.033
44 -13.01 36.754
45 45.978 -18.979
46 28.745 -31.747
47 -24.915 -28.73
48 -8.496 -23.036
49 7.088 17.299
50 47.474 1.066
51 29.826 13.995
52 -15.942 29.671
53 39.001 -18.514
54 -39.953 17.994
55 -29.472 -11.658
56 -10.101 34.567
57 33.534 -9.706
58 5.433 -36.092
59 -5.655 24.166
60 -7.972 -53.801
61 9.232 19.141
62 46.612 -4.548
63 -36.292 -10.335
64 29.429 -43.864
65 -36.905 -1.917
66 -40.007 9.668
67 35.474 16.971
68 -14.693 -28.389
69 24.007 -27.785
70 15.761 33.478
71 9.207 6.492
72 25.927 21.711
73 -22.24 -32.789
74 20.065 34.268
75 46.74 3.407
76 12.755 -8.033
77 -35.522 -31.08
78 2.679 -27.307
79 -24.919 26.633
80 -2.704 -37.649
81 -27.158 -31.786
82 2.519 -30.42
83 -7.078 39.467
84 15.779 -21.606
85 2.59 -42.907
86 1.868 -14.854
87 16.637 -2.633
88 -15.616 -28.568
89 -43.766 -30.28
90 -50.721 -20.556
91 15.448 26.03
92 41.384 -30.891
93 -8.282 -46.942
94 -10.088 -27.259
95 42.555 13.153
96 18.503 -36.876
97 -7.036 -32.526
98 39.892 -30.502
99 -4.065 19.03
100 11.677 12.846
101 -17.031 -38.784
102 9.856 -17.478
103 26.943 -25.889
104 -15.55 5.786
105 -29.645 -21.29
106 7.666 -13.536
107 -12.285 -55.151
108 14.347 21.361
109 -16.333 17.895
110 19.109 11.023
111 -50.201 -7.845
112 38.949 -0.304
113 -31.14 -30.453
114 -17.738 -0.728
115 -38.219 -21.973
116 -24.321 -39.266
117 45.339 3.89
118 39.043 2.963
119 -9.257 -25.278
120 -44.284 -12.474
121 -2.508 -34.512
122 -20.641 11.98
123 -1.283 16.473
124 -51.835 -14.975
125 9.409 -23.282
126 -18.563 12.471
127 46.21 -4.223
128 -41.271 -10.552
129 22.1 -40.971
130 30.121 -29.236
131 -8.101 -45.887
132 26.31 -45.394
133 17.704 -45.87
134 -1.881 35.487
135 20.95 -8.907
136 -0.092 27.398
137 -22.6 3.876
138 37.477 -9.57
139 33.682 18.914
140 -5.395 -27.058
141 -23.944 -24.69
142 6.541 28.963
143 30.537 -32.37
144 -42.29 -10.152
145 -37.333 -17.893
146 22.649 -6.876
147 35.308 -35.67
148 -43.778 -20.126
149 -4.084 -43.789
150 4.617 -15.774
151 -15.171 -54.946
152 43.536 -5.939
153 22.751 -35.65
154 -10.73 -33.078
155 -14.596 -31.064
156 -25.904 -32.69
157 -39.082 -20.895
158 8.504 39.276
159 26.553 -13.77
160 0.945 13.38
161 0.294 35.207
162 -36.353 27.796
163 -34.697 16.682
164 39.675 16.947
165 -42.813 -32.779
166 45.135 -0.921
167 -26.826 5.887
168 23.837 -38.478
169 44.043 -16.813
170 -33.519 6.392
171 2.33 30.176
172 -17.528 -20.774
173 21.062 26.704
174 -50.921 -3.004
175 14.377 -18.504
176 -31.82 21.455
177 0.293 -46.581
178 -20.777 -13.663
179 -13.481 -41.124
180 37.06 -28.296
181 -5.527 -22.018
182 -41.216 4.257
183 17.643 -37.817
184 46.369 -9.648
185 -42.088 21.248
186 44.475 -12.607
187 -34.948 0.011
188 -43.353 -0.096
189 23.816 24.391
190 -41.486 -3.289
191 46.859 -18.914
192 -34.348 -46.588
193 -30.867 -25.247
194 25.608 34.033
195 -47.958 0.65
196 -4.136 24.255
197 -47.262 -15.306
198 -36.315 9.923
199 -47.093 12.176
200 32.023 -29.823
201 -7.797 30.615
202 25.61 17.048
203 -23.714 -37.866
204 -41.921 20.849
205 35.512 13.289
206 4.033 -45.324
207 -33.833 -25.554
208 -11.461 34.129
209 -10.82 -39.297
210 -39.413 5.437
211 14.788 12.336
212 9.581 36.291
213 43.436 -30.282
214 6.477 -8.958
215 -42.419 -20.137
216 -42.261 -22.436
217 -2.794 27.262
218 -39.391 15.397
219 11.395 37.974
220 -33.586 -6.117
221 27.53 7.266
222 30.396 -31.623
223 39.656 -24.329
224 -19.986 37.75
225 47.886 -14.287
226 7.34 -15.426
227 15.162 12.525
228 -38.098 -29.741
229 -29.005 -12.941
230 29.74 6.302
231 46.361 -5.911
232 -25.708 20.527
233 47.831 -14.842
234 43.006 -6.632
235 -4.63 19.339
236 -46.969 -20.639
237 2.948 -22.01
238 36.533 22.548
239 30.804 18.017
240 12.456 -22.43
241 9.454 -56.157
242 -43.265 4.387
243 44.163 -22.218
244 -48.59 -1.847
245 25.825 -45.886
246 37.985 -20.952
247 40.815 15.076
248 21.961 -41.256
249 29.051 19.985
250 -46.899 -8.142
251 -5.118 -22.516
252 1.253 -25.53
253 -7.03 -37.135
254 33.122 18.578
255 16.68 37.022
256 0.905 -35.05
257 -14.652 -19.931
258 41.504 16.011
259 35.821 21.378
260 -43.041 -35.85
261 17.596 -23.72
262 -16.797 31.117
263 -20.738 16.189
264 33.809 -15.258
265 19.136 15.058
266 -17.338 -6.315
267 -1.011 19.007
268 -39.403 1.852
269 29.115 -39.023
270 0.379 -37.009
271 39.023 -26.731
272 39.298 -3.284
273 -9.254 1.537
274 -2.864 -16.385
275 7.618 -55.558
276 47.109 -8.639
277 6.49 -33.444
278 -26.115 26.761
279 -44.963 -29.629
280 -38.793 -11.058
281 10.569 12.701
282 5.562 -55.609
283 -45.026 0.623
284 -5.889 -46.019
285 30.549 16.671
286 -3.992 30.536
287 8.021 -45.851
288 26.372 -15.848
289 26.777 -36.384
290 46.144 -0.019
291 6.548 42.041
292 30.963 -16.787
293 -20.483 -24.186
294 14.987 6.14
295 19.749 -46.186
296 -0.474 -30.76
297 33.856 -32.341
298 25.526 -11.182
299 -34.711 2.934
300 9.791 34.961
301 -20.727 -48.735
302 41.731 17.85
303 -44.415 -22.651
304 44.99 2.667
305 11.591 -41.194
306 4.19 -50.538
307 -15.559 -36.899
308 -14.093 -15.298
309 -3.556 41.933
310 18.18 15.541
311 -13.251 -43.155
312 -46.211 -22.747
313 33.042 -0.306
314 44.353 -13.793
315 -32.604 -41.936
316 15.176 -29.112
317 8.303 31.754
318 31.925 -22.737
319 -32.568 22.152
320 -47.027 1.981
321 -18.448 23.725
322 2.004 -29.387
323 -51.522 -3.648
324 -13.281 -43.401
325 -9.057 -42.078
326 -7.532 11.245
327 -27.432 -1.41
328 -17.377 25.576
329 37.579 8.025
330 18.915 -24.201
331 20.008 7.221
332 3.525 29.96
333 34.639 -33.887
334 13.773 -18.905
335 -11.962 -41.3
336 46.163 -9.758
337 -50.961 2.787
338 -2.096 31.751
339 -46.738 -17.715
340 -15.379 6.581
341 -15.909 -36.159
