%%index real_part   imaginary_part
17471 17471 17471
1 18.206 0.645
2 22.731 -13.61
3 43.378 33.547
4 9.134 1.522
5 9.063 -29.61
6 -42.964 16.142
7 -7.534 58.038
8 -18.927 15.463
9 30.225 -12.139
10 -42.388 41.925
11 9.632 -47.73
12 -30.408 -3.215
13 24.413 53.883
14 7.526 -24.223
15 -21.369 -6.898
16 -12.677 61.537
17 -12.555 -32.806
18 -19.761 48.819
19 41.276 40.715
20 -4.389 -27.352
21 -37.091 24.335
22 12.333 60.186
23 3.451 -8.85
24 -14.822 6.02
25 17.744 -6.773
26 -20.205 0.553
27 26.117 63.97
28 52.421 -25.857
29 8.237 18.638
30 41.08 -13.869
31 12.629 -39.707
32 16.044 27.936
33 -44.417 6.11
34 -50.03 -3.604
35 -21.485 -41.555
36 -2.624 -28.319
37 9.541 -34.028
38 20.502 8.802
39 18.514 42.138
40 -7.184 37.95
41 58.857 21.636
42 34.115 5.417
43 -27.19 -18.406
44 -42.143 -18.175
45 -16.02 -25.254
46 -42.046 -18.25
47 -50.95 8.286
48 -4.583 -10.54
49 -14.233 2.124
50 -20.44 42.456
51 -35.19 17.504
52 21.877 40.773
53 30.171 30.575
54 52.416 16.933
55 3.058 33.608
56 55.992 -5.466
57 27.652 -43.122
58 -26.393 -4.574
59 43.121 4.984
60 -5.486 -36.843
61 58.497 35.679
62 43.572 -33.227
63 -26.028 -22.54
64 -1.712 7.207
65 43.892 45.965
66 7.43 -18.017
67 39.298 36.154
68 -15.159 14.598
69 60.392 26.774
70 10.353 2.573
71 57.166 32.909
72 -51.565 14.399
73 31.202 20.547
74 -17.673 -43.18
75 32.885 -0.304
76 18.307 -30.898
77 2.053 -23.661
78 -31.05 -29.582
79 -28.648 27.603
80 30.17 -36.523
81 21.831 -7.353
82 -0.362 38.984
83 59.451 4.512
84 10.518 2.545
85 54.347 1.335
86 53.748 28.122
87 -31.723 22.718
88 27.191 13.822
89 21.991 -7.475
90 22.645 23.756
91 16.427 66.46
92 46.567 43.966
93 5.337 -14.908
94 61.167 2.996
95 -11.875 -35.684
96 -20.043 4.963
97 -19.41 45.191
98 -41.308 28.357
99 -33.96 15.885
100 -43.148 -6.39
101 13.556 3.278
102 22.616 -2.21
103 24.088 -32.106
104 47.688 15.969
105 39.2 -7.703
106 35.22 -29.793
107 -29.645 9.392
108 53.25 42.664
109 -6.241 -7.174
110 2.551 -19.897
111 39.822 33.473
112 -20.739 -21.205
113 9.067 -5.348
114 20.904 56.023
115 61.756 -5.842
