%%index real_part   imaginary_part
1595 1595 1595
1 6.508 5.517
2 -3.407 8.851
3 0.686 6.984
4 -1.029 7.188
5 10.032 2.934
6 0.68 2.88
7 0.316 13.644
8 15.561 3.056
9 6.714 9.354
10 8.598 13.119
11 7.774 10.072
12 14.935 1.96
13 13.23 0.241
14 3.802 13.366
15 0.624 4.576
16 7.802 -0.157
17 4.078 15.303
18 -2.244 4.5
19 0.461 -0.593
20 2.287 8.755
21 10.485 3.735
22 7.273 11.174
23 14.437 4.643
24 11.495 0.066
25 9.905 7.87
26 16.159 8.804
27 15.309 7.106
28 0.71 11.251
29 11.523 6.419
30 0.811 12.462
31 1.956 8.53
32 6.565 3.625
33 3.552 9.284
34 12.278 11.239
35 -0.014 6.591
36 14.489 6.177
37 7.486 9.206
38 8.688 13.586
39 5.984 -2.042
40 3.539 7.717
41 10.191 5.797
42 9.373 8.102
43 13.937 0.917
44 6.138 12.484
45 13.706 7.661
46 4.33 -2.278
47 -0.026 3.693
48 13.132 7.921
49 15.823 9.837
50 1.686 2.266
51 16.248 5.876
52 -3.499 8.448
53 7.744 0.898
54 4.98 4.861
55 0.173 14.411
56 10.352 4.919
57 8.605 -1.902
58 14.006 1.411
59 -2.228 6.484
60 9.851 2.677
61 14.87 5.84
62 0.42 10.842
63 9.844 9.271
64 6.105 3.098
65 7.285 4.809
66 15.187 9.591
67 10.241 9.048
68 2.239 11.084
69 -1.057 1.059
70 4.197 8.57
71 0.14 -0.643
72 -0.722 5
73 15.096 9.964
74 6.718 8.364
75 15.106 3.77
76 9.283 2.082
77 8.572 -3.018
78 -3.551 5.557
79 -0.958 2.821
80 12.026 11.945
81 12.116 13.803
82 6.394 13.839
83 3.759 2.481
84 13.75 9.799
85 9.691 11.364
86 10.067 9.912
87 3.551 14.964
88 3.47 12.616
89 -1.129 10.146
90 9.517 1.825
91 0.416 5.65
92 0.095 9.97
93 11.98 3.389
94 -0.317 14.091
95 13.628 12.148
96 -0.626 6.777
97 13.113 2.33
98 5.468 9.054
99 -0.961 0.511
100 3.052 0.146
101 -2.97 7.993
102 1.104 5.286
103 -1.801 5.899
104 -2.154 9.06
105 13.223 4.303
106 13.103 11.776
107 2.803 9.188
108 9.387 3.887
109 2.584 3.963
110 6.281 11.094
111 5.127 16.473
112 10.048 3.667
113 7.412 2.175
114 3.311 10.949
115 15.529 10.909
116 6.292 -0.425
117 2.477 1.553
118 -0.987 9.287
119 0.869 7.412
120 14.929 5.75
121 7.656 13.606
122 -2.937 3.376
123 4.645 14.047
124 6.57 15.064
125 15.463 6.274
126 8.419 14.568
127 -3.302 9.663
128 6.875 7.59
129 12.868 3.62
130 7.682 6.31
131 5.202 -0.492
132 1.395 14.098
133 -1.815 1.358
134 2.121 13.718
135 0.632 9.67
136 6.442 -0.277
137 0.881 -0.267
138 14.056 7.476
139 3.693 13.507
140 -1.92 9.59
141 16.225 5.344
142 13.753 4.97
143 7.903 -1.487
144 16.109 7.053
145 -1.845 6.552
146 7.509 8.041
147 7.204 2.88
148 -2.464 5.102
149 11.253 6.435
150 0.811 11.145
151 -0.556 3.763
152 8.573 5.04
153 4.644 -2.091
154 13.861 4.251
155 10.476 2.012
156 4.512 2.599
157 13.187 1.453
158 1.312 -1.887
159 -0.366 0.404
160 -3.674 5.871
161 2.91 0.417
162 -1.26 5.184
163 10.948 8.962
164 14.437 12.463
165 -1.59 5.201
166 1.256 10.047
167 13.205 10.308
168 -2.811 8.167
169 12.834 3.108
170 -3.343 7.116
171 14.26 10.717
172 7.59 14.367
173 5.633 -1.497
174 2.887 -0.234
175 8.201 -2.97
176 -2.669 11.819
177 9.55 9.235
178 14.3 7.173
179 5.908 15.303
180 8.002 -0.282
181 15.984 4.128
182 -1.584 3.164
183 5.444 3.431
184 2.797 0.88
185 8.466 15.635
186 2.413 12.02
187 13.63 11.267
188 3.345 2.848
189 7.858 9.022
190 4.095 -1.351
191 5.724 12.565
192 -1.569 12.49
193 13.055 1.399
194 2.755 11.226
195 16.092 4.342
196 15.84 5.195
197 2.039 4.357
198 14.7 7.206
199 12.31 8.362
200 14.252 6.666
201 11.556 8.966
202 12.084 13.313
203 -2.997 7.588
204 7.014 9.552
205 9.235 14.747
206 6.254 13.578
207 -1.682 2.645
208 15.37 10.259
209 12.37 3.121
210 5.623 7.027
211 4.09 8.468
212 2.464 4.033
213 3.609 2.493
214 4.156 12.099
215 2.799 2.148
216 13.375 2.351
217 9.782 7.244
218 12.602 9.79
219 -2.548 4.144
220 15.208 11.41
221 14.065 7.642
222 7.664 0.525
223 12.696 9.073
224 2.653 7.862
225 7.78 7.277
226 -2.04 11.911
227 14.607 12.847
228 15.118 7.08
229 0.298 4.108
230 5.522 11.868
231 7.089 13.912
232 1.512 -1.689
233 5.809 3.847
234 5.438 9.346
235 11.494 8.65
236 10.732 1.024
237 3.534 6.429
238 11.63 7.673
239 13.176 9.172
240 10.289 9.57
241 13.842 0.248
242 4.169 -0.64
243 7.087 2.911
244 13.52 12.622
245 6.976 10.485
246 2.974 0.496
247 1.595 0.714
248 -1.932 12.108
249 -2.623 2.755
250 5 14.388
251 7.408 0.591
252 3.901 11.58
253 8.886 12.346
254 -2.533 4.466
255 -1.921 4.328
256 15.853 4.334
257 -1.035 12.539
258 9.894 -1.866
259 -1.23 7.276
260 9.835 0.204
261 14.852 2.215
262 14.007 9.581
263 -1.561 9.686
264 6.695 1.986
265 3.477 -2.157
266 15.926 10.385
267 4.928 13.094
268 9.799 5.22
269 12.047 13.054
270 4.342 8.999
271 10.684 14.891
272 7.185 1.739
273 1.498 2.456
274 0.433 7.221
275 16.09 7.804
276 1.266 2.28
277 16.029 4.014
278 12.205 10.811
279 12.466 12.314
280 15.405 9.024
281 9.873 5.246
282 -0.244 11.984
283 4.182 0.977
284 3.452 6.276
285 7.694 2.669
286 3.397 10.834
287 8.994 4.481
288 10.871 12.323
289 0.494 8.497
290 1.554 6.229
291 1.42 14.046
292 14.933 5.255
293 14.009 8.924
294 0.52 8.967
295 0.783 5.624
296 10.692 12.498
297 2.83 5.013
