%%index real_part   imaginary_part
4216 4216 4216
1 -20.342 -4.53
2 5.283 5.059
3 2.638 -12.455
4 -18.965 -1.375
5 -9.645 -17.469
6 -20.809 -15.832
7 12.885 -10.498
8 -18.32 -9.302
9 -13.235 -19.493
10 16.591 -4.34
11 -19.427 -8.378
12 -3.43 8.87
13 -14.647 -6.43
14 8.48 -9.214
15 12.09 -19.163
16 6.707 -5.319
17 -13.821 6.509
18 3.536 4.427
19 13.756 -0.333
20 6.728 1.575
21 1.349 -6.208
22 15.316 -11.026
23 -19.655 -17.913
24 -15.927 4
25 7.93 -17.73
26 -12.903 1.917
27 -9.414 -20.207
28 -15.641 -13.877
29 -6.135 -21.563
30 1.484 -12.954
31 3.964 7.197
32 -0.69 -13.208
33 -15.58 -16.594
34 15.943 -5.897
35 -2.137 -22.859
36 3.9 -1.809
37 -17.991 -7.817
38 9.489 -7.337
39 -2.147 -23.44
40 13.842 -7.02
41 -10.563 -14.178
42 5.542 -0.088
43 -2.248 -23.358
44 -18.445 -13.784
45 -19.201 -14.183
46 -14.353 -24.591
47 -9.267 0.506
48 0.568 -11.892
49 -14.916 -22.999
50 -14.287 -7
51 7.491 -22.788
52 -13.156 -23.292
53 3.036 -11.967
54 -5.61 -14.604
55 17.126 -10.259
56 -6.452 0.61
57 8.109 -0.213
58 -14.417 6.132
59 -19.058 -8.853
60 -13.076 -7.26
61 1.509 -2.449
62 -14.202 -3.043
63 -4.162 -22.766
64 -17.655 3.207
65 -3.882 -4.143
66 1.566 -6.184
67 -16.469 3.095
68 3.662 -5.03
69 -4.102 5.076
70 -3.237 -7.76
71 8.722 -3.763
72 13.192 -0.514
73 -10.608 -0.018
74 -7.204 -15.807
75 7.587 -11.402
76 9.209 -1.355
77 11.366 0.576
78 6.539 -23.922
79 8.943 -19.382
80 11.725 -17.306
81 5.683 -17.867
82 -0.794 -9.184
83 7.072 3.266
84 11.808 -15.689
85 -8.505 -2.79
86 -9.289 -11.401
87 16.452 -12.464
88 11.148 -20.958
89 -8.642 -22.519
90 -14.42 -9.441
91 14.475 -17.87
92 0.092 10.977
93 10.672 1.338
94 -10.232 -4.109
95 -9.107 -3.002
96 -14.062 -15.888
97 -19.014 1.513
98 13.295 -18.848
99 -11.91 -12.237
100 -10.902 -1.704
101 -17.962 -17.896
102 -3.933 -2.513
103 -1.049 -7.743
104 13.561 -5.323
105 -6.136 -11.931
106 -3.705 -0.014
107 2.681 -23.538
108 -0.401 -16.518
109 2.94 -24.676
110 8.346 -5.478
111 12.12 -1.202
112 14.396 -0.959
113 13.098 -16.973
114 14.247 -2.974
115 4.343 -19.96
116 -17.294 -17.6
117 -20.813 -12.116
118 16.935 -9.256
119 16.89 -9.92
120 -5.385 -21.915
121 11.742 -18.646
122 -9.784 -1.209
123 8.045 1.854
124 -12.814 -17.582
125 -0.126 -19.058
126 13.833 -14.752
127 -0.136 -13.545
128 1.13 -3.219
129 -2.115 -3.265
130 6.26 -18.805
131 -7.837 8.43
132 13.921 -11.462
133 2.207 -23.14
134 -7.106 -15.299
135 -3.836 -13.58
136 6.489 2.976
137 15.948 -3.172
138 2.373 -2.613
139 -8.188 -6.53
140 0.949 -25
141 -21.389 -15.38
142 -0.432 -5.574
143 3.708 -18.084
144 -0.473 -9.756
145 4.243 -2.444
146 -5.114 9.61
147 1.544 -25.332
148 -14.573 -4.478
149 -6.449 3.329
150 -12.166 6.471
151 -13.321 -1.144
152 -7.863 -13.42
153 -5.741 -26.17
154 -16.48 -12.991
155 -10.421 9.302
156 -16.28 -7.172
157 -7.288 8.708
158 -19.433 -3.063
159 -13.294 5.211
160 0.173 8.575
161 14.415 -4.269
162 2.333 -13.28
163 -6.981 -18.02
164 -12.967 -11.176
165 13.126 -18.542
166 13.535 -4.079
167 0.392 -24.258
168 13.883 -5.384
169 0.386 4.682
170 17.189 -9.57
171 8.705 -23.705
172 -10.023 -5.112
173 2.261 -19.716
174 -6.805 5.761
175 15.89 -3.102
176 2.66 2.648
177 -17.382 0.637
178 -20.853 -5.561
179 -6.734 -11.239
180 7.521 -4.486
181 -11.453 -10.762
182 -10.763 -7.585
183 2.35 -3.085
184 -7.348 8.28
185 8.678 1.911
186 -4.037 -27.746
187 5.966 -6.952
188 13.96 -12.805
189 -1.736 2.631
190 0.938 -23.041
191 -21.88 -9.834
192 -22.079 -10.143
193 -4.239 -8.946
194 -7.964 -18.879
195 -21.302 -5.095
196 -15.401 -15.684
197 -0.227 10.389
198 2.834 -16.183
199 -5.282 -7.098
200 -2.373 -18.039
201 -1.092 -7.249
202 -0.786 1.203
203 -17.158 -1.174
204 -21.675 -14.145
205 7.634 -16.256
206 -6.508 -23.278
207 -14.729 -22.336
208 10.034 -3.08
209 14.545 -5.048
210 5.126 -0.589
211 8.696 -6.547
212 -4.956 -13.181
213 -19.029 -5.806
214 12.413 -21.512
215 5.812 -18.86
216 6.407 -23.974
217 -10.011 -13.895
218 -3.641 -18.783
219 -16.4 -11.718
220 -15.082 -7.094
221 5.52 -18.833
222 -18.78 -1.787
223 -18.817 -3.129
224 -16.749 -3.039
225 -13.371 -22.17
226 15.971 -3.689
227 6.037 0.687
228 -18.512 -1.809
229 -7.861 -22.414
230 0.865 -0.511
231 -20.244 -1.397
232 15.03 -18.586
233 -12.98 -9.687
234 12.894 -20.33
235 -0.165 9.187
236 15.73 -5.573
237 3.171 -27.152
238 14.925 -10.167
239 -10.915 -18.083
240 1.806 7.395
241 6.61 -16.394
242 -12.624 -6.341
243 10.59 -6.498
244 17.306 -10.36
245 14.54 -4.91
246 7.003 -12.083
247 -3.276 7.911
248 9.372 3.566
249 -2.597 -27.022
250 -16.621 -11.601
251 -17.737 -16.333
252 2.154 4.008
253 -3.478 0.383
254 8.829 -7.553
255 3.834 -7.116
256 -20.186 -11.077
257 3.531 -0.827
258 -21.717 -4.236
259 -8.127 2.457
260 16.935 -12.071
261 15.349 -14.903
262 -4.169 -10.027
263 -0.171 -27.658
264 2.13 7.407
265 8.018 -19.262
266 -3.915 -9.11
267 -6.668 -16.243
268 4.506 -21.024
269 13.265 -6.447
270 -11.214 -13.15
271 4.3 -22.419
272 11.079 -15.628
273 13.526 -19.281
274 -13.853 -9.404
275 -0.192 -24.044
276 -18.882 -9.353
277 9.884 -12.294
278 -19.382 -12.501
279 16.788 -11.562
280 3.89 -21.148
281 7.969 -12.955
282 -22.446 -8.049
283 -10.279 1.352
284 -19.999 -3.379
285 1.067 1.677
286 10.855 -1.82
287 14.595 -10.694
288 -19.221 2.127
289 -10.897 -11.668
290 2.289 8.205
291 1.774 2.691
292 7.382 -19.665
293 12.348 -13.346
294 -2.319 5.071
295 -1.571 1.339
296 -6.544 -17.848
297 10.372 -21.968
298 2.983 0.014
299 5.202 9.315
300 -13.186 -9.217
301 -6.57 -17.833
302 -13.027 -10.329
303 -18.566 -18.115
304 -4.694 -7.224
305 -12.104 -23.823
306 8.726 -17.941
307 -10.751 -19.697
308 15.396 -15.743
309 -13.75 -1.734
310 1.329 3.842
311 0.423 3.966
312 15.416 -15.191
313 -7.694 -0.344
314 -20.437 -8.515
315 -4.749 -22.662
316 15.592 -5.841
317 12.166 -15.04
318 -18.581 -19.839
319 1.999 9.818
320 -13.107 -17.384
321 -17.961 -11.494
322 -13.533 3.458
323 -13.057 -17.699
324 -16.11 -2.959
325 -13.493 2.908
326 -6.564 -12.999
327 8.361 -23.427
328 9.988 -17.191
329 -1.652 5.307
330 -10.249 -2.876
331 -11.094 -18.58
