%%index real_part   imaginary_part
10079 10079 10079
1 -14.08 -3.843
2 -16.212 -10.359
3 17.58 -3.644
4 1.501 -10.923
5 -15.339 -16.863
6 -3.942 -10.012
7 -1.581 8.794
8 -19.593 -2.005
9 -25.813 0.739
10 1.696 -1.365
11 -12.268 -2.308
12 16.952 6.852
13 20.009 15.682
14 -5.465 -23.019
15 -7.034 17.523
16 3.565 -6.68
17 -20.621 12.42
18 25.219 -14.337
19 18.604 18.215
20 0.382 14.089
21 -4.382 20.681
22 -19.066 -19.921
23 -4.259 8.604
24 -4.719 18.656
25 -25.174 -10.473
26 -6.11 -17.132
27 -27.549 -7.014
28 23.227 19.108
29 -21.474 9.123
30 -15.737 -17.019
31 -15.235 -2.636
32 15.219 3.326
33 28.828 21.888
34 4.263 9.106
35 -5.115 2.205
36 -19.969 21.405
37 -1.941 3.637
38 -1.821 21.2
39 -11.251 -19.742
40 -7.874 30.668
41 -15.658 25.094
42 -8.826 28.187
43 28.429 2.55
44 29.844 -1.01
45 19.196 28.128
46 31.71 -5.241
47 11.976 20.236
48 -2.142 6.006
49 19.072 -19.538
50 -4.699 22.152
51 14.666 0.517
52 -9.908 30.888
53 12.82 1.923
54 11.659 -16.235
55 29.256 -10.877
56 -16.273 21.512
57 9.795 2.154
58 26.086 -2.579
59 -3.698 -18.793
60 24.509 12.025
61 7.157 -15.391
62 -28.665 13.129
63 6.555 2.726
64 -9.987 31.626
65 -7.935 -15.88
66 5.78 21.014
67 -20.263 7.75
68 -24.234 16.343
69 -9.478 -10.599
70 7.169 -7.231
71 -19.48 13.793
72 19.1 4.915
73 -22.139 8.158
74 8.711 4.851
75 -28.228 13.848
76 12.339 30.52
77 27.737 17.273
78 20.806 -6.162
79 -0.253 -17.273
80 -16.975 -1.993
81 28.941 15.699
82 -12.924 -17.666
83 20.114 -6.995
84 25.165 8.159
85 -2.38 -16.988
86 -17.536 20.926
87 15.915 11.456
88 -15.781 22.67
89 -26.699 1.234
90 5.882 -27.155
91 -3.19 -23.98
92 26.769 14.794
93 -22.171 9.437
94 22.742 21.022
95 32.67 2.062
96 31.092 10.627
97 5.439 18.079
98 18.281 28.699
99 27.489 10.927
100 2.777 25.298
101 -15.104 24.969
102 -16.849 30.392
103 12.135 27.776
104 24.898 19.907
105 24.608 14.039
106 6.682 3.249
107 10.878 -5.961
108 6.211 16.844
109 -3.595 8.615
110 -12.258 -21.482
111 -14.939 3.988
112 32.121 3.731
113 4.367 -1.149
114 6.859 -10.751
115 9.386 7.421
116 -0.568 15.155
117 16.745 -0.986
118 10.092 22.498
119 9.183 16.321
120 15.389 -10.565
121 -28.645 5.834
122 -20.357 11.13
123 -29.542 9.583
124 16.13 -8.301
125 21.822 0.73
126 29.063 0.311
127 -30.377 10.58
128 0.005 -2.265
129 -3.105 12.457
130 -27.431 18.519
131 32.452 -4.759
132 18.802 23.487
133 14.007 31.921
134 -18.624 -12.495
135 27.579 -13.287
136 29.18 -10.382
137 8.46 -26.562
138 15.887 -18.679
139 -14.432 31.952
140 22.806 12.101
141 15.657 -13.414
142 13.74 12.299
143 -9.581 -17.286
144 18.947 -17.649
145 27.964 -1.689
146 -9.538 -5.723
147 -9.549 13.518
148 30.574 11.409
149 20.603 17.105
150 -0.977 18.693
151 -19.239 25.633
152 -5.243 2.016
153 -17.738 29.301
154 -6.432 -6.626
155 29.009 -9.504
156 29.576 20.196
157 5.343 27.552
158 -7.104 6.191
159 0.176 -7.697
160 -24.355 -10.091
161 19.957 -14.749
162 27.726 20.036
163 4.327 -17.849
164 31.411 16.76
165 -16.243 0.183
166 23.872 21.568
167 -29.081 0.421
168 0.808 -5.557
169 24.518 -1.494
170 -24.423 -14.158
171 -1.816 -27.045
172 10.157 20.871
173 -6.069 -1.915
174 6.655 35.091
175 22.059 3.012
176 26.797 9.502
177 15.805 -16.091
178 -13.92 22.432
179 -24.999 7.276
180 13.944 7.01
181 29.296 14.056
182 12.719 21.577
183 -26.065 0.931
184 -23.355 25.419
185 6.173 -19.344
186 18.215 -22.996
187 25.211 -12.327
188 9.528 33.058
189 -4.009 -8.306
190 -5.659 -12.897
191 -6.548 -16.402
192 16.993 5.377
193 -4.077 -16.354
194 -8.892 -23.11
195 -11.515 24.5
196 32.231 -5.962
197 -0.422 -20.571
198 14.608 -6.185
199 -26.177 16.373
200 -29.652 0.568
201 17.932 -7.188
202 12.091 7.734
203 -9.478 -6.604
204 9.755 -14.904
205 19.788 29.572
206 3.898 33.794
207 3.8 27.05
208 -6.02 -13.348
209 -6.513 -11.084
210 0.423 -9.813
211 -5.301 7.782
212 -6.077 23.982
213 15.618 0.347
214 -4.911 -18.334
215 28.427 7.616
216 21.825 -5.003
217 -28.097 6.043
218 -11.15 -23.461
219 20.433 -0.322
220 -19.325 -16.627
221 32.023 1.149
222 -19.324 12.747
223 -26.462 6.948
224 -9.576 17.727
225 25.847 15.224
226 20.791 -2.615
227 5.536 5.272
228 19.049 11.905
229 -13.776 -16.046
230 -9.186 30.813
231 -14.404 -14.751
232 -30.313 11.53
233 -28.202 15.962
234 11.901 5.755
235 25.97 -14.041
236 -19.527 0.729
237 13.661 21.577
238 3.918 -1.662
239 13.466 -21.822
240 -21.489 15.745
241 14.92 2.501
242 8.393 23.639
243 -27.531 3.437
244 -25.724 -10.389
245 12.81 -14.187
246 -7.956 -12.794
247 21.218 26.656
248 20.778 28.711
249 -20.507 -12.05
250 21.423 5.506
251 -25.115 14.326
252 7.711 6.538
253 12.639 9.927
254 28.031 11.119
255 25.146 19.493
256 -21.927 3.199
257 -13.663 12
258 -11.136 0.356
259 16.035 -7.118
260 4.291 -9.799
261 -19.479 -9.916
262 7.758 -24.799
263 -20.411 17.506
264 -26.097 14.65
