%%index real_part   imaginary_part
1895 1895 1895
1 14.573 12.95
2 17.277 6.205
3 3.092 11.046
4 21.714 6.058
5 15.169 1.091
6 -3.57 -5.307
7 13.313 -6.62
8 21.852 3.748
9 -1.023 -6.726
10 21.482 5.052
11 -6.009 7.613
12 7.999 11.318
13 19.722 6.198
14 -4.012 10.578
15 -0.516 14.49
16 10.837 -10.098
17 -3.258 -7.006
18 1.77 9.694
19 -3.549 5.42
20 4.701 -0.668
21 18.899 5.524
22 15.319 10.096
23 0.659 8.12
24 -1.146 -9.883
25 -1.165 -4.884
26 9.67 -4.916
27 18.17 3.978
28 9.36 16.349
29 10.461 3.488
30 -1.297 -7.567
31 2.508 5.921
32 7.204 16.394
33 13.064 -2.8
34 -6.613 -1.552
35 16.774 1.607
36 11.124 -4.747
37 18.197 5.141
38 -3.507 -4.52
39 18.695 9.637
40 21.897 0.132
41 9.891 -9.752
42 13.823 -1.133
43 5.042 16.804
44 0.256 11.337
45 19.086 -2.281
46 9.767 16.697
47 -2.717 12.137
48 9.582 16.245
49 14.042 1.719
50 11.671 12.534
51 20.677 -1.205
52 8.471 -11.856
53 12.601 10.171
54 1.573 -8.536
55 -2.524 12.864
56 0.917 2.117
57 15.041 -4.589
58 -1.068 -9.941
59 17.043 -0.308
60 0.189 -0.128
61 5.21 8.745
62 17.101 6.712
63 9.957 17.295
64 -2.36 -4.658
65 16.007 1.936
66 -5.495 4.032
67 -7.992 1.348
68 13.873 2.75
69 20.097 -1.619
70 2.614 -1.774
71 -6.3 9.595
72 5.7 -4.8
73 1.023 -1.229
74 -7.359 3.763
75 12.253 5.154
76 5.681 -0.741
77 6.491 -2.565
78 3.833 12.697
79 9.426 2.592
80 0.415 1.121
81 -6.562 0.037
82 21.739 3.623
83 6.101 2.893
84 -5.573 2.627
85 3.53 -3.611
86 19.013 0.614
87 11.182 -11.116
88 12.09 -3.717
89 4.703 -2.664
90 -2.882 13.049
91 1.896 15.999
92 19.51 4.11
93 -7.434 -1.005
94 7.329 11.555
95 17.272 2.122
96 1.857 12.683
97 -6.116 3.934
98 12.286 15.78
99 1.105 10.524
100 -1.839 -4.527
101 -0.691 -4.812
102 21.01 -1.131
103 10.339 16.42
104 -1.445 -1.309
105 -7.49 4.912
106 -1.914 2.341
107 10.686 9.32
108 4.495 -0.539
109 -7.855 3.674
110 1.158 1.252
111 13.832 -7.508
112 -7.311 -1.579
113 2.464 11.683
114 -7.87 4.259
115 5.717 16.645
116 2.886 -7.618
117 1.341 -8.223
118 21.749 5.788
119 2.034 -2.459
120 4.411 2.287
121 -3.652 -1.857
122 -2.496 -5.817
123 0.617 6.919
124 19.594 7.818
125 10.481 12.86
126 -5.487 2.483
127 -5.983 -0.013
128 7.101 -10.98
129 13.491 4.38
130 3.923 2.141
131 -4.066 -4.59
132 2.927 14.125
133 -4.855 8.101
134 16.848 10.148
135 16.612 13.509
136 3.638 14.784
137 13.696 15.756
138 8.296 4.69
139 2.201 -0.515
140 5.554 -4.813
141 -7.016 0.722
142 -6.586 0.811
143 11.238 -3.864
144 -3.297 2.702
145 11.746 12.329
146 6.277 12.721
147 0.014 10.745
148 18.88 -4.368
149 21.42 1.746
150 6.805 13.12
151 16.511 -4.526
152 -8.038 1.706
153 -3.002 11.144
154 3.023 7.599
155 15.387 7.747
156 0.41 8.482
157 0.116 -4.214
158 14.845 -5.899
159 -7.372 6.481
160 -0.443 3.651
161 17.697 3.522
162 -6.982 0.624
163 9.682 -1.236
164 -6.996 1.872
165 7.402 -7.593
166 7.693 11.378
167 9.005 14.932
168 5.327 -6.633
169 -2.348 3.607
170 1.036 4.805
171 -3.864 12.13
172 14.707 -2.375
173 11.617 -6.413
174 2.346 11.693
175 2.959 4.319
176 -7.178 2.177
177 20.407 1.214
178 11.712 11.581
179 17.932 5.895
180 16.902 -2.157
181 19.607 -3.534
