%%index real_part   imaginary_part
9827 9827 9827
1 26.388 9.666
2 -15.966 -1.54
3 -11.725 5.301
4 -3.341 22.576
5 -16.156 -8.366
6 23.358 6.683
7 10.143 8.16
8 -4.092 -10.35
9 -2.1 -9.056
10 -12.11 -4.991
11 3.308 3.066
12 20.866 22.283
13 -12.837 7.196
14 -16.27 -11.148
15 12.459 7.822
16 7.379 -0.513
17 9.746 7.181
18 -11.147 2.063
19 -10.751 11.976
20 5.682 22.214
21 -14.665 -0.549
22 26.388 10.335
23 -2.894 20.21
24 -18.381 16.976
25 5.592 29.558
26 -4.734 24.419
27 3.667 29.089
28 18.729 11.032
29 -6.023 14.316
30 -14.167 15.423
31 12.53 25.322
32 11.173 8.613
33 4.882 24.316
34 -5.071 7.088
35 -6.793 8.25
36 -19.142 14.491
37 -23.268 13.565
38 26.532 4.494
39 -23.931 0.606
40 -0.883 29.033
41 -19.934 14.957
42 22.511 4.012
43 -8.237 16.401
44 -8.574 -12.851
45 -11.361 3.065
46 8.22 16.766
47 7.921 -6.089
48 4.725 -6.404
49 11.287 29.652
50 -13.163 -8.171
51 6.085 -7.086
52 17.28 16.489
53 17.653 -11.015
54 3.517 9.187
55 -18.087 -3.664
56 0.808 -13.305
57 -2.67 9.089
58 14.155 26.633
59 7.391 12.063
60 -19.544 3.618
61 17.144 6.509
62 9.479 16.851
63 13.513 27.954
64 -17.824 12.761
65 -7.714 -8.984
66 -18.867 -2.18
67 18.895 21.39
68 -17.2 -5.47
69 -5.058 -18.427
70 -24.529 3.062
71 -13.291 -10.229
72 3.062 3.734
73 -2.597 25.869
74 -4.757 31.006
75 -9.439 6.427
76 2.337 -3.228
77 10.048 25.156
78 8.585 6.548
79 22.545 -8.885
80 11.324 0.196
81 23.445 5.073
82 -3.869 19.077
83 -2.086 24.346
84 14.995 23.041
85 24.53 2.959
86 -14.696 11.804
87 15.217 8.011
88 -19.081 -7.18
89 -10.988 14.303
90 7.693 12.565
91 25.848 7.777
92 12.302 -4.543
93 5.09 -18.606
94 10.119 -16.861
95 15.009 20.278
96 24.599 -3.45
97 17.218 -5.985
98 5.951 1.889
99 17.278 -6.299
100 -1.758 -15.07
101 10.468 -2.117
102 21.386 4.419
103 0.909 9.298
104 -13.464 -6.406
105 0.352 -19.014
106 14.594 16.913
107 -7.901 0.89
108 19.706 -9.753
109 -19.487 -4.419
110 21.243 -6.338
111 -1.748 -11.154
112 -22.531 -2.139
113 7.346 22.118
114 25.672 7.86
115 19.06 -7.477
116 -12.039 14.34
117 -12.083 26.034
118 -23.647 8.884
119 17.567 0.736
120 -2.838 30.617
121 7.95 12.585
122 -7.428 13.358
123 -12.172 -15.676
124 1.367 -14.042
125 -10.273 1.39
126 -7.595 -0.973
127 13.442 17.836
128 -13.623 27.688
129 10.262 23.007
130 3.497 23.754
131 16.017 -10.125
132 -5.944 30.998
133 13.895 -9.443
134 15.66 -14.135
135 -14.283 17.545
136 -13.829 0.627
137 5.285 4.737
138 -21.501 -1.872
139 19.358 15.066
140 7.206 2.587
141 -6.076 -14.662
142 -4.902 14.353
143 -11.656 28.787
144 25.559 2.882
145 -9.038 14.026
146 -18.639 -7.952
147 -10.784 3.866
148 -1.839 29.903
149 21.446 20.639
150 -16.25 0.925
151 22.965 18.087
152 -17.873 20.12
153 -18.179 -3.757
154 -17.448 14.803
155 -2.967 28.21
156 -19.725 22.769
157 3.495 5
158 8.474 -7.545
159 -3.531 16.363
160 -6.688 16.011
161 8.703 -7.991
162 -22.717 -2.629
163 6.642 14.89
164 17.121 10.761
165 -19.377 16.524
166 0.923 -10.361
167 -21.553 4.034
168 19.024 11.156
169 1.656 17.394
170 17.851 1.697
171 12.773 -13.577
172 -17.905 0.833
173 15.658 -13.38
174 11.672 20.627
175 19.765 19.101
176 26.48 9.62
177 -20.808 2.069
178 -4.442 -14.222
179 -14.316 -5.179
180 -13.378 14.256
181 0.721 2.747
182 14.677 -7.305
183 -17.971 -10.593
184 20.48 11.399
185 -12.631 -13.781
186 -8.452 -11.183
187 13.198 -12.648
188 -10.691 4.554
189 -20.686 19.556
190 17.879 12.968
191 -15.766 17.524
192 -22.92 14.109
193 -18.009 12.673
194 -4.487 -7.536
195 3.222 -10.094
196 -19.976 4.223
197 -24.517 3.082
198 -21.693 -5.727
199 4.006 -3.598
200 -17.931 -4.371
201 7.509 5.292
202 -3.398 -9.162
203 10.822 5.984
204 -11.427 19.447
205 -13.367 9.976
206 21.809 12.919
207 15.217 -0.163
208 17.136 -11.335
209 26.879 11.804
210 9.681 -7.731
211 3.874 14.816
212 9.935 23.881
213 -8.68 20.35
214 4.728 6.274
215 -11.544 7.906
216 -5.053 30.488
217 -20.524 2.957
218 1.426 -14.129
219 -20.152 19.413
220 6.672 -6.87
221 -6.813 19.416
222 26.659 3.444
223 4.331 5.636
224 3.613 5.202
225 3.312 21.565
226 -14.246 0.305
227 -11.433 -12.378
228 2.218 0.71
229 10.121 29.796
230 -1.699 -0.052
231 9.077 -1.897
232 -4.508 13.991
233 -11.519 -14.627
234 19.067 24.21
235 -7.671 -14.439
236 -0.724 12.144
237 -10.028 -6.343
238 -18.401 6.348
239 -5.794 27.331
240 25.286 2.984
241 26.953 0.537
242 -14.949 18.331
243 -24.055 1.597
244 -15.092 -13.167
245 -10.244 -9.153
246 5.3 25.758
247 4.396 -3.291
248 8.486 29.299
249 20.345 17.858
250 -7.582 4.192
251 -20.716 13.817
252 -13.999 -2.882
253 -22.734 8.936
254 11.883 28.705
255 14.211 -12.619
256 12.955 22.888
257 23.592 5.984
258 -3.246 -17.409
259 23.43 -4.076
260 13.768 -1.214
261 2.388 31.761
262 15.014 -9.207
263 20.278 12.673
264 25.75 13.285
265 -3.618 -17.937
266 -14.014 15.226
267 -14.461 9.745
268 -5.149 31.956
269 13.02 26.619
270 -6.197 12.658
271 5.306 2.871
272 0.797 29.149
273 8.923 5.009
274 18.085 13.253
275 4.078 -1.906
276 -11.713 -13.598
277 -16.983 -3.837
278 -22.895 -1.548
279 5.292 10.42
280 4.04 28.952
281 20.823 8.712
282 6.07 23.915
283 7.389 8.892
284 -18.829 -4.317
285 -22.558 16.687
286 25.951 13.289
287 2.212 12.901
288 13.704 9.615
289 -8.904 19.484
290 22.718 16.639
291 21.036 16.021
292 14.837 -1.57
293 -23.733 11.484
294 -7.638 -12.348
295 -15.497 -11.524
296 -4.859 -14.799
297 -5.223 10.726
298 -5.086 22.86
299 -20.206 13.562
300 20.74 3.728
301 24.595 9.381
302 16.699 21.01
303 -18.125 6.973
304 14.233 -5.054
305 -1.201 -0.879
306 4.961 -13.006
307 7.141 -0.043
308 6.906 2.576
309 12.725 19.249
310 -19.68 2.607
311 -7.847 11.19
312 -1.637 4.983
313 19.934 7.525
314 19.641 -5.131
315 -24.246 6.679
316 14.884 25.465
317 8.85 29.136
318 -21.637 1.419
319 -15.043 17.199
320 -13.513 4.176
321 12.117 -11.763
322 -1.38 -7.198
323 -10.699 10.414
324 13.954 -12.614
325 -0.609 -14.755
326 -23.426 13.777
327 26.408 -1.455
328 -18.948 15.944
329 0.131 -13.893
330 20.902 22.923
331 8.3 27.112
332 -23.231 0.933
333 -7.622 21.133
334 20.85 -1.823
335 -18.548 -8.953
336 7.952 -16.808
337 8.516 19.058
338 -6.423 29.183
339 13.744 21.141
340 -20.425 -6.061
341 16.331 23.495
342 23.273 19.191
343 -6.189 -11.564
344 3.952 -1.444
345 -4.055 -16.544
346 -18.239 16.837
347 24.19 3.56
348 15.354 -14.907
349 -5.937 16.266
350 -9.572 30.607
351 3.122 13.186
352 -11.783 4.8
353 19.394 -9.622
354 13.475 27.839
355 26.605 6.299
356 -18.022 -4.303
357 2.663 9.156
358 12.547 -9.89
359 14.103 0.952
360 23.968 -5.619
361 -14.974 14.454
362 1.353 30.925
363 -22.977 0.073
364 8.535 2.385
365 -14.04 -2.855
366 26.352 9.715
367 7.473 31.153
368 24.664 -5.108
369 -9.902 -15.921
370 10.671 4.718
371 25.031 -0.893
372 -21.422 13.515
373 -5.817 -16.942
374 4.415 11.435
375 -15.919 19.728
376 19.177 5.946
377 22.956 16.557
378 -13.71 -6.698
379 6.702 23.47
380 -22.378 12.87
381 9.524 4.391
382 13.028 28.579
383 16.802 26.753
384 22.96 19.87
385 -5.671 16.295
386 21.435 7.461
387 17.533 10.721
388 13.342 10.094
389 -0.159 23.909
390 14.658 -11.615
391 -0.809 -16.097
392 11.086 10.497
393 5.21 -16.735
394 -2.838 -17.088
395 14.943 7.857
396 1.92 25.903
397 -10.059 -6.748
398 8.374 3.753
399 22.736 3.566
400 -16.199 15.742
401 5.539 12.866
402 23.231 10.323
403 -1.262 28.859
404 20.206 -8.744
405 26.296 5.536
406 -7.19 10.016
407 14.449 -6.17
408 -1.175 19.28
409 21.3 9.667
410 -19.858 13.105
411 -8.834 -0.548
412 -8.388 -6.787
413 -20.119 10.517
414 12.356 -5.481
415 10.448 -11.522
416 -14.805 -3.524
417 7.765 10.8
418 19.998 -9.637
419 -4.532 25.096
420 1.872 17.24
421 20.786 -9.545
422 -10.954 11.346
423 -4.309 -11.211
424 -17.816 19.558
425 -23.815 12.428
426 14.339 18.869
427 9.903 24.427
428 11.016 -1.187
429 -12.792 -11.601
430 -18.389 21.135
431 0.039 12.563
432 21.382 -2.9
433 25.555 10.234
434 -3.892 9.928
435 15.846 3.009
436 -0.038 6.327
437 -13.541 -6.881
438 -16.109 6.714
439 -5.861 19.894
440 -19.375 14.016
441 -23.622 0.107
442 -18.367 4.445
443 4.994 -12.144
444 -9.707 29.849
445 0.279 -12.187
446 -14.244 16.299
447 -22.211 -2.595
448 -12.393 14.152
449 19.678 15.576
450 21.425 9.482
451 5.33 5.128
452 19.096 14.624
453 3.009 16.635
454 -3.173 6.747
455 -0.438 0.725
456 13.407 27.893
457 17.383 0.448
458 -7.357 -0.885
459 21.57 17.299
460 -2.367 10.647
461 -16.491 -5.759
462 -17.878 -3.353
463 6.902 -15.453
464 -17.296 18.146
465 26.985 6.444
466 -5.526 7.605
467 22.593 2.816
468 -17.842 21.559
469 16.929 16.692
470 -21.219 16.76
471 -4.913 13.243
472 22.47 20.875
473 25.904 -0.867
474 -21.465 3.64
475 -14.78 10.241
476 -18.264 10.65
477 -4.876 -11.131
478 17.555 21.852
479 20.014 18.017
480 24.911 10.339
481 23.493 6.686
482 -5.824 15.592
483 24.262 12.274
484 -4.648 18.943
485 -22.633 -3.573
486 11.875 28.233
487 -0.277 2.968
488 -12.805 22.814
489 -8.076 5.262
490 -13.043 -11.162
491 25.979 13.407
492 -14.118 -12.045
493 16.593 -1.833
494 -20.284 -7.015
495 26.133 11.736
496 -16.659 -1.718
497 11.198 -6.94
498 -9.674 21.122
499 20.192 22.208
500 -6.542 6.046
501 7.172 -2.672
502 -16.094 3.738
503 19.129 -1.295
504 -18.304 10.158
505 11.863 6.968
506 16.854 -5.375
507 -16.282 -0.425
508 -16.632 15.946
509 -16.501 -12.742
510 -1.546 -18.364
511 -24.243 12.039
512 1.418 -1.943
513 13.817 18.629
514 19.17 20.468
515 -23.383 10.263
516 10.276 16.454
517 -18.231 5.085
518 -18.441 16.793
519 -21.273 6.464
520 5.456 -13.042
521 4.043 24.695
522 9.234 15.476
523 14.224 27.267
524 14.022 -9.348
525 -19.674 18.371
526 14.288 -7.456
527 8.07 9.476
528 11.867 -1.809
