%%index real_part   imaginary_part
7057 7057 7057
1 -13.7 -23.686
2 -7.59 -21.157
3 -23.38 -0.986
4 -0.787 20.525
5 -3.849 16.87
6 -3.369 -22.494
7 -4.58 -12.823
8 -15.948 -3.593
9 -4.652 -28.996
10 -19.734 -3.897
11 -21.973 -7.955
12 -9.987 -25.654
13 25.538 -19.758
14 25.643 -17.548
15 8.696 12.527
16 24.263 -15.642
17 16.556 -10.858
18 -3.942 6.376
19 5.903 13.424
20 1.257 -25.781
21 26.345 -3.943
22 -18.941 -11.648
23 26.045 1.769
24 -7.154 -17.956
25 -19.282 -27.218
26 -2.008 -13.676
27 19.019 7.641
28 -27.789 -9.673
29 -12.841 -33.559
30 -10.298 -31.473
31 -15.967 -15.385
32 14.748 -13.533
33 25.494 -6.422
34 -20.873 9.253
35 -26.318 -16.253
36 4.493 -35.647
37 -5.889 -16.17
38 17.752 11.854
39 -27.117 -20.19
40 -17.814 -4.264
41 -11.624 -31.028
42 7.745 19.712
43 6.351 -30.576
44 -28.124 -1.818
45 20.415 -25.386
46 -19.579 -10.621
47 -24.442 -3.467
48 -11.685 -7.112
49 22.138 -18.344
50 18.643 -14.032
51 -9.632 -33.088
52 25.465 -10.955
53 -1.584 13.919
54 23.65 -9.044
55 -13.88 -31.402
56 20.671 -26.411
57 20.652 -0.436
58 27.176 -9.538
59 -19.084 -21.618
60 12.26 -11.514
61 -11.769 -22.412
62 21.716 -5.001
63 -9.915 -6.516
64 -11.653 -32.481
65 9.015 12.955
66 18.087 13.355
67 16.836 -4.441
68 -13.779 2.296
69 23.601 -10.021
70 -12.045 -29.351
71 -16.383 -10.6
72 -20.694 3.016
73 -0.158 -6.744
74 24.641 4.455
75 16.408 -30.822
76 -7.779 -24.79
77 6.273 3.054
78 -10.064 -4.398
79 20.335 -22.021
80 20.999 10.226
81 12.833 -16.371
82 -15.163 -26.848
83 19.016 -27.328
84 19.505 -8.393
85 -7.432 -4.253
86 -3.111 -2.602
87 -24.891 -4.037
88 -10.067 16.086
89 -15.741 8.377
90 -24.245 2.798
91 25.611 -0.456
92 -17.477 9.061
93 9.127 17.212
94 -15.58 4.875
95 -17.37 -22.415
96 27.581 -10.39
97 -17.921 14.549
98 25.438 -16.129
99 -9.815 -4.667
100 -2.869 1.009
101 -1.626 2.425
102 -4.254 -22.215
103 20.693 3.517
104 -12.365 -32.682
105 -26.285 2.908
106 -24.919 -12.507
107 -20.321 -24.564
108 -22.927 7.861
109 24.97 -14.297
110 26.141 -16.551
111 -6.645 -10.709
112 -7.938 13.752
113 -24.855 -14.001
114 -3.39 -20.046
115 -20.58 -16.087
116 -16.767 -2.484
117 21.059 0.801
118 -8.206 -11.635
119 3.867 17.317
120 2.37 -2.648
121 10.635 -2.677
122 -14.093 12.357
123 -13.211 -33.367
124 -4.355 -1.314
125 -0.857 -15.7
126 22.664 -21.901
127 11.315 -33.422
128 5.463 -21.644
129 18.574 6.776
130 1.43 18.664
131 9.105 -4.762
132 3.713 -8.445
133 -26.482 2.208
134 17.763 11.681
135 -25.29 -3.717
136 19.972 -5.497
137 -3.856 -6.08
138 -21.186 1.062
139 -28.308 -13.97
140 13.13 16.88
141 13.194 -18.625
142 -26.89 -21.637
143 -3.02 -25.634
144 -3.457 -33.623
145 22.593 -1.43
146 -18.82 -9.289
147 18.838 11.473
148 21.66 -21.315
149 -16.864 -28.061
150 -17.83 10.389
151 -14.499 -24.895
152 20.256 -16.807
153 16.778 -19.714
154 -9.35 -0.302
155 19.896 -14.243
156 -7.596 -34.66
157 -7.352 0.67
158 -24.922 -6.512
159 -8.775 6.834
160 4.266 15.236
161 -13.629 -27.375
