%%index real_part   imaginary_part
18417 18417 18417
1 496.43 -1517.52
2 -6237.94 -832.156
3 3204.5 1373.12
4 5839.28 944.993
5 -1479.11 1490.64
6 7249.42 352.555
7 4282.57 -1244.7
8 -2561.93 1428.21
9 -5569.44 1010.56
10 2718.34 -1416.11
11 3529.79 1339.48
12 4492.65 -1213.46
13 2706.34 1417.07
14 1424.79 -1492.85
15 -855.23 -1510.85
16 3911.4 1294.58
17 -2350.41 1443.28
18 3444.24 1348.73
19 -2541.74 1429.71
20 -6320.43 -805.814
21 -7353.08 247.489
22 525.36 1517.12
23 -1022.63 1506.51
24 6612.94 701.264
25 -6644.59 -688.691
26 -206.44 1520.32
27 -6699.77 -666.054
28 4532.12 1207.33
29 4983.74 -1130.78
30 -5904.14 928.056
31 -2467.81 -1435.09
32 4450.68 1219.89
33 5014.22 -1125.15
34 -5535.4 1018.32
35 2432.04 1437.63
36 980.2 1507.69
37 2804.82 1409.07
38 6563.98 -720.168
39 -7367.59 228.811
40 -1505.57 1489.54
41 4630.81 1191.63
42 -3541.59 -1338.18
43 6385.58 -784.13
44 965.12 1508.09
45 7264.03 -339.799
46 -126.51 1520.68
47 5678.02 985.072
48 -5882.41 -933.786
49 -386.95 -1518.85
50 -4809.85 -1161.72
51 6770.59 -635.528
52 -545.75 -1516.82
53 -1564.68 1487
54 -5225.54 -1084.37
55 6892.29 578.482
56 2102.47 1459.12
57 3997.09 -1283.63
58 -4371.89 -1231.7
59 -5931.48 -920.767
60 -4238.14 -1251.02
61 -1540.97 -1488.03
62 -2135.29 -1457.13
63 6674.81 -676.411
64 -5269.76 1075.42
65 5283.03 1072.7
66 -1694.67 1481.05
67 4764.38 1169.5
68 6189.94 -846.952
69 3113.88 1381.77
70 6700.74 -665.647
71 7207.12 -386.994
72 -3639.34 -1327.22
73 -5163.47 -1096.68
74 -5088.6 1111.16
75 582.87 -1516.24
76 -4534.79 -1206.92
77 -5821.9 949.449
78 842.69 -1511.15
79 4759.08 1170.4
80 -3054.01 -1387.33
81 -537.32 1516.94
82 -182.64 -1520.44
83 -2535.71 1430.15
84 1709.19 -1480.36
85 -4756.15 -1170.89
86 -3664.85 -1324.29
87 -4192.81 1257.36
