%%index real_part   imaginary_part
3476 3476 3476
1 2435.44 916.687
2 -3525.58 730.213
3 3617.32 -708.69
4 -194.99 1057.75
5 4494.03 407.639
6 1471.08 1009.14
7 1242.72 1023.54
8 -3229.89 -792.219
9 4349.05 476.192
10 -3613.21 -709.681
11 -623.78 1049.88
12 1893.7 -975.27
13 -1386.21 1014.8
14 193.71 1057.76
15 -2278.15 935.603
16 581.76 1051.01
17 2325.27 -930.109
18 -399.59 -1055.03
19 -4276.64 -506.237
20 1677.31 993.815
21 932.59 -1039
22 -1926.9 -972.191
23 4731.69 -250.1
24 -4232.6 523.437
25 -1573.72 1001.79
26 1493.47 -1007.58
27 -3434.9 -750.359
28 861.45 1041.9
29 1278.19 -1021.48
30 -552.85 -1051.75
31 1577.26 -1001.53
32 4240.39 -520.449
33 4652.32 -312.648
34 -4107.84 568.473
35 255.46 -1057.14
36 -2458.2 -913.812
37 -4771.64 -211.205
38 -3569.51 -720.056
39 2081.69 -956.991
40 -2110.73 -953.98
41 -78.32 -1058.46
42 3575.79 -718.582
43 113.81 1058.31
44 2915.13 -847.951
45 -112.94 -1058.31
46 -1176.9 1027.21
47 -4142.28 -556.537
48 -1596.34 1000.1
49 -3676.68 694.104
50 52.92 1058.53
51 1916.4 -973.172
52 3008.19 -832.448
53 2708.7 -879.707
54 -880.61 -1041.14
55 4079.03 578.194
56 4139.67 -557.454
57 -2556 901.042
58 -216.42 1057.55
59 2851.39 -858.132
60 -2001.08 965.083
61 540.85 -1052.05
62 2370.49 924.699
63 -1992.36 -965.936
64 -1512.31 1006.25
65 2715.64 878.695
66 -988.81 -1036.54
67 1112.53 1030.6
68 -442.95 -1054.21
69 2773.55 -870.105
70 2546.55 902.306
71 -2096.65 -955.447
72 1278.18 -1021.48
73 -3666.94 696.535
74 -4507.73 400.426
75 1622.7 -998.091
76 2540.26 -903.143
77 3568.31 -720.337
78 -1433.64 1011.68
79 -2377.61 923.834
80 562.87 1051.5
81 -687.35 1048
82 -2120.98 952.905
83 -3002.94 -833.343
84 -3495.45 -737.026
85 2156.58 949.122
86 -2841.41 859.695
87 -4820.6 149.71
88 912.14 -1039.86
89 -846.49 1042.48
90 2606.02 894.245
91 -1000.28 1036.02
92 -3537.69 727.439
93 528.19 -1052.35
94 3478.19 -740.875
95 -4161.99 -549.544
96 426.21 -1054.53
97 -451.17 -1054.04
98 -2802.92 865.646
99 -3055.4 824.282
100 1435.67 -1011.54
101 -3036.76 -827.531
102 -2539.82 -903.202
103 1223.03 -1024.66
104 206.84 1057.64
105 -3998.98 604.043
106 -4484.14 412.754
107 -3978.6 610.37
108 -1405.64 1013.53
109 -2843.93 -859.301
110 933.06 1038.98
111 -3427.43 -751.972
112 -1276.37 1021.58
113 -1469.86 1009.22
114 -4240.39 -520.449
115 1022.89 -1034.98
116 -1165.45 1027.83
117 317.96 -1056.34
118 3301 -778.244
119 -1064.76 -1032.98
120 -1647.24 996.19
121 462.92 1053.8
122 834.6 1042.93
123 -1430.96 -1011.86
124 2780.18 869.104
125 -944.98 1038.47
126 -2633.8 -890.39
127 857.38 1042.06
128 3258.39 -786.684
129 579.23 -1051.08
130 2842.85 859.47
131 1970.89 -968.015
132 -3322.6 773.888
133 -2022.33 -962.988
134 -4386.04 459.879
135 658.62 -1048.87
136 4577.04 -361.364
137 1149.43 1028.68
138 -4092.39 573.715
139 -2527.06 904.892
140 -4166.38 547.969
141 2527.91 904.779
142 1039.07 1034.22
143 -976.23 1037.11
144 -3585.28 -716.344
145 -3368.59 -764.434
146 -3671.58 695.379
147 -790.69 -1044.55
148 4557.91 -372.615
149 -3891.2 636.441
150 1953.86 -969.645
151 393.14 -1055.14
152 -2218.41 942.363
153 3171.32 803.324
154 -37.76 -1058.56
155 2565.48 899.768
156 4507.93 -400.32
157 -1083.41 1032.06
158 -340.83 1056
159 -2992.07 -835.189
160 -2424.85 -918.013
161 -3804.52 660.744
162 1686.48 993.082
163 -4262.34 -511.905
164 1269.92 -1021.96
165 -1964.27 968.651
166 4457.52 426.162
167 1042.23 -1034.07
168 -2605.81 -894.274
169 -956.18 -1037.99
170 -942.9 -1038.56
171 -4409.82 449.003
172 1600.37 999.794
173 3291.61 -780.121
174 3044.29 826.223
175 4443.67 -432.944
176 3442.86 748.633
177 -3713.43 684.796
178 -3499.6 -736.095
179 -167.74 1057.97
180 4800.56 -177.553
181 2198.45 944.571
182 4815.04 -157.94
183 -2584.27 -897.223
184 -1223.93 -1024.61
185 3094.28 -817.399
186 3345.33 769.246
187 1616 -998.605
188 -3858.68 645.73
189 -452.25 -1054.02
190 4126.76 561.96
191 377.53 1055.41
192 2523.12 905.411
193 189.48 1057.79
194 2283.98 934.931
195 -338.54 1056.03
196 -3732.89 679.777
197 -2093.6 -955.763
198 -1555.85 -1003.11
199 2178.95 -946.704
200 4695.13 280.78
201 -2855.74 857.448
202 -3393.13 759.288
203 3038.66 -827.202
204 -2537.46 -903.515
205 -64.8 1058.5
206 2386.86 922.706
207 -662.02 1048.77
208 926.22 1039.27
209 1810.05 982.747
210 3481.24 740.198
211 -3324.87 773.427
212 3539.37 727.053
213 -1524.3 1005.4
214 4732.92 -248.998
215 2104.68 954.612
216 -1826.81 -981.281
217 4474.2 -417.82
218 -2148.79 949.956
219 807.82 -1043.93
220 1127.49 1029.83
221 -2141.59 950.725
222 1681.16 993.508
223 2493.29 -909.308
224 -4543.48 -380.853
225 -153.75 1058.07
226 1947.11 -970.287
227 3694.48 689.623
228 297.95 1056.61
229 2827.38 -861.878
230 3947.69 -619.782
231 -714.56 -1047.14
232 -852.71 1042.24
233 563.76 1051.48
234 -115.92 -1058.3
235 -2046.64 -960.557
236 1551.71 -1003.41
237 1017.99 -1035.21
238 -3430 -751.418
239 4844.97 106.213
240 4526.46 -390.313
241 1086.71 1031.9
242 2719.57 878.121
243 679.92 1048.23
244 -3683.58 -692.373
245 1856.46 -978.647
246 4494.76 -407.258
247 -3687.27 -691.444
248 -3684.24 -692.207
249 -4311.91 -491.895
250 1509.11 -1006.48
251 1048.34 -1033.77
252 -2524.72 -905.2
253 -427.87 1054.5
254 2120.07 953.001
255 2182.84 -946.281
256 769.92 1045.28
257 -4697.4 -278.98
258 -506.28 1052.86
259 -3101.5 816.105
