%%index real_part   imaginary_part
6160 6160 6160
1 3251.79 -435.689
2 1394.89 528.835
3 -2271.73 496.176
4 1709.77 -519.122
5 1590.56 -523.053
6 2697.43 473.461
7 756.22 -542.192
8 1733.9 -518.288
9 1005.19 537.964
10 -1062.4 536.818
11 -1076.49 -536.526
12 -4267.63 -332.1
13 1592.37 -522.996
14 2519.76 -483.546
15 2466.02 486.422
16 -796.99 541.583
17 1007.3 537.923
18 1562.93 -523.92
19 4452.89 -305.726
20 2144.71 502.028
21 -3255.11 -435.431
22 -1512.23 -525.466
23 -3486.33 -416.377
24 685.96 -543.164
25 1011.09 537.849
26 4923.53 217.99
27 -33.76 -547.644
28 1331.31 -530.539
29 4263.07 -332.709
30 -3511.5 414.169
31 2802.94 467.036
32 1491.67 -526.078
33 4870.07 -230.155
34 -578.36 544.466
35 -2018.86 507.433
36 1517.59 -525.306
37 -1771.97 516.946
38 -2068.75 -505.336
39 -4141.8 -348.293
40 2159.84 501.352
41 -2552.26 -481.768
42 1028.53 -537.505
43 386.81 546.231
44 2219.45 -498.634
45 -3679.21 398.722
46 -395.62 546.165
47 -3899.66 -376.274
48 2995.14 -454.443
49 3142.5 443.961
50 3427.63 421.421
51 -4525.75 -294.375
52 2855.49 -463.709
53 5296.06 -88.7624
54 -4599.8 -282.171
55 3880.68 -378.312
56 -252.28 547.05
57 -2535.64 -482.681
58 -1500 525.831
59 -2374.17 491.157
60 4054.23 358.861
61 -1745.69 -517.876
62 -5087.98 -174.289
63 3369.28 426.292
64 1459.64 -527.013
65 -3834.95 -383.137
66 -1780.06 516.656
67 -2179.54 500.463
68 -5335.88 -58.9115
69 -2583.82 -480.013
70 1962.67 -509.723
71 -2693.32 473.704
72 -3430.48 -421.179
73 -3733.21 393.461
74 -3988.31 366.472
75 -1048.21 537.109
76 -2489.63 -485.168
77 -3341.19 428.588
78 4563.58 -288.23
79 1356.88 529.864
80 3189.15 -440.484
81 -4223.49 337.924
82 679.7 -543.246
83 780.24 541.837
84 4454.18 305.53
85 -4097.83 353.667
86 2122.37 503.015
87 -4147.09 -347.637
88 4401.66 313.355
89 -488.55 -545.382
90 1618.41 -522.163
91 3539.49 -411.68
92 -2630.48 477.367
93 2509.87 484.081
94 -5077.46 -177.455
95 1058.88 -536.891
96 -3553.6 410.413
97 3607.66 405.472
98 3400.59 423.696
99 -5329.31 64.8087
100 -2713.11 472.527
101 -1412.16 528.358
102 4119.79 -351.001
103 -593.5 544.297
104 5300.5 -85.9586
105 -761.09 -542.121
106 -226.95 547.165
107 1779.26 -516.685
108 3392.22 -424.394
109 -2792.9 467.661
110 2807.67 466.74
111 5156.17 -151.998
