%%index real_part   imaginary_part
8620 8620 8620
1 2780.58 2884.66
2 -1951.42 -4900.57
3 1972.3 4867.02
4 -2978.63 1938.77
5 -1718.39 -5237.97
6 -65.32 6263.44
7 -1904.22 4974.29
8 2565.15 -3595.53
9 1211.06 -5777.64
10 -1682.14 -5284.83
11 -2468.43 3856.84
12 763.28 -6075.97
13 -2538.13 3671.43
14 302.25 -6235.57
15 -2101.61 -4645.51
16 -1741.21 5207.74
17 1705.83 5254.37
18 -2975.63 1957.11
19 -74.76 -6263.02
20 -1470.92 5531.13
21 -2823 2714.86
22 900.73 -6000.21
23 -609.03 -6145.25
24 2310.72 -4229.67
25 370.57 -6220.81
26 3041.29 -1500
27 865.97 6020.65
28 -1986.55 4843.79
29 1588.88 -5399.04
30 2020.36 4787.52
31 -2279.67 -4296.53
32 2015.36 -4795.94
33 -1891.34 4993.91
34 -1478.46 -5523.08
35 2467.81 -3858.43
36 1601.31 5384.33
37 -2076.26 4690.88
38 820.4 6046.12
39 -1686.39 -5279.41
40 -908.8 -5995.34
41 169.76 -6255.6
42 1380.73 5623.36
43 885.47 6009.29
44 -665.14 -6121.94
45 2866.45 -2526.19
46 195 -6252.65
47 -99.04 6261.67
48 2996.87 -1822.87
49 623.63 -6139.39
50 2450.07 3903.39
51 3126.14 -395.961
52 2899.79 2369.11
53 2114.79 4621.52
54 -92.63 -6262.07
55 -1719.08 -5237.06
56 -2945.18 -2133.41
57 3123.24 478.83
58 -1831.72 -5082.03
59 2344.67 -4154.26
60 1274.48 5722.81
61 2486 -3811.43
62 150.39 6257.58
63 -702.54 6105.21
64 -2901.78 2359.34
65 -118.08 6260.35
66 2370.77 -4094.58
67 577.62 6157.37
68 -1234.4 -5757.85
69 -185.03 -6253.87
70 2804.85 -2789.1
71 -49.68 6264.02
72 -2772.79 2914.5
73 383.88 6217.58
74 -2607.44 -3471.72
75 -712.6 -6100.54
76 1985.33 -4845.79
77 913.58 5992.43
78 -1458.95 -5543.79
79 354.29 6224.6
80 798.28 6057.95
81 2665.94 -3289.2
82 -417.97 -6208.78
83 -643.1 6131.35
84 1767.17 -5172.64
85 750.79 -6082.19
86 2445.04 -3915.98
87 1686.61 -5279.13
88 -1598.73 -5387.4
89 2725.6 -3087.43
90 -1878.44 -5013.35
91 2733.15 3060.61
92 2242.3 4374.49
93 556.26 6165.23
94 222.05 6249.05
95 1740 5209.36
96 2096.2 -4655.27
97 -529.39 -6174.69
98 -2036.72 -4759.71
99 -1031.61 -5915.31
100 -2675.57 3257.77
101 -1664.96 5306.55
102 -1181.45 -5802.11
103 308.86 6234.28
104 -1275.55 5721.86
105 2999.99 1802.23
106 -3062.76 -1313.7
107 -317.2 -6232.6
108 -1383.92 5620.22
109 170.34 6255.54
110 893.31 6004.65
111 -1776.05 -5160.46
112 1795.55 -5133.4
113 -1369.77 -5634.07
114 2429.31 -3954.95
115 477.35 -6191.63
116 -684.17 -6113.55
117 -518.34 6178.44
118 -1666.44 5304.69
119 -2038.25 -4757.09
120 1227.36 -5763.87
121 2956.68 2068.81
122 1293.92 5705.34
123 -325.84 6230.82
124 -1896.21 -4986.52
125 -3095.08 -964.214
126 129 -6259.49
127 1915.12 4957.52
128 -2161.87 4533.55
129 1618.43 5363.82
130 -2046.96 4742.11
131 -415.99 -6209.32
132 965.51 5959.78
133 457.43 -6197.65
134 -488.13 6188.27
135 -488.67 -6188.1
136 -327.04 -6230.57
137 3065.99 1283.2
138 -914.24 5992.03
139 1519.69 5478.13
140 76.21 6262.95
141 -609.1 6145.22
142 -3049.91 1428.28
143 -1085.72 5876.45
144 -1062.77 5893.21
145 1721.39 -5234.03
146 -406.94 6211.71
147 -2223.09 -4413.53
148 136.65 6258.84
149 233.59 6247.36
150 -863.18 -6022.25
151 1965.26 4878.4
152 1520.02 5477.77
153 -821.38 6045.59
154 -1482.69 5518.54
155 980.62 5949.9
156 2410.26 -4001.3
157 367.16 -6221.62
158 1742.92 5205.45
159 -2435.39 3939.96
160 374.03 -6219.98
161 2582.29 3546.11
162 -2655.18 -3323.83
163 -1558.2 -5434.69
164 2880.78 -2460.13
165 -847.04 6031.41
166 1652.67 5321.89
167 -1205.2 -5782.54
168 -169.17 6255.66
169 1303.29 5696.8
170 -1150.77 -5826.72
171 -2919.8 -2268.67
172 2243.01 4373.03
173 -325.81 -6230.83
174 -1385.92 -5618.25
175 -1509.62 5489.26
176 2418.29 3981.87
177 -2117.43 4616.68
178 255.08 6244
179 -1387.39 -5616.79
180 -2615.96 -3445.98
181 -1114.98 5854.49
182 -2538.68 3669.91
183 2873.62 2493.4
184 2941.18 -2155.37
185 2379.56 4074.13
