%%index real_part   imaginary_part
17157 17157 17157
1 11119.8 -5866.71
2 1252.94 -10327.4
3 -10900.5 6105.46
4 9847.85 -7085.17
5 -3404.04 10036.3
6 6510.51 -9083.14
7 9517.46 -7347.48
8 1066.78 10339.8
9 -9456.15 -7394.17
10 8503.76 -8049.53
11 8532.55 -8031.49
12 10860 6147.99
13 -7491.18 8624.3
14 280.11 10370
15 10774 -6236.92
16 -7081.86 -8826.56
17 -12564.5 3764.64
18 -11216.3 -5757.02
19 -5753.54 -9380.65
20 -8548.19 8021.64
21 -9544.06 7327.04
22 -1373.81 -10318.3
23 7436.71 8652.15
24 -5097 9602.7
25 9159.95 7611.61
26 2984.48 -10115
27 7769.26 -8477.47
28 -5684.63 9405.48
29 -480.91 -10365.7
30 -4979.59 -9639.08
31 2773.43 10150.5
32 -4982.25 9638.27
33 -6541.02 -9070.16
34 4867.21 9672.99
35 -9808.64 -7117.28
36 1385.88 10317.4
37 3174.93 -10080.7
38 11210.3 -5763.98
39 -3175.14 -10080.6
40 -2008.73 -10256.5
41 -9896.8 -7044.69
42 4823.39 -9685.97
43 8396.01 -8116.19
44 7457.81 -8641.4
45 -9453.91 7395.87
46 -8092.75 -8296.46
47 4138.2 9871.75
48 -6572.22 -9056.8
49 -6810.12 8952.2
50 7022.93 8854.38
51 9440.85 7405.73
52 -10125 6850.17
53 -548.54 10363.7
54 -1631.33 10296.1
55 -8569.83 -8007.97
56 -7140.52 -8798.55
57 -327.85 10369.2
58 12966.6 -2845.58
59 10292.4 -6700.86
60 6269.17 -9183.05
61 -13041.5 -2635.36
62 12734.7 -3409.34
63 -4013.23 9902.23
64 -6900.95 8910.95
65 2881.64 -10132.7
66 11664.4 5203.51
67 11251.6 5716.09
68 4818.24 -9687.49
69 839.05 10352.2
70 5224.64 9562.03
71 3765.29 -9959.68
72 -6357.78 -9146.93
73 -7925.03 -8391.72
74 -13280.5 -1795.05
75 10081.1 6888.36
76 4198.08 -9856.77
77 -10889.3 -6117.2
78 -3744.5 9964.32
79 -9983.84 6971.64
80 5868.93 9338.26
81 -5587.75 9439.77
82 -1515.61 -10306.6
83 -7359.97 -8690.89
84 -3868.41 -9936.27
85 2572.73 -10181.7
86 -2142.26 10240.5
87 3399.57 10037.2
88 3089.97 10096.3
89 -7862.11 -8426.67
90 1042.4 -10341.2
91 -2383 -10209
92 11442.4 -5487.45
93 -4088.81 9883.92
94 -1401.01 10316.1
95 10279.9 6712.19
96 323.27 10369.3
97 -2996.34 10113
98 6167.29 9223.78
99 -8336.39 8152.47
100 -6760.16 -8974.58
101 6663.25 9017.36
102 9075.48 -7671.25
103 -13189.6 -2155.49
104 7129.67 8803.75
105 -4176.18 -9862.28
106 -8092.23 -8296.76
107 9592.89 7289.21
108 -2501.96 10192.2
109 1311.51 10323.1
110 -12422.8 4033.2
111 -1255.86 10327.2
112 3946.86 -9918
113 8528.42 -8034.08
114 -8877.51 -7807.12
115 2544.57 10185.9
116 11903.3 4872.89
117 -5811.96 9359.32
118 11053.6 -5940.28
119 10917.3 -6087.66
120 -9682.49 7218.77
121 2073.71 -10248.9
122 -3956.92 9915.63
123 3391.02 -10038.9
124 8047.32 -8322.57
125 5843.83 9347.57
126 -10643 6368.56
127 12867.6 3100.09
128 -11931.5 -4831.9
129 -7683.95 8523.36
130 8461.35 8075.94
131 -11123.4 -5862.71
132 -8850.29 7825.38
133 -4399.58 -9804.64
134 -3795.81 9952.83
135 7850.68 8432.97
136 -939.4 10347.1
137 10955.1 -6047.26
138 -723.85 10357.3
139 9613.94 7272.78
140 -9235.47 -7557.42
141 8428.75 -8096.08
142 8449.63 -8083.19
143 3344.49 -10048.2
144 1641.74 -10295.1
145 5900.91 -9326.32
146 -11501.5 5413.78
147 10545.9 -6463.42
