%%index real_part   imaginary_part
11139 11139 11139
1 19.04 4.91
2 7.91 11.06
3 19.97 24.13
4 49.8 21.13
5 31.9 13.31
6 46.17 22.67
7 9.55 31.25
8 10.56 27.28
9 8.74 23.74
10 39.15 49.77
11 23.37 15.73
12 28.68 27.66
13 6.06 50.52
14 45.72 37.19
15 50.42 56.62
16 61.54 37.09
17 48.15 6.47
18 30.6 6.45
19 1.11 41.64
20 54.95 53.93
21 50.12 6.53
22 11.3 11.64
23 38.93 33.2
24 56.94 21.87
25 45.16 47.67
26 36.92 6.61
27 34.28 42.05
28 3.09 2.6
29 39.8 40.34
30 7.49 48.82
31 22.91 0.74
32 7.21 6.03
33 49 44.58
34 23.22 11.34
35 38.79 23.63
36 30.17 15.17
37 26.81 25.91
38 59.11 41.47
39 36.86 39.26
40 60.45 53.05
41 59.67 55.55
42 34.6 34.38
43 10.5 30.95
44 44.81 37.7
45 60.04 23.82
46 24.57 52.3
47 31.85 19.95
48 38.05 5.3
49 53.16 54.38
50 51.53 61.27
51 49.96 28.95
52 28.39 55.22
53 33.7 13.77
54 26.56 24.5
55 14.56 44.08
56 36.63 24.01
57 31.91 47.75
58 52.22 44.76
59 19.46 42.42
60 3.24 34.03
61 59.86 53.02
62 46.49 1.33
63 43.16 2.23
64 56.61 21.54
65 19.81 6.84
66 35.8 18.67
67 10.89 6.77
68 57.06 1.19
69 62.21 44.59
70 62.2 20.62
71 18.16 13.77
72 61.52 9.35
73 54.11 50.07
74 3.01 50.74
75 58.3 47.09
76 37.11 6.26
77 44.11 28.68
78 30.91 20.6
79 42.14 24.27
80 31.12 61.05
81 16.72 35.47
82 42.24 40.44
83 15.15 27.61
84 45.73 9.83
85 3.97 14.36
86 1.66 44.93
87 27.8 22.13
88 45.73 36.7
89 60.97 55.44
90 39.53 48.74
91 28.52 56.27
92 21.95 50.17
93 44.29 9.64
94 7.43 26.38
95 24.43 59.96
96 32.43 12.07
97 52.51 41.15
98 5.77 48.2
99 58.03 41.18
100 55.55 25.02
101 6.95 62
102 57.66 30.73
103 4.43 8.27
104 0.71 40.39
105 26.13 2.4
106 32.19 13.77
107 37.46 54.66
108 37.82 27.66
109 54.05 18.75
110 15.71 45.25
111 57.33 15.48
112 56.64 48.15
113 6.87 20.36
114 61.55 35.93
115 60.95 1.9
116 37.42 27.62
117 58.35 41.42
118 49.69 5.6
119 45.99 62.78
120 38.71 23.93
121 37.7 45.65
122 10.83 7.9
123 35.57 12.16
124 4.43 22.17
125 4.42 26.62
126 42.1 20.15
127 41.82 35.27
128 29.16 9.26
129 18.71 48.69
130 24.11 1.23
131 28.85 16.66
132 31.6 35.05
133 40.66 60.72
134 34.02 18.3
135 15.75 60.17
136 16.34 9.73
137 54.16 26.97
138 12.65 0.69
139 22.86 0.25
140 26.87 17.08
141 10.75 0.81
142 9.6 42.49
143 25.28 52.57
144 11.78 38.76
145 39.99 43.99
146 34.18 9.41
147 44.47 42.36
148 13.6 2.78
149 57.6 22.13
150 19.3 21.15
151 4.4 10.35
152 10.84 9.17
153 9.86 58.56
154 58.81 23.49
155 14.1 32.73
156 33.54 59.2
157 12.22 24.85
158 50.95 43.14
159 55.43 37.5
160 55.01 36.25
161 45.67 5.94
162 21.83 26.19
163 2.5 27.14
164 49.27 35.43
165 56.58 60.1
166 43.98 42.09
167 24.78 60.99
168 30.07 54.82
169 15.32 34.65
170 4.38 62.41
171 58.61 29.42
172 27.79 11.44
173 28.1 44.35
174 55.37 52.26
175 25.52 57.05
176 0 47.39
177 47.1 8.19
178 35.33 58.35
179 4.3 49.6
180 20.23 58.12
181 10.73 34.41
182 5.92 1.21
183 56.03 35.52
184 43.69 35.99
185 35.4 44.87
186 11.29 21.59
187 6.55 4.54
188 22.41 12.61
189 1.87 34.65
190 28.71 14.79
191 35.7 27.39
192 9.1 2.23
193 60.58 56.32
194 16.45 44.43
195 13.07 1.88
196 36.29 36.68
197 37.89 60.33
198 6.37 42.21
199 51.73 4.44
200 49.32 50.06
201 45.17 60.65
202 38.71 34.13
203 46.74 51.72
204 23.37 61.13
205 49.44 22.14
206 23.05 25.6
207 1.35 58.66
208 51.98 32.16
209 50.11 35.45
210 37.34 5.43
211 15.63 36.71
212 34.04 47.15
213 62.89 53.52
214 57.97 13.93
215 0.99 25.14
216 22.79 17.81
217 51.94 19.68
218 8.4 35.03
219 6.68 9.21
220 31.35 5.29
221 30.9 56.12
222 51.78 54.4
223 23.56 5.77
224 41.23 40.76
225 19.72 47.2
226 20.91 52.09
227 36.24 35.35
228 62.4 54.95
229 5.88 9.65
230 8.31 30.89
231 48.7 43.39
232 0.07 4.63
233 39.66 11.16
234 20.37 44.99
235 50.28 46.34
236 12.98 25.24
237 53.17 54.7
238 60.48 1.76
239 16.04 50.25
240 34.45 38.71
241 27.8 9.28
242 44.64 55.36
243 20.83 37.56
244 47.22 44.04
245 48.45 0.23
246 17.14 55.53
247 60.16 34.15
248 18.83 53.73
249 35.72 10.34
250 56.68 12.73
251 37.97 23.01
252 14.71 6.66
253 44.94 1.66
254 51.92 12.19
255 50.9 60.99
256 7.27 23.37
257 52.26 52.22
258 26.79 25.43
259 42.99 46.61
260 46.85 47.53
261 13.58 28.44
262 36.11 0.99
263 54.73 47.27
264 57.61 28.47
265 41.2 0.97
266 23.98 24.82
267 5 16.17
268 17.84 12.22
269 24.41 49.95
270 21.46 43.28
271 40.17 48.84
272 38.06 2.25
273 27.69 29.43
274 13.05 38.37
275 22.9 44.2
276 46.17 33.42
277 34.41 36.49
278 20.76 19.28
279 47.75 62.66
280 0.64 15.37
281 40.19 62.47
282 15.65 61.14
283 10.36 45.2
284 5.67 7.01
285 23.81 34.78
286 57.14 27.13
287 29.38 0.98
288 3.94 5.72
289 44.1 30.59
290 11.8 53.51
291 23.93 4
292 40.49 31.49
293 50.77 31.86
294 5.05 34.77
295 50.15 9.05
296 8.52 5.69
297 40.35 0.86
298 19.58 60.69
299 41.22 50.72
300 59.02 25.25
301 52.38 2.03
302 39.54 26.68
303 32.4 55.29
304 59.4 43.48
305 33.99 13.5
306 54.03 44.72
307 13.21 31.44
308 0.3 31.52
309 3.3 37.51
310 20.08 5.35
311 47.56 26.97
312 27.83 28.6
313 62.82 61.44
314 49.16 47.42
315 46.19 14.56
316 16.6 18.7
317 45.38 9.1
318 37.91 29.66
319 10.14 14.78
320 1.81 34.31
321 52.56 17.65
