%%index real_part   imaginary_part
4382 4382 4382
1 2.52 18.01
2 21.25 24.69
3 7.05 14.71
4 24.23 26.83
5 4.27 11.62
6 10.54 4.52
7 25.8 3.36
8 13.12 1.87
9 18.92 4.37
10 26.81 18.43
11 2.79 23.82
12 9.7 0.71
13 2.9 11.88
14 23.07 13.03
15 3.55 18.33
16 9.34 4.64
17 2.33 6.07
18 12.31 3.59
19 3.42 9.38
20 12.52 1.06
21 24.11 7.69
22 11.05 23.06
23 16.46 22.91
24 0.28 15.69
25 25.65 26.9
26 15.25 0.09
27 0.8 1.44
28 4.85 24.95
29 2.5 22.22
30 13.55 0.92
31 5.56 6.05
32 3.64 22.9
33 26.49 26.41
34 0.31 7.47
35 0.06 21.44
36 20.65 12.83
37 0.42 24.17
38 20.08 23.23
39 11.92 8.4
40 8.3 20.36
41 20.45 10.57
42 12.02 23.55
43 13.02 12.77
44 8 16.87
45 9.31 15.52
46 13.09 13.07
47 8.97 14.88
48 5.81 16.74
49 15.73 26.99
50 21.43 6.13
51 18.96 7.31
52 4.48 6.6
53 2.83 10.9
54 19.3 16.08
55 9.44 14.76
56 25.33 19.13
57 7.2 21.41
58 25.71 1.87
59 18.74 20.23
60 8.75 25.23
61 11.3 1.06
62 7.46 13.37
63 21.63 11.8
64 11.79 13.27
65 19.4 10.36
66 17.68 24.74
67 4.34 2.89
68 5.31 13.68
69 2.77 7.18
70 13.46 24.62
71 8.27 12.21
72 25.15 11.79
73 13.67 15.47
74 8.7 15.38
75 13.61 23.93
76 16.51 8.98
77 22.35 24.91
78 9.71 23.97
79 1.77 16.98
80 18.86 13.02
81 10.76 12.69
82 15.58 9.54
83 23.23 6.63
84 13.81 12.42
85 10.04 17.52
86 2.73 0.27
87 3.58 9.83
88 25.3 19.4
89 7.78 8.77
90 5.71 25.53
91 26.03 21.39
92 10.83 22.22
93 10.72 21.38
94 2.88 12.06
95 25.09 12.49
96 25.18 13.26
97 14.33 0.37
98 7 5.29
99 9.23 2.08
100 19.6 12.33
101 4.12 19.27
102 20.62 22.33
103 6.26 26.23
104 8 18.92
105 17.45 14.04
106 26.96 5.23
107 18.98 8
108 2.38 2.31
109 14.37 2.7
110 6.71 23.78
111 10.05 3.98
112 22.88 23.41
113 20.22 24.38
114 26.46 2.88
115 6.74 2.45
116 13.24 19.06
117 5.91 10.86
118 10.09 6.86
119 25.79 3.69
120 17.74 18.1
121 14.85 7.76
122 7.29 9.22
123 11.53 6.83
124 9.53 9.67
125 24.98 17.42
126 12.93 16.24
127 4.18 26.55
128 15.45 8.81
129 11.69 24.4
130 26.86 14.91
131 25.49 18.43
132 20.82 13.1
133 11.49 22.92
134 26.62 3.91
135 13.53 1.8
136 1.08 8.88
137 18.1 1.39
138 8.22 8.37
139 9.57 21.15
140 3.09 9.28
141 17.04 7.55
142 25.62 16.02
143 24.83 21.22
144 10.15 14.07
145 20.5 1.05
146 11 10.01
147 14.63 10.51
148 6.43 4.82
149 0.26 17.64
