%%index real_part   imaginary_part
11488 11488 11488
1 5.21 8.7
2 24.5 22.55
3 21.75 40.19
4 2.33 10.71
5 28.88 50.72
6 39.62 50.53
7 33.35 27.91
8 44.86 37.6
9 9.18 28.32
10 12.15 39.22
11 50.98 38.37
12 13.48 33.8
13 3.15 6.9
14 12.74 35.77
15 45.79 28.08
16 5.31 44.52
17 14.07 19.53
18 28.24 29.81
19 40.52 4.34
20 2.07 30.58
21 49.63 37.92
22 34.35 41.69
23 47.81 29.98
24 26.83 47.73
25 33.96 25.52
26 10.89 38.98
27 41.3 0.46
28 28.88 45.89
29 28.66 44.46
30 41.06 10.14
31 1.66 21.46
32 40.99 46.37
33 44.7 37.26
34 41.6 16.23
35 15.33 32.23
36 38.67 12.19
37 22.4 11.97
38 10.47 20.03
39 14.76 17.22
40 42.74 37.3
41 23.28 17.24
42 39.22 22.15
43 15.04 33.11
44 46.09 15.1
45 25.25 43.7
46 33.68 34.15
47 49.05 26.91
48 32.69 43.19
49 27.95 40.75
50 41.5 42.82
51 2.01 43.28
52 2.25 27.18
53 47.21 24.42
54 10.16 34.25
55 18.55 8.97
56 47.74 21.42
57 43.57 10.36
58 43.47 33.96
59 49.07 5.61
60 17.83 36.56
61 39.23 42.84
62 38.27 20.04
63 31.75 35.28
64 44.56 17.97
65 7.79 6.7
66 49.99 33.06
67 7.24 9.8
68 2.74 20.76
69 23.53 22.97
70 0.47 12.9
71 34.32 42.09
72 52.45 48.21
73 29.17 46.41
74 20.54 11.44
75 16.52 46.76
76 36.6 6.9
77 26.94 2.75
78 6.56 21.88
79 39.85 5.69
80 33.92 51.12
81 52.7 16.16
82 25.96 52.43
83 41.71 28.47
84 51.44 50.23
85 10.13 12.25
86 1.34 51.91
87 15.64 12.98
88 27.91 22.31
89 2.27 13.34
90 7.1 48.46
91 2.36 18.79
92 43.06 12.23
93 2.63 50.82
94 25.03 18.14
95 37.78 11
96 27.16 5.95
97 5.38 37.49
98 12.96 21.64
99 18.87 47.1
100 6.35 32.92
101 0.36 50.53
102 32.03 29.21
103 20.04 16
104 29.34 6.94
105 2.4 22.31
106 9.62 4.97
107 38.72 26.28
108 24.1 52.68
109 39.35 41.35
110 20.87 49.14
111 23.61 24.13
112 8.62 48.03
113 38.19 29
114 44.62 43.1
115 23.03 25.59
116 23.12 19.49
117 48.7 44.91
118 7.91 23.67
119 30.61 37.26
120 6.57 5.78
121 10.75 1.54
122 49.34 37.71
123 37.39 17.99
124 6.34 20.45
125 38.11 45.26
126 16.4 27.21
127 43.76 8.72
128 6.24 25.02
129 36.65 28.95
130 1.54 50.86
131 38.87 28.2
132 20.11 46.18
133 38.37 3.09
134 40.35 28.02
135 2.32 15.99
136 39.05 15.44
137 0.15 13.07
138 52.58 35.39
139 24.36 6.07
140 51.33 27.44
141 1.65 30.99
142 8.24 14.73
143 8.28 13.93
144 11.41 14.48
145 33.87 44.93
146 41.65 34.47
147 27.66 41.26
148 44.36 8.76
149 5.3 13.03
150 50.54 31.71
151 47.16 7.63
152 42.22 5.11
153 9.03 47.31
154 21.9 41.81
155 16.25 33.39
156 32.91 20.24
157 3.49 39.43
158 0.36 41.15
159 24.15 11.77
160 25.22 33.29
161 14.77 26.54
162 14.81 13.87
163 22.63 10.95
164 45.5 6.17
165 6.4 27.94
166 4.09 11.57
167 16.68 0.56
168 16.4 46.31
169 35.12 25.71
170 27.63 38.3
171 27.06 51.38
172 6.33 29.06
173 17.21 30.56
174 10.85 6.69
175 39.99 9.88
176 36.43 36.08
177 49.95 1.76
178 34.23 51.24
179 25.93 41.11
180 37.57 26.73
181 38.3 32.33
182 1.42 41.66
183 34.97 1.99
184 49.22 39.34
185 46.16 38.62
186 37 45.37
187 21.43 20.23
188 19.31 11.85
189 18.54 7.16
190 17.05 30.16
191 13.24 27.05
192 50.33 0.48
193 20.24 31.72
194 19.83 31.56
195 26.82 14.69
196 15.54 25.92
197 14.58 12.12
198 35.63 16.96
199 3.3 18.07
200 3.69 31.86
201 45.75 49.47
202 38.22 9.21
203 21.06 14.19
204 21.35 4.53
205 34.69 8.13
206 35.18 6.92
207 28.92 16.46
208 48.18 1.04
209 32.6 49.16
210 32.37 36.53
211 9.45 6.42
212 40.07 47.92
213 11.88 24.03
214 10.62 22.7
215 23.08 36.71
216 33.18 14.32
217 23.53 15.84
218 51.55 39.92
219 44.45 13.12
220 21.25 41.42
221 48.35 47.66
222 11.12 24.95
223 25.99 24.27
224 41.96 6.3
225 42.83 27.12
226 2.06 42.85
227 37.77 20.8
228 13.35 42.13
229 33.36 18.18
230 1.89 23.98
231 38.3 3.44
232 40.8 3.59
233 43.51 30.35
234 43.47 7.87
235 49.3 3.48
236 51.14 33.24
237 5.2 13.17
238 37.44 9.27
239 37.09 52.71
240 26.83 47.92
241 37.78 48.45
242 16.25 28.9
243 39.55 22.55
244 9.25 29.61
245 22.11 41.43
246 44.88 32.66
247 36.25 7.41
248 6.28 1.2
249 30.6 48.28
250 20.28 18.28
251 51.52 26.9
252 40.07 18.43
253 49.22 25.24
254 24.96 46.03
255 9.48 1.83
256 50.28 20.31
257 17.73 47.26
258 38.33 35.06
259 33.19 4.29
260 45.72 47.59
261 27.25 2.3
262 9.71 6.12
263 28.85 32.03
264 48.83 37.51
265 24.31 6.45
266 1.87 16.12
267 3.07 44.36
268 16.6 10.46
269 3.49 20.81
270 22.64 10.08
271 30.4 12.97
272 28.75 41.45
273 45.03 48.13
274 20.94 14.09
275 30.2 25.22
276 27.52 35.19
277 41.31 25.97
278 5 5.75
279 43.26 38.68
280 45.13 22.36
281 38.48 14.58
282 5.94 47
283 4.46 10.07
284 52.4 44.06
285 1.15 29.48
286 10.97 22.04
287 32.01 0.07
288 16.72 39.73
289 22.34 24.04
290 49.26 37.67
291 19.86 21.06
292 47.03 45.3
293 51.05 29.69
294 36.9 20.56
295 42.92 9.84
296 45.94 29.03
297 44.56 49.92
298 6.99 51.88
299 11.46 17.54
300 15.54 6.39
301 49.95 34.13
302 34.2 26.52
303 34.77 50.49
304 43.05 50.93
305 4.12 25.63
306 46.69 7.84
307 0.14 45.5
308 22.19 40.72
309 8.28 51.2
310 29.56 27.61
311 3.65 51.2
312 16.64 22.5
313 42.9 16.73
314 2.79 23.63
315 51.54 1.36
316 35.5 18.34
317 13.38 17.02
318 14.51 38.22
319 4.67 16.67
320 42.3 4.56
321 12.4 8.79
322 1.29 35.99
323 45.23 34.07
324 0.79 45.01
325 19.62 22.04
326 41.76 30.35
327 52.85 44.79
328 30.04 5.41
329 29.04 11.27
330 12.63 32.84
331 51.18 49.11
332 13.13 16.65
333 1.88 33.08
334 49.75 49.16
335 22.24 28.07
336 36.87 39.05
337 43.56 3.17
338 37.24 6.68
339 20.21 35.79
340 4.83 38.03
341 36.9 39.84
342 0.15 46.6
343 20.53 5.27
344 16.54 30.2
345 31.56 18.09
346 14.2 50.69
347 14.35 51.26
348 31.34 48.85
349 45.01 37.75
350 12.82 28.09
351 35.66 14.26
352 17.43 18.21
353 24.9 26.22
354 30.53 23.19
355 8.22 45.11
356 0.47 3.89
357 19.01 45.12
358 50.39 22.15
359 52.35 39.54
360 4.63 35.45
361 33.14 30.91
362 29.17 40.36
363 36.21 47.49
364 0.76 29.03
365 4.12 28.23
366 11.01 35.11
367 0.32 8.3
368 3.04 49.96
369 20.15 46.74
370 7.38 33.57
371 5.98 49.89
372 10.53 7.85
373 30 46.51
374 1.57 29.44
375 11.89 50.87
376 50.3 6.21
377 15.09 45.03
378 8.05 47.99
379 24.02 51.3
380 48.05 30.33
381 12.44 49.66
382 4.96 27.58
383 24.54 34.29
384 49.55 8
385 10.1 13.21
386 10.1 3.93
387 33.31 16.08
388 9.6 42.15
389 18.59 31.83
390 51.23 11.17
391 38.9 52
392 44.04 48.53
393 43.53 0.99
394 20.82 20.61
395 19.46 36.07
396 32.74 15.87
397 43.46 0.43
398 34.72 37.7
399 45.71 36.52
400 49.74 52.79
401 3.73 24.33
402 40.41 28.36
403 17.52 5.56
404 37.39 18.53
405 51.23 4.63
406 3.64 4.14
407 52.68 5.65
408 28.17 16.2
409 36.81 11.73
410 47.8 48.99
411 33.38 3.27
412 3.7 49.06
413 33.77 45.36
414 28.89 6.94
415 6.74 48
416 19.33 25.63
417 22.51 31.99
418 37.55 28.26
419 15.32 40.03
420 44.67 43.46
421 47.61 35.07
422 40.72 16.83
423 33.03 15.81
424 49.06 37.41
425 1.92 16.84
426 41.63 12.38
427 8.45 35.31
428 27.67 13.86
429 42.32 10.74
430 5.74 3.56
431 50.71 17.58
432 49.57 46.59
433 21.85 41.75
434 28.78 2.64
435 14.63 5.69
436 40.76 41.97
437 5.8 30.76
438 46.57 50.01
439 2.94 7.35
440 45.71 11.15
441 23.53 4.87
442 40.18 2.87
443 16.73 0.5
444 11.24 14.85
445 39.94 27.57
446 45.16 16.98
447 32.09 6.17
448 47.92 10.25
449 12.9 22.47
450 28.16 45.23
451 2.72 27.53
452 26.81 37.45
453 2.98 30.05
454 37.4 20.38
455 0.05 5.92
456 10.79 30.12
457 32.99 23.58
458 24.09 50.97
459 34.35 18.24
460 45.81 3.85
461 20.84 42.81
462 48.98 6.49
463 16.75 52.93
464 22.4 12.43
465 4.66 29.65
466 25.7 19.09
467 25.06 28.9
468 5.95 52.51
469 41.41 28.04
470 33.96 43.36
471 42 9.98
472 2.08 13.28
473 11.25 21.99
474 8.75 26.17
475 51.55 14.12
476 25.45 23.08
477 29.58 19.39
478 40.84 21.44
479 2.39 46.33
480 44.5 31.77
481 19.38 28.57
482 4.47 38.72
483 6.75 44.44
484 19.48 10.43
485 22.31 16.68
