%%index real_part   imaginary_part
16253 16253 16253
1 31.41 33.83
2 121.99 71.03
3 52.92 106.87
4 103.83 21.49
5 121.34 83.31
6 29.47 49.49
7 97.56 40.38
8 7.8 17.94
9 81.88 36
10 26.46 95.53
11 2.22 118.95
12 65.51 81.51
13 4.47 102.73
14 59.6 12.78
15 109.06 3.79
16 12.14 110.34
17 54.37 114.99
18 69.39 108.65
19 3.14 107.3
20 38.13 46.22
21 70.24 124.49
22 12.39 67.6
23 60.06 15.32
24 51.32 20.19
25 115.72 14.95
26 6.9 77.78
27 6.81 92.46
28 68.19 46.94
29 59.72 112.8
30 116.59 102.31
31 85.65 16.3
32 105.82 103.26
33 59.43 114.55
34 94.85 48.21
35 68.95 62.58
36 34.59 5.98
37 48.1 12.19
38 27.52 46.98
39 41.69 108.16
40 97.63 53.36
41 105.67 4.93
42 97.39 104.54
43 126 112.48
44 72.81 13.1
45 115.42 33.24
46 49.54 36.92
47 13.18 74.07
48 61.62 2.88
49 51.09 72.62
50 109.72 3.99
51 111.49 94.57
52 81.28 118.83
53 13.33 7.11
54 89.8 83.32
55 9.69 55.02
56 34.47 60.43
57 12.49 89.88
58 49.88 4.86
59 17.96 11.49
60 44.73 122.69
61 32.62 6.38
62 54.98 68.8
63 71.68 45.8
64 92.94 91.12
65 69.64 97.3
66 64.87 75.66
67 42.01 28.65
68 35.77 120.67
69 77 55.34
70 110.36 125.57
71 59 86.69
72 24.09 17.83
73 124.21 46.02
74 32.03 73.97
75 69.67 15.18
76 123.08 76.77
77 120.09 102.29
78 122.61 25.58
79 91.23 39.29
80 9.59 63.08
81 11.74 33.87
82 62.52 48.98
83 42.66 53.76
84 83.62 72.81
85 71.38 119.66
86 53.87 41.51
87 33.86 104.91
88 125.45 77.96
89 126.45 31.08
90 20.78 30.48
91 81.77 69.12
92 18.93 118.38
93 16.97 74.86
94 114.16 116.07
95 52.15 82.72
96 91.11 98.27
97 121.78 38.41
98 66.69 26.63
99 73.97 11.96
100 106.14 23.32
101 64.83 18.35
102 97.78 33.01
103 85.49 98.69
104 104.29 96.23
105 126.72 59.46
106 103.11 125.07
107 116.46 56.01
108 3.88 122.04
109 85.63 107.95
110 63.67 92.56
111 38.35 10.78
112 23.72 27.78
113 28.93 33.13
114 19.61 90.41
115 88.25 102.9
116 95.78 125.75
117 6.28 26.08
118 99.3 41.08
119 111.84 91.77
120 24.24 76.59
121 74.67 111.56
122 15.09 101.87
123 96.91 38.65
124 121.12 18.97
125 86.05 55.55
126 40.85 57.79
127 60.09 124.41
128 5.06 39.09
129 2.51 63.54
130 39.45 24.68
131 23.43 90.76
132 91.37 109.75
133 125.35 29.72
134 96.01 38.19
135 114.78 110.19
136 69.27 94.77
137 69.64 36.97
138 50.14 84.37
139 103.34 14.08
140 44.15 44.26
141 102.05 36.92
142 8.85 59.52
143 98.62 9.66
144 73.21 115.43
145 13.11 101.13
146 39.41 87.18
147 69.93 11.07
148 15.31 105.3
149 16.49 68.28
150 26 85.84
151 53.62 105.8
152 15.77 95.27
153 52.64 97.78
154 86.38 40.44
155 84.7 3.51
156 40.43 3.53
157 63.06 34.28
158 43.94 23.8
159 12.23 9.2
160 110.33 117.15
161 51.85 25.35
162 10.94 124.26
163 77.09 96.3
164 37.59 26.25
165 86.61 93.58
166 46.9 38.11
167 6.38 13.23
168 85.54 37.2
169 77.64 59.03
170 37.06 44.92
171 22.98 35.34
172 69.62 77.49
173 101.29 86.04
174 69.76 88.09
175 78.24 88.04
176 113.39 27.61
177 24.87 3.1
178 99.4 98.85
179 99.62 76.48
180 17.59 111.51
181 22.62 59.24
182 46.99 64.49
183 101.69 3.53
184 62.56 5.53
185 24.98 52.33
186 87.68 99.62
187 24.63 47.96
188 108.52 4.82
189 92.91 100.44
190 61.48 51.28
191 78.89 18.68
192 123.3 22.4
193 95.77 78.28
194 27.77 70.22
195 54.74 68.4
196 102.16 45.36
197 109.85 51.88
198 29.93 22.15
199 2.21 59.07
200 111.4 67.01
201 39.63 27.19
202 49.67 46.6
203 51.43 38.78
204 113.74 5.71
205 56.99 118.86
206 10.54 22.75
207 45.15 110.4
208 36.2 6.84
209 77.07 115.44
210 56.84 63.97
211 83.85 106.33
212 5.73 32
213 28.68 41.23
214 100.3 35.67
215 102.68 30.89
216 32.6 84.7
217 105.83 116.84
218 3.14 56.79
219 62.5 30.26
220 22.12 116.89
221 12.64 94.01
222 77.41 7.19
223 14.03 32.31
224 122.27 88.13
225 25.11 91.1
226 44.95 52.12
227 58.64 83.48
228 124.71 50.69
229 60.88 61.84
230 92.73 98.01
231 30.24 36.56
232 0.92 99.85
233 29.64 9.07
234 13.85 4.07
235 95.48 92.14
236 33.67 10.49
237 17.68 108.12
238 114.95 85.6
239 46.74 6.24
240 71.86 110.22
241 9.86 46.37
242 2.85 116.82
243 40.51 43.03
244 104.87 0.57
245 73.1 101.39
246 112.47 45.13
247 17.98 77.86
248 86.93 113.4
249 117.47 47.63
250 114.29 75.3
251 60.32 85.95
252 41.59 122.49
253 81.09 52.52
254 58.76 4.06
255 88.8 0.83
256 47.2 3.63
257 120.45 98.67
258 14.7 50.06
259 25.15 8.48
260 109.87 94.09
261 12.22 72.77
262 23.64 69.86
263 56.26 30.21
264 52.36 85.09
265 33.4 21.25
266 81.72 14.17
267 9.66 68.24
268 120.76 97.83
269 101.89 90.76
270 66.11 52.53
271 56.16 63.7
272 9.89 113.32
273 10.9 24.13
274 32.61 126.11
275 93.2 10.57
276 83.34 117
277 59.86 79.95
278 110.16 106.98
279 65.08 116.13
280 111.9 10.04
281 24.21 73
282 115.76 66.63
283 37.46 33.88
284 99.16 109.52
285 35.05 113.88
286 25.1 38.27
287 24.59 65.73
288 89.86 34.99
289 8.62 10.01
290 20.58 122.47
291 112.47 76.34
292 29.29 78.45
293 58.43 45.34
294 8.99 113.97
295 124.01 98.03
296 18.55 120.89
297 35.04 21.23
298 29.63 7.31
299 91.36 72.51
300 33.91 1.79
301 40.06 126.41
302 39.67 59.01
303 68.52 39.18
304 49.19 2.53
305 99.53 77.14
306 1 44.3
307 122.75 59.52
308 104.86 30.3
309 17.27 28.7
310 126.74 88.37
311 82.27 14.29
312 10.04 119.81
313 101.65 91.83
314 37.34 39.67
315 15.98 66.01
316 39.94 45.77
317 104.78 56.04
318 69.74 79.61
319 56.67 46.3
320 97.96 118.94
321 10.76 29.2
322 88.72 98.97
323 103.79 6.51
324 35.21 41.11
325 2.48 121.06
326 109.87 9.47
327 2.29 59.27
328 24.11 119.91
329 7.1 78.46
330 17.47 35.97
331 81.75 23.08
332 79.13 57.41
333 111.55 34.05
334 54.88 21.87
335 115.33 41.22
336 70.42 25.84
337 99.33 126.09
338 107.12 6.66
339 47.77 76.12
340 44.71 15.34
341 126.33 24.78
342 58.57 27.58
343 20.5 103.14
344 54.6 57.2
345 93.18 27.6
346 50.69 72.07
347 104.01 22.45
348 56.5 104.34
349 100.73 88.56
350 2.78 85.9
351 86.27 89.07
352 62.68 47.72
353 28.9 58.6
354 109.25 42.81
355 32.67 51.2
356 75.98 26.96
357 54.54 32
358 8.15 109.07
359 39.28 49.56
360 77.17 62.75
361 109.35 5.46
362 2.43 102.38
363 54.24 86.36
364 47.92 33.45
365 119.36 27.97
366 91.56 25.22
367 47.46 78.63
368 111.75 27.25
369 70.06 76.36
370 0.56 94
371 120.96 102.73
372 109.25 51.06
373 33.14 23.03
374 72.59 117.4
375 53.16 72.42
376 52.4 124.28
377 74.18 10.03
378 96.39 54.83
379 62.8 1.42
380 3.92 118.83
381 17.05 55.16
382 108.31 95.48
383 122.73 64.51
384 115.39 67.59
385 34.59 40.31
386 117.56 115.96
387 40.02 3.08
388 0.63 99.82
389 90.22 73.16
390 120.1 73.22
391 45.03 117.9
392 0.93 45.5
393 74.85 93.73
394 69.68 71.84
395 63.67 10.66
396 40.34 73.6
397 42.08 55.24
398 94.27 123.18
399 63.77 12.34
400 52.65 82.67
401 46.15 72.88
402 75.96 17.74
403 117.56 86.17
404 6.86 76.59
405 124.34 55.3
406 20.73 126.96
407 19.99 16.89
408 110.62 21.66
409 68.03 94.84
410 105.5 27.82
411 101.42 4.7
412 59.95 120.37
413 116.55 16.51
414 3.37 1.74
415 84.41 53.32
416 126.2 56.02
417 73.76 3.56
418 64.26 49.69
419 100.8 38.84
420 94.15 71.12
421 45.6 72.66
422 64.07 114.88
423 111.06 65.59
424 7.96 22.22
425 50.04 52.09
426 31.32 87.98
427 81.35 24.47
428 15.5 65.79
429 67.53 70.9
430 98.74 18.87
431 49.41 126.47
432 3.03 72.47
433 122.16 123.18
434 9.54 67.29
435 112.93 70.48
436 16.15 103.69
437 66.09 6.06
438 71.65 80.22
439 76.96 24.68
440 51.29 54.13
441 15.12 0.01
442 24.48 82.61
443 122.92 96.47
444 14.9 14.5
445 33.37 63.46
446 62.93 113.64
447 33.63 82.78
448 53.48 40.48
449 82.3 3.31
450 73.8 63.03
451 14.24 68.23
452 48.81 64.47
453 119.21 80.34
454 79.54 94.99
455 22.12 69.18
456 69.19 3.83
457 86.45 37.24
458 6.72 68.19
459 82.69 82.37
460 120.35 21.62
461 109.78 116.06
462 46.36 56.28
463 71.29 16.42
464 121.25 99.85
465 10.4 26.59
466 69.34 68.05
467 5.52 24.64
468 79.5 118.16
469 86.15 124.74
470 66.92 32.04
471 35.88 82.79
472 120.04 110.63
473 51.82 96.85
474 26.74 101.28
475 122.9 109.03
476 72.61 20.1
477 50.9 80.2
478 71.14 118.97
479 66.34 122.19
480 123.3 65.4
481 107.97 76.74
482 75.91 40.17
483 31.33 113.5
484 85.76 2.93
485 9.5 92
486 22.31 0.2
487 110.83 19.9
488 91.27 15.35
489 116.63 10.17
490 119.2 118.01
491 11.11 87.05
492 14.78 64.81
493 31.3 62.02
494 31.73 60.44
495 125.84 97.65
496 21.91 28.04
497 42.73 106.82
498 67.84 72.34
499 49.8 74.06
500 13.58 26.6
501 26.8 59.3
502 53.72 35.89
503 25.77 112.15
504 122.32 17.99
505 9 15.4
506 76.98 89.04
507 1.37 121.64
508 31.18 91.76
509 25.2 32.67
510 3.32 62.91
511 65.47 125.57
512 79.91 126.76
513 72.1 108.2
514 29.78 122.27
515 21.87 96.42
516 28.72 17.88
517 28.3 23.19
518 109.86 56.96
519 49.47 54.07
520 43.99 79.7
521 41.74 58.48
522 53.12 95.49
523 60.25 17.63
524 50.3 58.82
525 121.73 59.98
526 33.07 28.15
527 27.91 34.73
528 117.45 112.98
529 108.25 74.53
530 43.96 20.24
531 12.64 104.64
532 102.35 47.2
533 78.69 40.94
534 69.53 85.21
535 12.43 1.16
536 59.64 88.05
537 56.54 54.17
538 46.32 87.28
539 120.62 91.32
540 125.82 96.62
541 99.29 115.36
542 124.61 31.89
543 17.87 101.72
544 49.26 115.06
545 109.82 100.64
546 78.28 67.74
547 89.46 122.47
548 10.93 28.15
549 113.36 41.15
550 16.84 54.99
551 16.04 125.79
552 27.48 51
553 112.81 47.1
554 112.94 73.8
555 17.94 106.43
556 94.79 111.76
557 118.17 117.24
558 91.96 66.92
559 54.99 9.04
560 84.2 115.74
561 31 37.81
562 7.8 10
563 38.15 94.99
564 110.66 18.74
565 48.25 126.03
566 99.34 0.5
567 51.51 38.81
568 85.91 126.82
569 48.14 37.32
570 16.75 46.38
571 5.66 40.61
572 5.37 86.07
573 25.99 123.84
574 107.4 71.85
575 60.6 55.5
576 93.32 64.61
577 49.13 66.12
578 34.11 75.64
579 68.9 87.29
580 86.32 119.3
581 119.8 117.15
582 28.96 58.67
583 33.01 44.31
584 81.63 89.4
585 8.78 55.68
586 96.29 72.91
587 31.98 115.96
588 112.8 101.66
589 46.51 32.49
590 88 67.73
591 106.86 81.63
592 122.28 28.84
593 104.48 28.99
594 116.28 3.91
595 123.21 46.39
596 36.54 50.13
597 108.8 90.54
598 7.85 65.51
599 2.43 116.33
600 45.01 64.01
601 9.92 11.21
602 0.17 115.82
603 65 16.42
604 48.91 87.5
605 28.23 86.04
606 15.19 9.91
607 38.75 8.09
608 37.08 111.99
609 115.91 117.76
610 37.15 26.37
611 76.5 86.64
612 50.18 48.21
613 88.24 32.82
614 22.15 32.56
615 96.57 90.67
616 76.4 41.69
617 5.03 81.01
618 97.43 76.58
619 37.08 70.04
620 29.08 19.34
621 3.78 39.83
622 47.92 18.79
623 3.79 17.05
624 7.81 59.52
625 60.41 119.7
626 53.86 19.48
627 67.7 111.43
628 17.25 104.05
629 111.13 3.46
630 68.66 13.93
631 30.14 80.7
632 9.23 18.06
633 69.16 35.17
634 105.21 81.18
635 100.52 106.24
636 120.59 108.81
637 0.61 78.82
638 95.88 41.51
639 75.56 4.4
640 98.62 78.21
641 97.7 8.97
642 120.41 25.48
643 104.05 12.92
644 16.38 10.66
645 126.11 62.7
646 16.4 85.04
647 77.63 29.25
648 38.95 0.15
649 81.33 19.79
650 100.56 17.16
651 100.5 29.38
652 108.2 94.15
653 110.19 75.63
654 80.03 51.6
655 2.82 58.75
656 67.72 26.17
657 26.17 100.52
658 87.96 61.13
659 46.32 104.75
660 40.45 78.86
661 11.43 19.95
662 49.21 31.38
663 31.53 89.06
