%%index real_part   imaginary_part
9636 9636 9636
1 92.23 103.84
2 84.67 28.63
3 119.17 75.63
4 33.2 77.08
5 5.8 152.42
6 59.81 87.94
7 127.65 90.27
8 64.81 44.47
9 106.7 36.62
10 95.93 114.04
11 57.6 74.82
12 43.12 45.02
13 137.21 34.81
14 56.09 149.66
15 22.49 116.3
16 4.66 22.79
17 141.94 114.72
18 127.87 89.33
19 103.94 108.11
20 107.53 8.07
21 33.53 109.74
22 137.53 104.86
23 86.85 8.18
24 135.32 139.87
25 100.91 40.55
26 52.89 15.78
27 60.8 96.03
28 68.36 96.01
29 30.19 135.53
30 36.35 124.46
31 84.77 52.69
32 104.93 41.02
33 67.87 73.71
34 28.82 79.81
35 25.4 18.81
36 66.07 73.87
37 25.73 58.94
38 4.64 50.61
39 128 112.58
40 90.65 139.97
41 2.75 13.43
42 109.47 143.54
43 24.07 1.07
44 136.6 115.35
45 86.81 54.26
46 44.47 19.95
47 151.49 18.58
48 29.81 149.41
49 13.74 66.37
50 22.7 58.63
51 132.5 39.14
52 98.08 26.3
53 14.43 95.75
54 145.85 102.73
55 27.22 142.43
56 2.86 83.5
57 11.56 120.49
58 121.56 112.33
59 12.21 35.63
60 27.42 105.16
61 62.63 99.02
62 55.13 71.89
63 68.3 61.13
64 65.02 22.46
65 81.1 82.04
66 121.19 87.72
67 51.54 151.12
68 31.4 3.79
69 44.04 65.97
70 55.4 24.25
71 107.76 8.78
72 129.27 58.27
73 108.12 56.84
74 92.48 97.83
75 140.51 120.33
76 3.88 119.9
77 38.79 50.15
78 48.8 149.53
79 18.99 44.62
80 64.18 113.82
81 139.06 37.61
82 35.74 122.89
83 126.69 37.61
84 103.58 67.14
85 28.91 108.25
86 117.04 96.51
87 1.78 136.67
88 131.04 93.31
89 128.67 47.42
90 105.28 70.52
91 127.94 116.18
92 103.85 109.16
93 43.21 104.25
94 86.39 90.17
95 141.51 62.2
96 99.82 150.58
97 120.47 127.58
98 102.71 73.08
99 77.74 31.68
100 77.46 53.29
101 149.8 106.65
102 27.85 41.5
103 72.33 89.1
104 74.05 5.89
105 13.93 48
106 101.71 26.33
107 73.01 79.39
108 30.64 143.08
109 80.26 116.22
110 115.94 117.04
111 52.14 68.77
112 133.87 62.76
113 73.36 110.13
114 79.34 83.58
115 74.4 151.1
116 104.76 3.8
117 45.3 8.72
118 35.35 70.13
119 76.02 55.15
120 103.16 109.4
121 73.25 89.95
122 16.34 51.87
123 132.47 146.26
124 47 137.5
125 39.06 59.73
126 66.03 9.94
127 10.23 28.72
128 138.86 46.9
129 68.01 83.59
130 19.22 65.2
131 6.52 142.41
132 151.13 61.5
133 131.63 142.34
134 44.49 33.48
135 80.4 54.65
136 82.12 147.65
137 137.04 0.65
138 146.91 35.98
139 111 116.52
140 113.77 40.91
141 141.38 87.59
142 116.31 117.32
143 11.23 89.13
144 110.24 39.69
145 42.41 79.24
146 6.17 129.46
147 37.96 48.93
148 38.27 4.3
149 128.31 16.59
150 8.76 82.77
151 14.94 55.71
152 56.37 28.4
153 1.9 89.51
154 53.03 140.8
155 119.24 112.91
156 138.02 104.32
157 68.65 107.62
158 134.27 101.33
159 141.03 17.4
160 34.16 91.51
161 67.98 30.44
162 16.9 40.33
163 135.15 43.46
164 150.58 55.17
165 75.46 47.98
166 103.7 6.34
167 125.27 90.41
168 26.92 97.59
169 85.39 127.17
170 24.6 17.47
171 59.31 142.15
172 34.29 9.62
173 48.48 65.48
174 82.88 15.56
175 107.08 127.03
176 4.47 54.56
177 32.41 112.58
178 3.04 21.37
179 14.07 14.57
180 0.07 0.62
181 97.49 89.53
182 117.46 41.29
183 138.88 69.76
184 134.45 81.9
185 99.37 8.8
186 150.95 6.06
187 106.2 96.21
188 8.69 32.25
189 138.33 1.68
190 128.71 91.58
191 83.66 92.41
192 51.99 70.71
193 29.6 116.08
194 68.17 145.56
195 146.18 43.67
196 70.73 68.24
197 109.54 90.67
198 97.95 125.71
199 54.62 32.94
200 132.26 79.41
201 22.99 91.51
202 34.72 130.22
203 99.99 129.19
204 68.4 43.42
205 72.52 85.32
206 115.26 134.63
207 142.86 93.7
208 56.78 104.77
209 97.33 19.47
210 0.66 124.95
211 130.72 28.04
212 118.71 8.91
213 134.63 24.78
214 57.72 1.19
215 80.6 36.25
216 65.28 36.99
217 104.73 103.59
218 17.3 100.01
219 80.95 142.24
220 74.56 23.22
221 4.86 90.99
222 31.69 127.34
223 79.12 85.24
224 104.71 26
225 88.47 23.45
226 51.49 42.9
227 142.33 66.19
228 90.97 107.73
229 46.44 123.96
230 97.73 86.22
231 123.21 127.04
232 15.15 10.02
233 47.55 12.46
234 1.7 122.97
235 146.2 66.02
236 4.01 13.78
237 141.13 88.58
238 20.82 126.22
239 152.22 67.25
240 28.22 63.06
241 43.48 87.7
242 91.41 79.72
243 124.97 32.81
244 94.3 29.39
245 115.61 18.41
246 82.97 39.03
247 139.57 23.34
248 35.8 35.64
249 5.61 34.12
250 100.14 37.5
251 51.28 89.33
252 115.43 41.67
253 105.42 129.93
254 44.18 73.78
255 136.84 42.16
256 129.86 72.41
257 89.65 117.84
258 150.65 68.28
259 35.19 152.14
260 17.55 91.95
261 68.51 88.32
262 111.66 38.04
263 73.68 55.08
264 26.73 84.98
265 122.48 16.81
266 106.15 64.39
267 43.59 111.28
268 88.22 68.58
269 142.36 149.01
270 38.17 69.92
271 142.33 63.72
272 28.56 105.56
273 111.36 16.5
274 15.64 116.74
275 146.21 146.55
276 81.87 33.19
277 8.75 152.24
278 54.33 131.05
279 63.03 82.43
280 36.77 18.58
281 82.97 123.03
282 81.31 142.92
283 149.02 126.56
284 60.09 107.05
285 23.98 75.91
286 139.63 98.27
287 50.83 103.83
288 120.34 105.72
289 6.98 99.71
290 93.26 135.98
291 106.7 90.71
292 89.96 112.65
293 90.7 115.45
294 135.41 81.81
295 100.39 0.73
296 123.76 19.18
297 99.62 120.88
298 31.97 142.59
299 34.17 95.64
300 109.07 92.06
301 127.85 148.67
302 99.5 33.23
303 138.95 116.2
304 62.91 66.84
305 140.35 83.45
306 111.68 93.69
307 53.34 94.05
308 147.02 48.64
309 67.97 81.56
310 82.29 129.43
311 86.13 15.36
312 73.77 143.57
313 70.69 123.27
314 3.44 105.74
315 135.32 104.86
316 100.53 112.51
317 145.74 47.7
318 10.9 137.55
319 141.92 69.21
320 152.66 11.34
321 105.03 129.27
322 7.84 111.35
323 97.51 5.38
324 86.94 1.86
325 68.82 12.49
326 118.37 106.76
327 34.85 92.47
328 62.75 129.66
329 19.92 105.54
330 147.92 66.19
331 25.7 2.25
332 49.95 32.97
333 17.53 18.45
334 25.18 151.37
335 9.71 6.45
336 73.24 24.85
337 73.72 114.75
338 57.65 81.08
339 82.94 108.75
340 58.76 82.11
341 35.87 89.28
342 28.76 114.66
343 91.32 70.73
344 113.79 91.51
345 95.22 111.25
346 51.02 108.72
347 141.69 120.92
348 76.89 38.49
349 127.38 96.74
350 103.19 102.08
351 64.45 137.1
352 36.37 23.43
353 42.03 75.69
354 121.96 94.02
355 113.65 124.98
356 151.78 27.73
357 142.39 149.53
358 4.78 27.54
359 56.57 18.23
360 67 118.57
361 11.81 151.79
362 57.24 118.02
363 94.03 91.03
364 34.77 71.65
365 20.73 68.42
366 143.04 75.49
367 36.44 22.7
368 98.39 26.41
369 57.95 78.48
370 140.98 4.88
371 32.61 18.6
372 105.65 139.76
373 14.31 112.52
374 130.75 110.43
375 13.53 8.4
376 7.2 44.76
377 100.3 25.34
378 53.89 1.96
379 73.61 131.86
380 137.8 88.67
381 101.68 94.35
382 54.57 127.84
383 91.77 75.64
384 1.12 90.49
385 95.37 87.24
386 43.36 79.62
387 66.39 127.98
388 25.02 149.02
389 43.97 18.22
390 26.62 2.77
391 138.05 148.02
392 20.37 124.34
393 126.3 22.88
394 1.74 11.78
395 37.97 46.92
396 78.79 139.54
397 51.9 139.65
398 62.3 70.88
399 8.37 81.19
400 15.43 0.94
401 80.57 103.74
402 16.24 58.79
403 145.33 84.48
404 102.7 41.26
