%%index real_part   imaginary_part
4495 4495 4495
1 45.31 23.15
2 36.37 24.61
3 31.56 34.63
4 27.69 15.63
5 12.96 47.62
6 33.78 10.52
7 41.08 27.38
8 40.63 48.33
9 8.77 35.64
10 21.74 29.59
11 0.31 34.62
12 30.03 31.33
13 7.91 32.92
14 42.51 43.47
15 20.29 31.15
16 4.3 26.69
17 14.83 29.13
18 13.76 4.19
19 19.83 9.91
20 7.53 41.46
21 1.98 46.31
22 23.69 4.83
23 3.16 6.59
24 42.23 27.84
25 20.95 11.94
26 46.56 27.49
27 8.82 21.26
28 4.18 40.11
29 33.58 16.74
30 11.41 10.21
31 0.43 17.4
32 10.05 15.71
33 33.42 15.26
34 25.17 23.81
35 28.79 3.25
36 49.56 46.22
37 1.05 44.3
38 0.89 36.77
39 28.13 17.73
40 29.67 6.64
41 34.14 49.09
42 33.87 39.75
43 43.38 6.48
44 23.22 1.58
45 11.79 26.97
46 7.89 34.63
47 13.86 25.74
48 41 17.94
49 5.27 47.29
50 14.06 29.69
51 39.43 47.59
52 41.89 27.15
53 13.92 4
54 21.74 6.3
55 12.94 5.58
56 4.67 14.93
57 18.21 10.6
58 17.09 2.06
59 3.64 11.59
60 38.56 3.83
61 38.47 28.96
62 18.22 9.97
63 41.43 15.85
64 26.66 9.23
65 2.44 46.71
66 7.82 40.73
67 31.4 41.88
68 45.88 13.23
69 19.53 8.84
70 14.42 31.14
71 46.08 45.99
72 20.12 32.61
73 34.68 14.29
74 25.88 37.21
75 41.04 1.84
76 44.32 27.97
77 37.94 43.03
78 8.89 12.55
79 35.3 29.38
80 39.61 49.07
81 3.32 37.74
82 43.14 47.43
83 10.66 34.72
84 43.57 2.55
85 33.69 43.71
86 3.22 7.99
87 40.61 29.77
88 44.06 23.34
89 24.07 38.81
90 40.65 33.47
91 11.44 15.12
92 21.67 48.5
93 11.05 12.9
94 5.8 44.08
95 43.16 46.35
96 47.61 45.41
97 6.36 46.48
98 31.21 4.28
99 6.83 30.54
100 37.77 24.78
101 46.29 40.52
102 33.82 4.52
103 27.86 0.42
104 39.23 41.4
105 24.87 15.46
106 30.58 43.41
107 41.91 49.83
108 12.74 15.77
109 9.86 2.96
110 12.83 18.54
111 27.48 3.02
112 13.02 23.96
113 28.24 47.36
114 27.91 7.75
115 46.05 48.59
116 39.12 29.2
117 33.72 42.35
118 42.77 36.46
119 27.86 25.11
120 40.57 32.01
121 38.94 2.74
122 16.09 34.67
123 13.96 30.85
124 47.33 28.83
125 10.9 23.82
126 40.36 23.68
127 47.64 38.38
128 49.26 16.91
129 24.66 39.41
130 38 40.69
131 19.9 20.72
132 26.59 40.64
133 27.1 17.14
134 42.25 19.36
135 14.89 4.97
136 21.23 46.34
137 44.53 3.83
138 48.2 37.32
139 29.68 8.5
140 45.84 45.53
141 19.21 40.58
142 42.48 36.21
143 16.64 30.38
144 33.31 41.74
145 32.44 41.3
146 12.02 34.83
147 25.48 15.86
148 33 38.61
149 21.5 16.1
150 34.59 38.78
151 35.12 49.91
152 3.75 19.34
153 6.67 43.18
154 15.2 15.47
155 11.01 49.87
156 40.45 11.04
157 10.77 43.74
158 37.64 46.45
159 38.19 27.41
160 18.72 20.95
161 5.79 34.15
162 0.01 44.26
163 46.4 44.79
164 24.41 33.02
165 21.8 17.9
166 17.81 9.01
167 28.35 20.44
168 13.62 35.08
169 14.08 48.54
170 48.41 42.34
171 3.39 25.09
172 32.35 2.38
173 48.83 14.16
174 5.1 20
175 4.47 0.55
176 34.7 23.82
177 31.6 23.78
178 32.09 48.24
179 31.26 28
180 9.42 6.51
181 15.52 16.58
182 37.02 40.76
183 39.36 7.39
184 5.94 14.17
185 6.51 3.44
186 28.53 17.87
187 33.78 23.42
188 1.11 24.41
189 44.41 46.13
190 46.68 6.21
191 30.03 12.4
192 36.19 44.91
193 6.67 25.15
194 3.16 31.8
195 38.31 37.93
196 18.03 12.58
197 3.34 3.83
198 11.23 18.57
199 46.26 42.71
200 46.15 30.69
201 12.08 16.3
202 39.72 38.21
203 12.62 45.86
204 42 40.83
205 47.04 20.55
206 46.47 2.2
207 10.63 40.59
208 15.75 46.18
209 27.99 17.3
210 18.75 18.91
211 45.01 16.3
212 33.66 36.78
213 18.88 11.88
214 18.11 8.41
215 2.62 15.14
216 31.44 14.26
217 15.99 14.7
218 10.57 21.17
219 25.52 42.13
220 26.2 16.09
221 31.81 22.57
222 26.68 22.68
223 32.38 42.45
224 23.27 5.95
225 38.38 10.37
226 26.68 42.03
227 42.33 33.4
228 45.28 23.86
229 32.27 11.21
230 26.36 26.91
231 41.17 34.89
232 13.11 21.32
233 42.49 20.69
234 26.34 23.68
235 3.29 31.54
236 17.63 2.55
237 38.75 35.11
238 41.08 44.31
239 0.27 21.13
240 31.51 14.35
241 19.9 38.65
242 35.57 21.71
243 9.09 12.24
244 36.97 44.37
245 21.28 41.36
246 39.77 26.85
247 48.18 25.98
248 46.67 2.88
249 40.09 40.67
250 22.21 36.53
251 39.08 6.9
252 42.01 39.84
253 47.68 41.35
254 12.49 33.09
255 47.45 11.47
256 0.12 7.52
257 29.23 30.87
258 43.11 49.22
259 43.59 1.84
260 6.72 30.09
261 6.94 14.88
262 40.86 46.49
263 12.89 18.64
264 9.32 1.05
265 37.58 16.5
266 23.41 45.05
267 48.42 40.19
268 31.54 28.94
269 12.04 9.62
270 21.09 7.55
271 15.07 23.01
272 3.88 34.73
273 33.95 7.82
274 9.66 10.52
275 4.13 27.55
276 5.95 16.38
277 26.39 24.59
278 43.24 10.33
279 24.9 2.81
280 19.31 16.08
281 11.13 26
282 16.19 6.24
283 35.19 23.07
284 32.69 11.26
285 18.81 47.23
286 33.76 17.3
287 2.04 33.89
288 5.23 37.64
289 11.68 35.99
290 13.54 14.9
291 44.8 15.81
292 40.41 33.01
293 43.34 21.2
294 24.01 47.17
295 13.25 18.24
296 44.25 6.84
297 13.09 37.9
298 24.5 23.96
299 35.22 48.28
300 9.03 7.19
301 38.02 17.56
302 14.97 42.79
303 43.95 40.06
304 26.05 20.2
305 48.62 5.64
306 34.97 3.12
307 36.13 43.43
308 28.15 38.9
309 36.07 43
310 11.24 15.68
311 22.52 12.84
312 0.75 19.01
313 42.98 49.13
314 47.41 25.25
315 45.96 41.72
316 9.28 19.96
317 26.27 33.98
318 24.04 24.25
319 44.46 20.23
320 39.39 13.62
321 16.74 6.6
322 13.55 24.36
323 26.79 16.39
324 9.39 41.7
325 20.9 12.86
326 25.71 34.16
327 3.17 6.95
328 6.08 39.98
329 28.75 9.67
330 1.4 17.02
331 36.98 24.71
332 22.22 10.68
333 34.94 13.26
334 47.01 9.78
335 23.4 42.92
336 13.04 36.4
337 24.28 3.66
338 33.58 26.6
339 31.82 1.07
340 27.46 6.49
341 4.17 2.73
342 9.68 16.69
343 6.67 7.35
344 30.54 15.76
345 46.3 35.42
346 23.65 31.94
347 6.15 33.29
348 10.07 9.39
349 19.18 4.61
350 47.53 7.08
351 7 6.1
352 23.29 24.09
353 0.69 31.28
354 45.88 6.87
355 13.36 32.52
356 35.25 23.34
357 40.03 31.06
358 1.93 44.93
359 24.21 10.22
360 45.64 32.47
361 14.42 20.52
362 17.33 32.81
363 42.21 34.09
364 38.7 27.4
365 48 24.91
366 31.01 49.75
367 23.84 5
368 49.8 4.3
369 11.17 24.54
370 20.58 45.68
371 32.54 38.06
372 19.12 5.83
373 14.28 22.57
374 32.79 21.05
375 17.04 2.01
376 22.53 41.95
377 38.29 44.98
378 29.07 3.38
379 44.3 30.5
380 5.41 17.77
381 17.52 42.3
382 10.82 36.42
383 4.25 4.89
384 29.43 24.15
385 19.83 28.94
386 17 13.53
387 19.36 15.9
388 38.47 49.64
389 34.21 47.16
390 49.17 34.79
391 40.26 1.26
392 9.76 35.23
393 38.61 28.55
394 22.57 38.84
395 6.61 32.92
396 38.74 27.98
397 27.93 37.66
398 6.07 49.57
399 23.72 32.18
400 24.64 35.5
401 12.55 7.07
402 22.97 41.65
403 4.81 31.91
404 42.59 24.97
405 23.28 2.55
406 17.33 41.76
407 40.51 27.06
408 5.62 27.09
409 15.93 42.65
410 39.09 28.19
411 19.7 36.07
412 37.25 27.83
413 40.92 11.15
414 6.85 43.32
415 42.34 28.16
416 35.24 31.49
417 36.66 4.89
418 0.32 21.73
419 10.22 5
420 7.55 42.91
421 48.19 47.02
422 24.09 38.4
423 15.49 2.23
424 44.88 43.23
425 34.94 44.95
426 44.54 33.97
427 25.32 18.16
428 29.31 45.31
429 2.15 16.25
430 44.41 49.68
431 31.18 44.49
432 12.9 43.17
433 28.43 31.36
434 36.36 26.74
435 33.17 38.65
436 49.2 7.43
437 45.83 31.36
438 47.11 23.29
439 30.04 24.85
440 33.32 41.99
441 25.96 14.98
442 33.15 27.86
443 36.69 1.29
444 31.06 25.98
445 25.67 38.84
446 46.85 25.47
447 32.17 20.37
448 15.25 23.27
449 0.01 10.6
450 12.77 15.14
451 22.57 33.18
452 28.06 11.97
453 48.78 31.93
454 20.3 25.18
455 17.17 28.82
456 7.33 3.62
457 45 6.66
458 21.47 4
459 43.5 31.69
460 34.05 16.05
461 5.04 32.69
462 3.06 30.9
463 4.17 37.21
464 11.33 31.84
465 46.98 4.18
466 0.88 24.11
467 49.6 33.07
468 15 28.94
469 17.64 11.91
470 4.25 48.82
471 2.44 34.82
472 5 11.58
473 29.1 10.96
474 6.17 39.99
475 6.04 22.61
476 5.3 40.22
477 21.12 11.08
478 48.3 21.89
479 3.73 38.81
480 6.51 23.15
481 47.26 0.71
482 33.78 7.39
483 49.86 10.39
484 22.3 12.31
485 11.13 17.5
486 15.84 26.55
487 38.14 13.58
488 38.06 34.36
489 24.35 30.76
490 3.37 44.24
491 34.46 30.39
492 5 8.68
493 30.57 19.11
494 7.92 16.82
495 39.97 34.3
496 48.53 14.44
497 35.35 0.76
498 11.15 32.31
499 44.62 48.73
500 16.24 33.45
501 10 19.28
502 32.86 45.6
503 29.97 11.66
504 42.43 34.44
505 28.68 17.84
506 11.76 45.8
507 18 13.15
508 32.26 16.76
509 33.58 12.09
510 46.39 40.18
511 18.14 37.07
512 37.83 8.44
513 40.76 17.02
514 15.75 48.98
515 45.95 48.9
516 18.18 45.51
517 41.12 5.96
518 31.14 14.56
519 49.01 21.09
520 38.93 23.57
521 32.9 41.21
522 4.36 14.21
523 30.97 0.9
524 13 36.62
525 40.33 28.07
526 15.15 22.91
527 31.36 21.99
528 39.01 16.5
529 29.01 35.64
530 48.06 4.77
531 0.28 24.96
532 30.92 29.77
533 7.85 4.92
534 39.53 12.07
535 49.16 20.38
536 11.6 41.99
537 6.2 45.58
538 10.01 15.96
539 16.11 37.18
540 28.77 36.53
541 9.44 19.96
542 41.95 43.92
543 23.95 4.32
544 3.48 30.97
545 49.26 2.96
546 27.92 1.55
547 44.84 13.06
548 17.99 22.37
549 34.44 2.69
550 23.08 7.52
551 49.51 47.12
552 42.71 34.68
553 14.16 5.72
554 6.42 2.72
555 39.25 30.27
556 0.23 35.19
557 42.64 12.21
558 30.06 5.71
559 36.68 16.59
560 19.55 33.54
561 48.61 49.46
562 12.52 10.99
563 33.36 43.45
564 9.67 44.03
565 1.56 31.32
566 28.45 32.75
567 30.95 14.59
568 33.83 34.68
569 0.92 45.11
570 38.91 40.25
571 25.45 3.69
572 15.9 2.66
573 8.37 18.09
574 48.2 9.48
575 43.03 8.57
576 21.55 17.75
577 42.26 5.16
578 12.14 34.08
579 41.63 25.63
580 6.95 21.81
581 4.56 6.71
582 21.31 48.92
583 33.6 49.03
584 44.14 5.14
585 45.4 48.04
586 1.73 46.57
587 49.24 34.37
588 2.46 17.64
589 40.64 21.13
590 43.23 0.66
591 31.93 33.67
592 2.36 14.78
593 12.38 24.19
594 49.82 14.5
595 36.31 4.02
596 10.73 20.3
597 32.74 4.39
598 3.42 32.04
599 0.71 16.35
