%%index real_part   imaginary_part
18393 18393 18393
1 40.23 39.92
2 9.52 20.53
3 24.86 19.15
4 29.03 46.75
5 33.65 25.2
6 26.68 39.67
7 33.45 33.37
8 36.74 3.9
9 0.46 23.18
10 11.43 20.04
11 14.67 29.91
12 37.8 22.91
13 4.39 52.32
14 54.63 5.69
15 50.84 18.06
16 1.98 46.17
17 54.22 22.59
18 41.74 55.02
19 33.29 10.6
20 35.81 2.29
21 41.97 10.95
22 31.84 6.49
23 53.91 6.94
24 30.12 12.58
25 32.62 54.38
26 15.81 29.08
27 39.51 47.3
28 31.14 41.13
29 46.82 43.9
30 49.48 29.77
31 7.46 29.18
32 51.78 38.98
33 38.01 5.68
34 16.29 25.04
35 27.34 15.3
36 13.77 39.62
37 46.11 0.83
38 7.77 45.62
39 2.2 44.03
40 29.93 25.42
41 54.5 34.83
42 13.65 33.26
43 18.39 38.01
44 13.43 32.31
45 6.08 52.74
46 25.92 6.91
47 33.41 13.54
48 6.74 21.7
49 46.75 15.42
50 18.25 10.55
51 50.17 5.61
52 6.44 19.54
53 9.16 27.81
54 3.36 1.73
55 27.15 54.89
56 21.24 33.29
57 54.07 25.65
58 51.18 34.89
59 11.2 16.46
60 0.72 8.61
61 3.04 4.8
62 5.86 26.65
63 35.87 36.46
64 39.4 12.6
65 23.16 14.14
66 19.75 45.17
67 8.72 4.85
68 32.66 13.71
69 15.45 17.88
70 4.29 36.02
71 0.83 30.12
72 55.78 25.53
73 4.42 54.9
74 2.89 38.48
75 47.1 3.14
76 51.46 3.61
77 30.26 50.14
78 30.6 1.32
79 13.93 10.14
80 11.8 1.53
81 46.7 24.61
82 29.46 19.08
83 32.79 55.42
84 4.83 49.65
85 29.67 35.76
86 9.89 9.12
87 34.66 18.03
88 16.93 53.19
89 35.67 26.6
90 17.27 19.82
91 23.44 14.29
92 8.44 0.25
93 1.58 41.22
94 38.88 26.56
95 28.09 3.03
96 27.64 50.69
97 13.77 6.32
98 5.74 44.62
99 38.27 46.56
100 13.85 54.09
101 50.74 55.47
102 17.5 23.74
103 8.45 16.92
104 31.04 34.43
105 54.26 44.12
106 2.42 35.83
107 36.09 9.22
108 50.44 54.38
109 12.46 37.67
110 40.7 33.33
111 15.54 40.56
112 46.88 55.86
113 44.48 29.31
114 7.39 40.14
115 25.76 26.76
116 26.23 21.24
117 32.5 20.5
118 24.94 43.73
119 9.68 40.95
120 16.6 55.98
121 23.34 7.94
122 4.68 6.54
123 4.92 3.43
124 41.1 55.13
125 19.98 17.38
126 45.46 13.32
127 13.18 35.52
128 8.83 23.86
129 51.53 1.66
130 15.94 3.74
131 24.99 21.29
132 29.31 29.69
133 17.42 45.01
134 29.97 41.77
135 41.75 27.11
136 22.57 46.57
137 53.11 9.09
138 0.04 14.78
139 1.43 45.55
140 6.93 28.66
141 41.98 21.41
142 44.45 39.92
143 7.78 42.68
144 31.87 40.8
145 44.54 46.83
146 12.12 47.81
147 21.51 1.05
148 46.07 28.95
149 14.72 26.45
150 41.08 20.04
151 54.13 44
152 40.61 51.18
153 9.96 38.76
154 28.31 40.66
155 13.32 11.39
156 20.32 22.76
157 6.68 42.83
158 17.03 8.77
159 49.57 1.99
160 48.82 48.9
161 28.24 38.11
162 39.17 48.47
163 21.42 37.27
164 7.72 16.76
165 36.8 23.67
166 11.67 36.33
167 31.51 22.45
168 5.21 39.8
169 24.46 28.99
170 40.38 33.52
171 43.8 25.31
172 55.66 4.7
173 13.47 50.49
174 40 16.69
175 9.6 50.56
176 32.67 32.82
177 25.29 37.84
178 19.11 3.36
179 20.12 34.24
180 45.43 14.35
181 38.2 44.44
182 10.89 1.1
183 40.9 1.23
184 30.22 3.62
185 37.14 52.89
186 9.72 2.12
187 50.34 12.47
188 6.96 9.38
189 26.07 51.33
190 45.89 46.96
191 11.3 35.67
192 5.03 10.09
193 13.45 24.12
194 45.88 11.66
195 13.54 21.1
196 53.06 35.31
197 23.93 51.74
198 40.5 7.96
199 55.1 52.35
200 49.24 14.72
201 4.37 23.77
202 36.24 2.96
203 12.34 54.71
204 50.05 43.2
205 21.68 25.94
206 49.13 39.94
207 50.03 20.5
208 32.14 54.17
209 53.35 51.01
210 16.11 22.02
211 1.33 10.89
212 50.16 13.17
213 8.65 25.26
214 21.62 34.66
215 36.9 7.76
216 31.53 2.38
217 48.87 41.27
218 27.51 55.29
219 30.01 48.73
220 18.67 21.56
221 5.5 51.69
222 3.71 11.81
223 53.5 43.06
224 38.07 35.86
225 1.88 50.85
226 49.27 41.7
227 42.39 46.74
228 3.52 43.43
229 9.61 38.57
230 46.33 12.66
231 15.05 46.51
232 19.31 9.38
233 52.19 51.44
234 44.17 46.82
235 55.9 26.2
236 9.41 50.37
237 49.7 48.92
238 35.98 13.12
239 48.98 47.2
240 29.57 5.57
241 47.27 38.39
242 16.65 22.84
243 53.79 21.19
244 3.76 20.17
245 32.84 7.4
246 41.44 50.09
247 46.99 35.41
248 30.85 48.27
249 39.09 43.18
250 13.38 6.54
251 44.43 26.51
252 19.43 10.31
253 23.43 38.13
254 16.85 55.42
255 4.99 3.94
256 29.85 46.43
257 0.79 39.79
258 4.98 46.5
259 10.67 54.59
260 49.51 8.74
261 46.35 31.03
262 10.44 22.47
