%%index real_part   imaginary_part
1148 1148 1148
1 67.38 101.15
2 93.85 97.68
3 116.51 146.19
4 84.34 134.92
5 41.13 27.28
6 1.31 111.4
7 65 73.29
8 12.98 5.09
9 73.23 35.01
10 9.68 67.88
11 43.83 11.76
12 146.14 64.83
13 79.86 149.62
14 27.82 129.62
15 121.28 55.69
16 70.36 132.83
17 80.51 102.18
18 11.89 77.73
19 126.17 110.55
20 137.83 9.76
21 121.16 17.3
22 4.11 52.66
23 57.75 36.17
24 134.7 80.61
25 62.02 44.51
26 119.79 144.38
27 122.73 105.85
28 18.99 115.93
29 9.07 52.59
30 21.8 46.82
31 93.17 130.35
32 146.05 5.68
33 83.42 87.2
34 47.75 7.95
35 81.23 59.59
36 140.42 99.11
37 1.77 52.39
38 88.56 144.53
39 75.15 123.05
40 81.08 136.78
41 131.16 137.17
42 6.54 50.87
43 16.8 103.89
44 70.01 25.53
45 135.87 89.39
46 69.74 5.33
47 11.02 79.04
48 79.77 129.31
49 50.78 94.44
50 4.03 127.52
51 140.15 132.01
52 34.41 57.97
53 52.51 141.93
54 28.5 36.49
55 23.28 41.18
56 91.87 109.58
57 73.97 67.96
58 21.86 98.41
59 37.46 4.29
60 93.68 5.39
61 10.72 23.34
62 15.9 13.42
63 56.25 21.74
64 29.7 95.67
65 136.72 107.04
66 89.05 97.26
67 5.23 126.87
68 32.32 36.98
69 137 121.26
70 12.44 124.34
71 147.44 73.8
72 141.76 104.31
73 116.24 71.41
74 75.7 77.14
75 82.53 3.71
76 90.57 19.38
77 96.32 6.78
78 92.04 106.47
79 115.67 66.1
80 23.14 121.75
81 69.01 102.39
82 142.78 25.71
83 126.22 137.76
84 109.03 88.63
85 126.49 113.22
86 100.54 34.99
87 52.83 123.94
88 108.87 5.82
89 82.97 19.07
90 86.3 98.1
91 117.48 79.02
92 85.8 26.87
93 133.35 127.33
94 43.43 27.85
95 63.12 99.02
96 114.93 130.09
97 5.8 132.13
98 33.41 21.23
99 23.38 132.02
100 8.76 142.44
101 90.96 149.88
102 37.34 22.82
103 28.65 143.79
104 12.86 146.21
105 7.83 25.14
106 104.16 99.17
107 126.04 125.32
108 16.17 103.49
109 44.86 22.91
110 35.45 59.6
111 39.69 107.98
112 3.63 63.9
113 148.66 109.01
114 4.56 37.04
115 93.01 22.04
116 85.44 76.84
117 99.67 33.97
118 27.76 36.3
119 96.04 41.84
120 66.98 104.14
121 116.83 103.87
122 79.19 84.66
123 38.15 92.88
124 29.31 95.36
125 68.48 146.53
126 104.51 64.77
127 42.19 21.69
128 130.71 21.66
129 58.71 40.85
130 62.9 135.27
131 62.11 65.24
132 12.73 61.86
133 98.17 75.3
134 117.14 40.49
135 144.63 44.21
136 148.08 97.64
137 32.31 111.47
138 117.87 140.8
139 149.68 133.98
140 130.52 60.7
141 38.99 68.17
142 89.86 148.55
143 20.22 81.19
144 122.04 134.09
145 119.36 142.45
146 121.21 98.46
147 10.33 95
148 20.3 133.94
149 24.43 22.02
150 66.23 50.97
151 148.61 82.58
152 107.57 64.31
153 118.63 30.92
154 78.43 138.96
155 49.67 118.32
156 36.49 58.95
157 121.02 2.18
158 83.37 39.87
159 87.49 141.24
