%%index real_part   imaginary_part
1728 1728 1728
1 14.77 9.32
2 9.76 3.72
3 5.92 8.07
4 3.33 0.73
5 10.4 5.82
6 10.12 16.65
7 10.41 12.99
8 2.79 4.75
9 8.72 11.79
10 1.77 14.36
11 1.51 2.97
12 17.3 16.3
13 8.86 5.95
14 11.15 10.35
15 7.34 9.13
16 9.97 14.06
17 9.3 4.12
18 3.71 1.74
19 11.99 15.22
20 3.05 16.56
21 15.21 4.39
22 8.9 4.69
23 9.44 7.62
24 10.94 3.21
25 9.1 0.17
26 12.66 12.71
27 2.53 2.13
28 8.08 11.96
29 13.84 11.39
30 12.04 10.76
31 16.34 3.18
32 16.82 4.02
33 15.28 7.65
34 14.39 12.05
35 10.62 9.27
36 5.18 8.96
37 13.65 17.35
38 16.5 5.6
39 0.34 5.1
40 14.79 9.44
41 13.67 9.44
42 3.09 9.45
43 12.94 16.2
44 1.11 11.18
45 13.46 0.3
46 3.48 13.16
47 17.18 11.8
48 10.97 11.83
49 5.88 5.98
50 6.77 7.37
51 7.85 16.5
52 15.86 11.95
53 9.07 3.51
54 0.13 5.88
55 15.32 9.41
56 10.37 6.44
57 7.41 10.99
58 0.71 13.47
59 6.65 2.35
60 2.65 1.82
61 14.98 11.63
62 14.95 15.66
63 9.49 5.68
64 3.18 7.93
65 6.82 15.37
66 5.4 9.95
67 13.42 6.19
68 9.7 12.78
69 0.66 4.5
70 13.91 1.35
71 7.79 15.98
72 0.49 6.29
73 1.76 15.21
74 9.08 1.2
75 12.54 17.93
76 11.56 3.26
77 0.92 9.53
78 6.73 0.03
79 17.48 1.93
80 8.82 9.92
81 1.87 15.82
82 4.02 14.22
83 0.52 15.3
84 1.8 5.24
85 6.6 1.18
86 8.68 7.23
87 13.52 5.91
88 12.64 9.17
89 1.89 6.8
90 6.73 3.73
91 16.51 14.44
92 15.49 9.81
93 9.85 8.95
94 10.88 4.22
95 5.66 9.33
96 16.68 11.22
97 7.45 17.06
98 5.88 2.7
99 7.94 17.49
100 0.68 17.2
101 6.43 6.06
102 11.98 9.36
103 10.06 11.48
104 0.28 6.62
105 1.87 11.95
106 8.39 16.54
107 17.87 0.38
108 9.33 15.4
109 11.15 9.72
110 10.58 11.73
111 4.96 16.81
112 7.39 9.26
113 3.48 3.93
114 3.42 13.27
115 12.47 11.42
116 9.01 4.1
117 4.99 10.43
118 3.91 2.99
119 1.13 15.05
120 0.52 13.71
121 12.25 12.53
122 12.91 0.44
123 15.84 3.65
124 4.89 13.77
125 7.5 8.99
126 17.33 15.47
127 16.25 12.46
128 7.91 6.72
129 11.52 11.25
130 14.2 11.34
131 6.96 15.51
132 7.94 5.21
133 8.2 3.47
134 10.04 3.37
135 17.09 0.85
136 13.38 10.57
137 11.01 2.86
138 6.51 17.82
139 13.59 8.85
140 9.37 11.41
141 0.4 12.61
142 7.08 0.22
143 6.94 8.18
144 1.43 6.51
145 17.85 9.98
146 7.5 15.63
147 12.36 16.34
148 11.33 15.44
149 0.82 12.08
150 12.94 3.38
151 13.95 9.43
152 3.81 17.84
153 17.66 6.96
154 7.33 1.85
155 13.26 13.25
156 7.87 8.22
157 8.44 5.18
158 4.88 6.47
159 12.98 6.91
160 16.89 15.84
161 4.99 4.36
162 12.22 6.39
163 3.84 17.36
164 11.44 5.55
165 8.93 14.18
166 15.13 15.9
167 15.75 14.4
168 12.88 0.94
169 2.79 15.41
170 2.19 11.74
171 1.96 7.57
172 12.76 1.58
173 8.05 1.93
174 8.84 9.16
175 7 12.55
176 8.43 7.73
177 5.65 12
178 2.88 12.17
179 9.25 9.49
180 15.19 5.84
181 3.75 9.7
182 6.11 12.32
183 13.26 1.5
184 8.43 0.99
185 4.25 7.58
186 15.15 10.62
187 12.2 15.74
188 17.67 1.43
189 10.6 11.77
190 6.33 8.51
191 7.76 9.12
192 12.64 6.28
193 9.98 13.41
194 14.42 15.52
195 3.37 1.23
196 10.93 3.13
197 15.45 16.64
198 0.14 17.04
199 9.56 2.24
200 9.82 0.09
201 10.72 13.81
202 11.55 16.49
203 17.93 14.44
204 8.22 2.74
205 11.25 2.05
206 2.69 6.07
207 3.87 10.54
208 5.95 15.34
209 4.38 13.85
210 15.08 11.9
211 15.03 17.27
212 7.43 8.02
213 7.06 12.49
214 6.25 7.57
215 17.19 8.14
216 13.48 7.59
217 6.08 9.91
218 6.35 16.55
219 1.3 15.53
220 9.1 6.09
221 12.16 4.07
222 14.61 11.8
223 0.66 16.04
224 11.89 12.09
225 5.99 14.56
226 5.36 0.5
227 8.52 12.54
228 16.55 12.79
229 11.89 7.1
230 15.25 4.8
231 12.39 11.08
232 12.51 2.25
233 0.8 10
234 17.05 0.86
235 16.48 2.1
236 15.7 8.16
237 1.96 10.64
238 0.2 12.31
239 15.92 12.14
240 8.7 3.62
241 4.12 3.91
242 7.98 5.58
243 0.38 12.64
244 11.26 6.53
245 11.34 12.27
246 5.35 8.51
247 10.76 15.25
248 16.77 9.38
249 10.24 3.09
250 14.71 15.83
251 5.99 0.24
252 2.41 12.41
253 16.25 17.47
254 3.13 2.61
255 15.75 14.17
256 9.61 11.83
257 8.94 1.87
258 6.03 17.59
259 6.12 9.32
260 3.59 17.3
261 17.33 8.98
262 15.76 0.46
263 1.36 1.62
264 4.71 14.53
265 12.36 3.12
266 3.37 10.94
267 5.36 9.87
268 0.86 5.78
269 17.91 3.61
270 9.3 3.99
271 7.35 15.67
272 9.06 0.91
273 0.5 16.29
274 7.61 15.1
275 5.92 16.15
276 7.13 2.72
277 12.7 5.25
278 16.39 4.89
279 10.95 14.06
280 17.18 12.62
281 5.57 14.83
282 6.71 2.55
283 17.85 10.93
284 6.06 7.57
285 11.57 17.77
286 15.44 15.36
287 16.28 0.92
288 8.73 6.5
289 13.12 8.3
290 15.97 16.34
291 10.58 1.04
292 15.82 5.11
293 1.52 5.28
294 10.86 5.73
295 0.36 3.99
296 0.83 1.56
297 13.64 5.93
298 8.38 7.54
299 6.63 13.49
300 13.26 14.44
301 3.32 0.2
302 10.64 10.7
303 8.73 11.12
304 1.43 10.89
305 9.23 -3.85
306 14.42 -8.92
307 5.55 -11.33
308 16.61 -3.76
309 9.49 -7.08
310 2.59 -0.99
311 2.56 -9.85
312 7.3 -3.42
313 2.48 -16.2
314 11.69 -15.68
315 3.64 -9.12
316 0.84 -16.48
317 0.7 -16.49
318 9.61 -3.01
319 13.9 -9.43
320 4.81 -2.56
321 11.49 -14.66
322 7.99 -10.75
323 14.51 -17.04
324 15.64 -16.13
325 17.12 -15.52
326 16.9 -0.24
327 13.18 -11.2
328 9.4 -15.72
329 13.41 -15.67
330 6.79 -12.62
331 2.62 -8.57
332 7.06 -7.63
333 2.16 -3.32
334 4.28 -8.2
335 10.76 -16.07
336 12.73 -0.61
337 11.36 -4.25
338 12.82 -2.72
339 0.85 -17.39
340 14.91 -10.46
341 2.22 -9.5
342 2.7 -5.33
343 3.06 -15.41
344 13.08 -3.63
345 7.77 -7.99
346 8.08 -11.39
347 10.54 -10.39
348 5.23 -15.15
349 14.87 -12.71
350 10.78 -9.51
351 1.64 -7.63
352 3.41 -15.03
353 17.75 -13
354 3.91 -16.23
355 0.21 -10.13
356 1.63 -10.35
357 15.68 -11.96
358 0.89 -13.85
359 17.48 -0.74
360 0.25 -13.97
361 16.88 -16.77
362 0.68 -8.34
363 15.01 -9.42
364 4.13 -5.92
365 6.95 -11.88
366 1.51 -6.43
367 3.46 -8.6
368 13.12 -14.44
369 4.19 -12.74
370 14.39 -17.04
371 9.39 -4.41
372 7.89 -16.02
373 3.39 -16.59
374 17.34 -8.78
375 14.27 -2.88
376 11.17 -9.11
377 17.45 -13.15
378 4.57 -11.86
379 17.78 -14.46
380 8.34 -0.23
381 16.18 -16.25
382 6.85 -1.38
383 7.34 -11.17
384 5.91 -1.98
385 10.54 -11.54
386 7.47 -11.82
387 9.84 -1.93
388 0.52 -15.36
389 6.14 -13.23
390 7.63 -9.38
391 0.5 -2.41
392 7.08 -10.33
393 4.19 -9.47
394 5.94 -3.17
395 3.4 -13.49
396 11.74 -5.8
397 16.7 -11.11
398 4.28 -0.6
399 12.1 -6.05
400 17.59 -1.71
401 13.53 -14.16
402 7.61 -7.06
403 13.94 -14.89
404 1.64 -17.65
405 9.04 -11.6
406 5.53 -0.8
407 11.13 -1.06
408 2.05 -12.61
409 15.78 -15.32
410 10.81 -17.51
411 5.32 -10.71
412 3.82 -14.07
413 14.67 -13.54
414 11.11 -8.1
415 1.33 -0.29
416 14.45 -2.22
417 0.8 -14.86
418 11.75 -4.06
419 13.24 -14.74
420 8.34 -4.91
421 5.71 -4.28
422 14.86 -13.87
423 0 -16.84
424 5.68 -16.91
425 7.95 -15.79
426 0.02 -8.01
427 4.09 -13.27
428 0.33 -3.84
429 3.46 -10.28
430 10.58 -11.45
431 13.67 -4.79
432 11.17 -16.55
433 12.14 -6
434 2.74 -14.44
435 1.35 -7.38
436 3.18 -2.61
437 8 -7.07
438 15.43 -9.56
439 17.99 -8.01
440 15.32 -3.12
441 2.65 -7.94
442 12.73 -15.34
443 10.7 -6.74
444 17.03 -13.07
445 16.04 -14.16
446 10.47 -1.13
447 17.68 -3.23
448 9.23 -13.16
449 9.6 -3.34
450 10.72 -3.5
451 6.11 -10.95
452 9.54 -5.42
453 14.98 -5.63
454 5.16 -16.5
455 11.14 -14.98
456 14.44 -2.48
457 9.34 -13.79
458 2.54 -9.18
459 13.77 -2.04
460 7.72 -11.09
461 12.22 -11.81
462 6.56 -0.19
463 13.35 -11.9
464 15.25 -7.32
465 10.82 -14.47
466 16.95 -17.49
467 4.92 -8.45
468 5.6 -0.01
469 16.51 -1.9
470 8.4 -10.77
471 13.25 -9.65
472 14.97 -4.85
473 14.03 -4.6
474 16.16 -17.51
475 10.6 -1.32
476 4.65 -5.89
477 15.6 -4.82
478 8.24 -11.21
479 10.05 -10.96
480 16.95 -15.01
481 14.51 -12.39
482 2.84 -15.9
483 15.92 -1.43
484 12.85 -17.97
485 10.74 -5.95
486 15.61 -3.26
487 8.11 -5.99
488 2.11 -4.1
489 13.13 -13.66
490 6.5 -0.28
491 15.69 -5.73
492 2.07 -11.15
493 4.36 -13.29
494 15.77 -1.83
495 16.85 -5.94
496 0.33 -14.73
497 4.15 -4.88
498 6.31 -12.7
499 12.67 -2.07
500 8.03 -10.68
501 13.94 -5.41
502 2.92 -15.16
503 1.26 -13.57
504 0.75 -14.56
505 14.84 -14.39
506 11.64 -7.25
507 0.4 -4.05
508 17.34 -5.23
509 7.06 -14.29
510 2.23 -6.64
511 3.37 -15.43
512 11.83 -2.56
513 15.26 -7.52
514 1.12 -0.14
515 2.35 -9.93
516 6.86 -0.67
517 15.83 -16.29
518 3.39 -9.79
519 6.35 -8.61
520 5 -4.14
521 11.4 -12.71
522 16.76 -8.16
523 13.39 -3.32
524 9.13 -7.62
